flight_id,order_id,drone_id,drone_model,fulfillment_site,merchant_id,merchant_name,merchant_category,delivery_zone,launch_at,delivered_at,distance_one_way_km,payload_weight_kg,service_level,promised_minutes,actual_minutes,battery_consumption_pct,wind_speed_kph,visibility_km,status,anomaly_flag,operator_note
FL-US-30515,ORD-US-30515,ZIP-US-002,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,Maplewood,2025-04-05T19:56:00,2025-04-05T20:05:00,2.7,1.05,standard,55,9.0,27.0,16.6,16.6,delivered,none,
FL-US-30516,ORD-US-30516,ZIP-US-004,standardized_commercial_delivery_platform,Northside_Fulfillment,M-001,Green Basket Market,grocery,Maplewood,2025-04-05T17:06:00,2025-04-05T17:15:06,2.7,1.21,time_sensitive,25,9.1,30.2,15.4,15.9,delivered,none,
FL-US-30517,ORD-US-30517,ZIP-US-004,standardized_commercial_delivery_platform,Northside_Fulfillment,M-003,Pasta Garden,prepared_food,Brookfield,2025-04-05T19:46:00,2025-04-05T19:59:42,8.9,1.35,time_sensitive,25,13.7,51.2,16.6,16.6,delivered,none,
FL-US-30518,ORD-US-30518,ZIP-US-004,standardized_commercial_delivery_platform,Northside_Fulfillment,M-001,Green Basket Market,grocery,Cedar Park,2025-04-05T08:22:00,2025-04-05T08:30:54,4.4,1.52,standard,55,8.9,37.2,5.5,17.0,delivered,none,
FL-US-30519,ORD-US-30519,ZIP-US-016,standardized_commercial_delivery_platform,Central_Fulfillment,M-007,Home & Handy,retail,South Park,2025-04-05T13:50:00,2025-04-05T14:03:48,9.2,1.24,standard,55,13.8,48.9,11.6,17.9,delivered,none,
FL-US-30520,ORD-US-30520,ZIP-US-013,standardized_commercial_delivery_platform,Central_Fulfillment,M-007,Home & Handy,retail,Downtown,2025-04-05T10:50:00,2025-04-05T10:58:24,2.2,0.76,time_sensitive,25,8.4,26.6,11.6,17.9,delivered,none,
FL-US-30521,ORD-US-30521,ZIP-US-015,standardized_commercial_delivery_platform,Central_Fulfillment,M-008,Noodle House,prepared_food,Downtown,2025-04-05T19:46:00,2025-04-05T19:53:42,2.2,0.33,standard,55,7.7,27.9,16.4,14.4,delivered,none,
FL-US-30522,ORD-US-30522,ZIP-US-013,standardized_commercial_delivery_platform,Central_Fulfillment,M-006,Fresh Roots Grocery,grocery,Downtown,2025-04-05T16:31:00,2025-04-05T16:38:18,2.2,1.53,priority,35,7.3,27.2,14.9,17.3,delivered,none,
FL-US-30523,ORD-US-30523,ZIP-US-011,standardized_commercial_delivery_platform,Central_Fulfillment,M-005,Corner Table,prepared_food,South Park,2025-04-05T11:41:00,2025-04-05T12:01:24,9.2,1.39,standard,55,20.4,52.0,12.1,16.6,delivered_late,airspace_hold,
FL-US-30524,ORD-US-30524,ZIP-US-016,standardized_commercial_delivery_platform,Central_Fulfillment,M-007,Home & Handy,retail,Downtown,2025-04-05T16:22:00,2025-04-05T16:30:00,2.2,0.86,standard,55,8.0,27.7,14.9,17.3,delivered,none,
FL-US-30525,ORD-US-30525,ZIP-US-015,standardized_commercial_delivery_platform,Central_Fulfillment,M-008,Noodle House,prepared_food,Westgate,2025-04-05T09:09:00,2025-04-05T09:19:18,6.3,1.39,standard,55,10.3,39.7,10.4,15.6,delivered,none,
FL-US-30526,ORD-US-30526,ZIP-US-013,standardized_commercial_delivery_platform,Central_Fulfillment,M-007,Home & Handy,retail,Riverside,2025-04-05T18:52:00,2025-04-05T19:01:18,4.1,1.0,standard,55,9.3,34.1,13.3,15.2,delivered,none,
FL-US-30527,ORD-US-30527,ZIP-US-012,standardized_commercial_delivery_platform,Central_Fulfillment,M-008,Noodle House,prepared_food,Downtown,2025-04-05T13:21:00,2025-04-05T13:27:30,2.2,1.25,priority,35,6.5,34.2,11.6,17.9,delivered,none,
FL-US-30528,ORD-US-30528,ZIP-US-013,standardized_commercial_delivery_platform,Central_Fulfillment,M-007,Home & Handy,retail,Downtown,2025-04-05T20:03:00,2025-04-05T20:11:30,2.2,1.35,standard,55,8.5,26.8,14.4,16.1,delivered,none,
FL-US-30529,ORD-US-30529,ZIP-US-010,standardized_commercial_delivery_platform,Central_Fulfillment,M-006,Fresh Roots Grocery,grocery,Downtown,2025-04-05T16:36:00,2025-04-05T16:45:24,2.2,1.12,standard,55,9.4,28.7,14.9,17.3,delivered,none,
FL-US-30530,ORD-US-30530,ZIP-US-009,standardized_commercial_delivery_platform,Central_Fulfillment,M-005,Corner Table,prepared_food,South Park,2025-04-05T17:19:00,2025-04-05T17:32:36,9.2,0.42,standard,55,13.6,47.9,11.1,17.1,delivered,none,
FL-US-30531,ORD-US-30531,ZIP-US-012,standardized_commercial_delivery_platform,Central_Fulfillment,M-008,Noodle House,prepared_food,South Park,2025-04-05T09:37:00,2025-04-05T09:48:42,9.2,1.56,priority,35,11.7,51.2,10.4,15.6,delivered,none,
FL-US-30532,ORD-US-30532,ZIP-US-013,standardized_commercial_delivery_platform,Central_Fulfillment,M-007,Home & Handy,retail,Downtown,2025-04-05T09:38:00,2025-04-05T09:45:24,2.2,1.26,standard,55,7.4,31.3,10.4,15.6,delivered,none,
FL-US-30533,ORD-US-30533,ZIP-US-016,standardized_commercial_delivery_platform,Central_Fulfillment,M-007,Home & Handy,retail,Westgate,2025-04-05T11:47:00,2025-04-05T11:56:30,6.3,0.45,standard,55,9.5,37.7,12.1,16.6,delivered,none,
FL-US-30534,ORD-US-30534,ZIP-US-010,standardized_commercial_delivery_platform,Central_Fulfillment,M-007,Home & Handy,retail,Riverside,2025-04-05T16:25:00,2025-04-05T16:34:06,4.1,0.94,standard,55,9.1,34.2,14.9,17.3,delivered,none,
FL-US-30535,ORD-US-30535,ZIP-US-014,standardized_commercial_delivery_platform,Central_Fulfillment,M-007,Home & Handy,retail,Westgate,2025-04-05T17:59:00,2025-04-05T18:11:18,6.3,0.77,standard,55,12.3,41.5,11.1,17.1,delivered,none,
FL-US-30536,ORD-US-30536,ZIP-US-009,standardized_commercial_delivery_platform,Central_Fulfillment,M-008,Noodle House,prepared_food,South Park,2025-04-05T12:02:00,2025-04-05T12:14:24,9.2,1.57,standard,55,12.4,52.8,11.4,15.6,delivered,none,
FL-US-30537,ORD-US-30537,ZIP-US-011,standardized_commercial_delivery_platform,Central_Fulfillment,M-005,Corner Table,prepared_food,South Park,2025-04-05T11:14:00,2025-04-05T11:25:54,9.2,1.24,priority,35,11.9,48.7,12.1,16.6,delivered,none,
FL-US-30538,ORD-US-30538,ZIP-US-009,standardized_commercial_delivery_platform,Central_Fulfillment,M-007,Home & Handy,retail,South Park,2025-04-05T15:57:00,2025-04-05T16:07:48,9.2,1.4,standard,55,10.8,50.1,14.2,15.9,delivered,none,
FL-US-30539,ORD-US-30539,ZIP-US-015,standardized_commercial_delivery_platform,Central_Fulfillment,M-008,Noodle House,prepared_food,Riverside,2025-04-05T17:31:00,2025-04-05T17:40:42,4.1,1.62,standard,55,9.7,35.2,11.1,17.1,delivered,none,
FL-US-30540,ORD-US-30540,ZIP-US-011,standardized_commercial_delivery_platform,Central_Fulfillment,M-006,Fresh Roots Grocery,grocery,Riverside,2025-04-05T20:40:00,2025-04-05T20:48:42,4.1,0.17,priority,35,8.7,30.7,14.4,16.1,delivered,none,
FL-US-30541,ORD-US-30541,ZIP-US-011,standardized_commercial_delivery_platform,Central_Fulfillment,M-005,Corner Table,prepared_food,Westgate,2025-04-05T11:01:00,2025-04-05T11:09:06,6.3,1.27,priority,35,8.1,43.2,12.1,16.6,delivered,none,
FL-US-30542,ORD-US-30542,ZIP-US-012,standardized_commercial_delivery_platform,Central_Fulfillment,M-006,Fresh Roots Grocery,grocery,Downtown,2025-04-05T13:25:00,2025-04-05T13:33:36,2.2,0.78,standard,55,8.6,27.2,11.6,17.9,delivered,none,
FL-US-30543,ORD-US-30543,ZIP-US-012,standardized_commercial_delivery_platform,Central_Fulfillment,M-005,Corner Table,prepared_food,Riverside,2025-04-05T12:56:00,2025-04-05T13:06:12,4.1,0.93,priority,35,10.2,36.0,11.4,15.6,delivered,none,
FL-US-30544,ORD-US-30544,ZIP-US-016,standardized_commercial_delivery_platform,Central_Fulfillment,M-007,Home & Handy,retail,Riverside,2025-04-05T15:46:00,2025-04-05T15:53:54,4.1,0.25,standard,55,7.9,32.6,14.2,15.9,delivered,none,
FL-US-30545,ORD-US-30545,ZIP-US-015,standardized_commercial_delivery_platform,Central_Fulfillment,M-005,Corner Table,prepared_food,Downtown,2025-04-05T20:23:00,2025-04-05T20:32:24,2.2,0.33,standard,55,9.4,24.7,14.4,16.1,delivered,none,
FL-US-30546,ORD-US-30546,ZIP-US-009,standardized_commercial_delivery_platform,Central_Fulfillment,M-008,Noodle House,prepared_food,South Park,2025-04-05T19:11:00,2025-04-05T19:23:12,9.2,0.16,standard,55,12.2,48.3,16.4,14.4,delivered,none,
FL-US-30547,ORD-US-30547,ZIP-US-016,standardized_commercial_delivery_platform,Central_Fulfillment,M-006,Fresh Roots Grocery,grocery,Riverside,2025-04-05T19:14:00,2025-04-05T19:21:42,4.1,0.66,priority,35,7.7,36.9,16.4,14.4,delivered,none,
FL-US-30548,ORD-US-30548,ZIP-US-011,standardized_commercial_delivery_platform,Central_Fulfillment,M-007,Home & Handy,retail,Westgate,2025-04-05T13:24:00,2025-04-05T13:34:24,6.3,0.82,standard,55,10.4,36.6,11.6,17.9,delivered,none,
FL-US-30549,ORD-US-30549,ZIP-US-016,standardized_commercial_delivery_platform,Central_Fulfillment,M-008,Noodle House,prepared_food,Riverside,2025-04-05T11:35:00,2025-04-05T11:43:18,4.1,1.2,standard,55,8.3,33.3,12.1,16.6,delivered,none,
FL-US-30550,ORD-US-30550,ZIP-US-015,standardized_commercial_delivery_platform,Central_Fulfillment,M-008,Noodle House,prepared_food,Westgate,2025-04-05T11:43:00,2025-04-05T11:55:36,6.3,1.34,standard,55,12.6,37.6,12.1,16.6,delivered,none,
FL-US-30551,ORD-US-30551,ZIP-US-010,standardized_commercial_delivery_platform,Central_Fulfillment,M-005,Corner Table,prepared_food,Westgate,2025-04-05T16:42:00,2025-04-05T16:52:36,6.3,0.45,standard,55,10.6,38.2,14.9,17.3,delivered,none,
FL-US-30552,ORD-US-30552,ZIP-US-011,standardized_commercial_delivery_platform,Central_Fulfillment,M-008,Noodle House,prepared_food,Westgate,2025-04-05T11:26:00,2025-04-05T11:35:54,6.3,0.57,priority,35,9.9,39.3,12.1,16.6,delivered,none,
FL-US-30553,ORD-US-30553,ZIP-US-016,standardized_commercial_delivery_platform,Central_Fulfillment,M-005,Corner Table,prepared_food,South Park,2025-04-05T19:48:00,2025-04-05T20:07:24,9.2,0.58,standard,55,19.4,51.7,16.4,14.4,delivered_late,merchant_handoff_mismatch,
FL-US-30554,ORD-US-30554,ZIP-US-011,standardized_commercial_delivery_platform,Central_Fulfillment,M-006,Fresh Roots Grocery,grocery,Westgate,2025-04-05T16:37:00,2025-04-05T16:46:48,6.3,0.36,priority,35,9.8,38.8,14.9,17.3,delivered,none,
FL-US-30555,ORD-US-30555,ZIP-US-016,standardized_commercial_delivery_platform,Central_Fulfillment,M-006,Fresh Roots Grocery,grocery,South Park,2025-04-05T18:45:00,2025-04-05T18:57:48,9.2,1.23,standard,55,12.8,50.0,13.3,15.2,delivered,none,
FL-US-30556,ORD-US-30556,ZIP-US-015,standardized_commercial_delivery_platform,Central_Fulfillment,M-008,Noodle House,prepared_food,Westgate,2025-04-05T10:49:00,2025-04-05T10:59:18,6.3,0.89,standard,55,10.3,39.3,11.6,17.9,delivered,none,
FL-US-30557,ORD-US-30557,ZIP-US-014,standardized_commercial_delivery_platform,Central_Fulfillment,M-007,Home & Handy,retail,Westgate,2025-04-05T08:43:00,2025-04-05T08:52:18,6.3,0.6,standard,55,9.3,36.0,6.8,15.7,delivered,none,
FL-US-30558,ORD-US-30558,ZIP-US-011,standardized_commercial_delivery_platform,Central_Fulfillment,M-005,Corner Table,prepared_food,Westgate,2025-04-05T15:11:00,2025-04-05T15:21:36,6.3,0.72,standard,55,10.6,39.7,14.2,15.9,delivered,none,
FL-US-30559,ORD-US-30559,ZIP-US-022,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-009,Daily Mart,grocery,Harbor Point,2025-04-05T19:01:00,2025-04-05T19:13:18,9.5,1.03,standard,55,12.3,48.9,13.8,16.2,delivered,none,
FL-US-30560,ORD-US-30560,ZIP-US-017,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-009,Daily Mart,grocery,Lakeside,2025-04-05T14:52:00,2025-04-05T15:00:00,2.9,1.11,time_sensitive,25,8.0,30.1,14.9,14.6,delivered,none,
FL-US-30561,ORD-US-30561,ZIP-US-024,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,Harbor Point,2025-04-05T18:19:00,2025-04-05T18:32:06,9.5,0.8,time_sensitive,25,13.1,51.3,13.5,16.9,delivered,none,
FL-US-30562,ORD-US-30562,ZIP-US-024,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-012,Tech Stop,retail,Meadowview,2025-04-05T15:45:00,2025-04-05T15:54:36,5.0,0.64,standard,55,9.6,39.6,16.2,14.8,delivered,none,
FL-US-30563,ORD-US-30563,ZIP-US-018,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-012,Tech Stop,retail,Lakeside,2025-04-05T14:56:00,2025-04-05T15:06:18,2.9,1.58,standard,55,10.3,31.4,14.9,14.6,delivered,none,
FL-US-30564,ORD-US-30564,ZIP-US-020,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,Harbor Point,2025-04-05T12:47:00,2025-04-05T12:59:12,9.5,0.39,priority,35,12.2,43.7,14.5,14.1,delivered,none,
FL-US-30565,ORD-US-30565,ZIP-US-024,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,Harbor Point,2025-04-05T20:21:00,2025-04-05T20:36:06,9.5,1.07,standard,55,15.1,52.6,16.8,15.6,delivered,none,
FL-US-30566,ORD-US-30566,ZIP-US-022,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-012,Tech Stop,retail,Harbor Point,2025-04-05T18:33:00,2025-04-05T18:45:48,9.5,0.36,standard,55,12.8,49.0,13.5,16.9,delivered,none,
FL-US-30567,ORD-US-30567,ZIP-US-019,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-009,Daily Mart,grocery,Harbor Point,2025-04-05T09:51:00,2025-04-05T10:01:36,9.5,0.76,standard,55,10.6,48.0,7.1,16.0,delivered,none,
FL-US-30568,ORD-US-30568,ZIP-US-022,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-010,Burger District,prepared_food,Lakeside,2025-04-05T09:29:00,2025-04-05T09:39:30,2.9,0.77,standard,55,10.5,30.7,7.1,16.0,delivered,none,
FL-US-30569,ORD-US-30569,ZIP-US-020,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-010,Burger District,prepared_food,East Ridge,2025-04-05T13:42:00,2025-04-05T13:53:24,7.1,1.17,standard,55,11.4,47.4,14.9,16.3,delivered,none,
FL-US-30570,ORD-US-30570,ZIP-US-019,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-009,Daily Mart,grocery,East Ridge,2025-04-05T09:38:00,2025-04-05T09:49:24,7.1,0.4,standard,55,11.4,38.9,7.1,16.0,delivered,none,
FL-US-30571,ORD-US-30571,ZIP-US-019,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-009,Daily Mart,grocery,Harbor Point,2025-04-05T08:41:00,2025-04-05T08:53:00,9.5,0.58,standard,55,12.0,47.6,11.0,15.6,delivered,none,
FL-US-30572,ORD-US-30572,ZIP-US-020,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-012,Tech Stop,retail,East Ridge,2025-04-05T15:31:00,2025-04-05T15:43:12,7.1,0.99,standard,55,12.2,46.4,16.2,14.8,delivered,none,
FL-US-30573,ORD-US-30573,ZIP-US-018,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-012,Tech Stop,retail,Meadowview,2025-04-05T10:14:00,2025-04-05T10:23:18,5.0,1.46,priority,35,9.3,34.5,8.9,14.9,delivered,none,
FL-US-30574,ORD-US-30574,ZIP-US-017,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-010,Burger District,prepared_food,East Ridge,2025-04-05T15:52:00,2025-04-05T16:03:30,7.1,0.93,standard,55,11.5,46.6,16.2,14.8,delivered,none,
FL-US-30575,ORD-US-30575,ZIP-US-019,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-012,Tech Stop,retail,East Ridge,2025-04-05T09:59:00,2025-04-05T10:10:06,7.1,1.61,priority,35,11.1,41.7,7.1,16.0,delivered,none,
FL-US-30576,ORD-US-30576,ZIP-US-019,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-010,Burger District,prepared_food,Meadowview,2025-04-05T15:10:00,2025-04-05T15:21:06,5.0,0.6,time_sensitive,25,11.1,36.5,16.2,14.8,delivered,none,
FL-US-30577,ORD-US-30577,ZIP-US-018,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-010,Burger District,prepared_food,Meadowview,2025-04-05T19:49:00,2025-04-05T20:00:00,5.0,0.89,priority,35,11.0,36.3,13.8,16.2,delivered,none,
FL-US-30578,ORD-US-30578,ZIP-US-022,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-012,Tech Stop,retail,East Ridge,2025-04-05T21:10:00,2025-04-05T21:20:42,7.1,0.93,time_sensitive,25,10.7,43.7,15.0,14.8,delivered,none,
FL-US-30579,ORD-US-30579,ZIP-US-019,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-009,Daily Mart,grocery,East Ridge,2025-04-05T16:03:00,2025-04-05T16:13:24,7.1,1.04,standard,55,10.4,43.8,9.0,17.1,delivered,none,
FL-US-30580,ORD-US-30580,ZIP-US-023,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-010,Burger District,prepared_food,Lakeside,2025-04-05T11:34:00,2025-04-05T11:42:18,2.9,1.58,standard,55,8.3,32.3,10.0,15.6,delivered,none,
FL-US-30581,ORD-US-30581,ZIP-US-022,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-009,Daily Mart,grocery,Lakeside,2025-04-05T11:11:00,2025-04-05T11:20:00,2.9,1.58,priority,35,9.0,31.6,10.0,15.6,delivered,none,
FL-US-30582,ORD-US-30582,ZIP-US-023,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-010,Burger District,prepared_food,Meadowview,2025-04-05T09:59:00,2025-04-05T10:09:18,5.0,0.74,priority,35,10.3,37.4,7.1,16.0,delivered,none,
FL-US-30583,ORD-US-30583,ZIP-US-018,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-009,Daily Mart,grocery,East Ridge,2025-04-05T14:47:00,2025-04-05T14:58:06,7.1,1.55,priority,35,11.1,48.1,14.9,14.6,delivered,none,
FL-US-30584,ORD-US-30584,ZIP-US-024,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-009,Daily Mart,grocery,Lakeside,2025-04-05T08:43:00,2025-04-05T08:51:36,2.9,1.32,standard,55,8.6,32.0,11.0,15.6,delivered,none,
FL-US-30585,ORD-US-30585,ZIP-US-019,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-010,Burger District,prepared_food,Harbor Point,2025-04-05T14:28:00,2025-04-05T14:40:12,9.5,1.01,priority,35,12.2,50.8,14.9,14.6,delivered,none,
FL-US-30586,ORD-US-30586,ZIP-US-023,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-010,Burger District,prepared_food,Meadowview,2025-04-05T20:25:00,2025-04-05T20:35:12,5.0,1.5,priority,35,10.2,39.2,16.8,15.6,delivered,none,
FL-US-30587,ORD-US-30587,ZIP-US-020,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-012,Tech Stop,retail,Lakeside,2025-04-05T13:53:00,2025-04-05T14:02:24,2.9,0.67,standard,55,9.4,28.0,14.9,16.3,delivered,none,
FL-US-30588,ORD-US-30588,ZIP-US-019,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,Harbor Point,2025-04-05T12:17:00,2025-04-05T12:28:42,9.5,0.73,standard,55,11.7,48.1,14.5,14.1,delivered,none,
FL-US-30589,ORD-US-30589,ZIP-US-019,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-010,Burger District,prepared_food,Harbor Point,2025-04-05T20:32:00,2025-04-05T20:45:18,9.5,1.63,standard,55,13.3,54.9,16.8,15.6,delivered,none,
FL-US-30590,ORD-US-30590,ZIP-US-021,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-010,Burger District,prepared_food,Meadowview,2025-04-05T14:31:00,2025-04-05T14:40:30,5.0,1.21,priority,35,9.5,40.5,14.9,14.6,delivered,none,
FL-US-30591,ORD-US-30591,ZIP-US-018,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-012,Tech Stop,retail,East Ridge,2025-04-05T14:53:00,2025-04-05T15:04:06,7.1,0.42,priority,35,11.1,44.9,14.9,14.6,delivered,none,
FL-US-30592,ORD-US-30592,ZIP-US-023,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-009,Daily Mart,grocery,East Ridge,2025-04-05T10:14:00,2025-04-05T10:25:24,7.1,0.33,priority,35,11.4,39.8,8.9,14.9,delivered,none,
FL-US-30593,ORD-US-30593,ZIP-US-023,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-010,Burger District,prepared_food,Harbor Point,2025-04-05T10:18:00,2025-04-05T10:31:30,9.5,0.46,time_sensitive,25,13.5,49.8,8.9,14.9,delivered,none,
FL-US-30594,ORD-US-30594,ZIP-US-021,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,Meadowview,2025-04-05T11:06:00,2025-04-05T11:15:18,5.0,0.22,standard,55,9.3,33.7,10.0,15.6,delivered,none,
FL-US-30595,ORD-US-30595,ZIP-US-018,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-010,Burger District,prepared_food,Lakeside,2025-04-05T15:33:00,2025-04-05T15:41:06,2.9,1.16,standard,55,8.1,29.5,16.2,14.8,delivered,none,
FL-US-30596,ORD-US-30596,ZIP-US-021,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-009,Daily Mart,grocery,East Ridge,2025-04-05T08:57:00,2025-04-05T09:07:12,7.1,1.26,priority,35,10.2,44.9,11.0,15.6,delivered,none,
FL-US-30597,ORD-US-30597,ZIP-US-005,standardized_commercial_delivery_platform,Northside_Fulfillment,M-002,Crisp & Co.,prepared_food,Maplewood,2025-04-06T19:33:00,2025-04-06T19:43:12,2.7,1.18,priority,35,10.2,31.1,13.7,15.1,delivered,none,
FL-US-30598,ORD-US-30598,ZIP-US-001,standardized_commercial_delivery_platform,Northside_Fulfillment,M-002,Crisp & Co.,prepared_food,Maplewood,2025-04-06T11:32:00,2025-04-06T11:39:54,2.7,1.04,priority,35,7.9,31.3,13.2,15.6,delivered,none,
FL-US-30599,ORD-US-30599,ZIP-US-004,standardized_commercial_delivery_platform,Northside_Fulfillment,M-002,Crisp & Co.,prepared_food,Cedar Park,2025-04-06T18:00:00,2025-04-06T18:09:24,4.4,1.42,standard,55,9.4,36.3,10.9,17.9,delivered,none,
FL-US-30600,ORD-US-30600,ZIP-US-001,standardized_commercial_delivery_platform,Northside_Fulfillment,M-001,Green Basket Market,grocery,Brookfield,2025-04-06T09:06:00,2025-04-06T09:18:24,8.9,1.26,standard,55,12.4,49.7,8.3,15.8,delivered,none,
FL-US-30601,ORD-US-30601,ZIP-US-007,standardized_commercial_delivery_platform,Northside_Fulfillment,M-003,Pasta Garden,prepared_food,Maplewood,2025-04-06T10:23:00,2025-04-06T10:30:18,2.7,0.16,standard,55,7.3,28.7,6.5,18,delivered,none,
FL-US-30602,ORD-US-30602,ZIP-US-004,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,Brookfield,2025-04-06T16:41:00,2025-04-06T16:53:30,8.9,1.02,standard,55,12.5,46.7,15.7,16.6,delivered,none,
FL-US-30603,ORD-US-30603,ZIP-US-004,standardized_commercial_delivery_platform,Northside_Fulfillment,M-001,Green Basket Market,grocery,Maplewood,2025-04-06T20:38:00,2025-04-06T20:47:00,2.7,1.47,standard,55,9.0,34.0,12.8,14.3,delivered,none,
FL-US-30604,ORD-US-30604,ZIP-US-001,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,Brookfield,2025-04-06T08:54:00,2025-04-06T09:06:00,8.9,1.09,time_sensitive,25,12.0,48.4,13.2,17.4,delivered,none,
