telemetry_id,flight_id,drone_id,recorded_at,phase,battery_pct,battery_temp_c,cell_voltage_spread_mv,motor_vibration_mm_s,gps_hdop,tether_descent_sec,sensor_status
TEL-31381-recovery,FL-US-31380,ZIP-US-007,2025-04-12T15:28:34,recovery,57.6,31.0,24.5,0.91,0.81,36.7,flagged
TEL-31382-pickup,FL-US-31381,ZIP-US-008,2025-04-12T13:39:00,pickup,100,29.5,20.9,1.01,0.5,38.0,nominal
TEL-31382-outbound,FL-US-31381,ZIP-US-008,2025-04-12T13:42:39,outbound,85.3,30.0,19.7,1.05,0.6,36.7,nominal
TEL-31382-recovery,FL-US-31381,ZIP-US-008,2025-04-12T13:45:56,recovery,72.0,29.0,17.9,1.09,0.98,35.3,nominal
TEL-31383-pickup,FL-US-31382,ZIP-US-004,2025-04-12T11:24:00,pickup,100,32.8,28.5,0.99,1.07,38.2,nominal
TEL-31383-outbound,FL-US-31382,ZIP-US-004,2025-04-12T11:30:36,outbound,75.0,32.4,14.9,0.73,1.04,37.4,nominal
TEL-31383-recovery,FL-US-31382,ZIP-US-004,2025-04-12T11:36:32,recovery,52.5,32.7,23.1,1.09,0.85,37.1,nominal
TEL-31384-pickup,FL-US-31383,ZIP-US-005,2025-04-12T08:24:00,pickup,100,30.5,18.9,1.11,0.9,37.4,nominal
TEL-31384-outbound,FL-US-31383,ZIP-US-005,2025-04-12T08:29:15,outbound,80.3,32.5,18.0,1.11,0.57,35.0,nominal
TEL-31384-recovery,FL-US-31383,ZIP-US-005,2025-04-12T08:33:58,recovery,62.6,29.4,22.2,0.94,0.91,37.1,nominal
TEL-31385-pickup,FL-US-31384,ZIP-US-003,2025-04-12T14:44:00,pickup,100,30.9,21.1,1.18,0.78,38.2,nominal
TEL-31385-outbound,FL-US-31384,ZIP-US-003,2025-04-12T14:48:24,outbound,82.3,29.8,27.9,1.1,0.73,36.9,nominal
TEL-31385-recovery,FL-US-31384,ZIP-US-003,2025-04-12T14:52:21,recovery,66.5,30.7,17.8,0.82,0.5,36.8,nominal
TEL-31386-pickup,FL-US-31385,ZIP-US-001,2025-04-12T15:37:00,pickup,100,30.7,13.0,0.97,0.97,38.4,nominal
TEL-31386-outbound,FL-US-31385,ZIP-US-001,2025-04-12T15:40:33,outbound,84.2,31.0,17.8,0.76,0.86,37.6,nominal
TEL-31386-recovery,FL-US-31385,ZIP-US-001,2025-04-12T15:43:44,recovery,69.9,31.4,21.2,0.9,1.04,36.8,nominal
TEL-31387-pickup,FL-US-31386,ZIP-US-007,2025-04-12T08:35:00,pickup,100,31.1,19.8,1.02,0.79,37.5,nominal
TEL-31387-outbound,FL-US-31386,ZIP-US-007,2025-04-12T08:40:48,outbound,77.6,32.8,19.2,1.26,1.08,35.7,nominal
TEL-31387-recovery,FL-US-31386,ZIP-US-007,2025-04-12T08:46:01,recovery,57.5,33.1,27.4,1.11,0.8,36.7,nominal
TEL-31388-pickup,FL-US-31387,ZIP-US-004,2025-04-12T12:26:00,pickup,100,31.2,27.3,1.22,0.55,37.1,nominal
TEL-31388-outbound,FL-US-31387,ZIP-US-004,2025-04-12T12:32:03,outbound,76.4,32.3,12.3,0.78,1.15,37.7,nominal
TEL-31388-recovery,FL-US-31387,ZIP-US-004,2025-04-12T12:37:29,recovery,55.1,31.4,18.9,1.16,0.5,36.9,nominal
TEL-31389-pickup,FL-US-31388,ZIP-US-006,2025-04-12T12:02:00,pickup,100,32.2,19.8,1.23,0.5,38.4,nominal
TEL-31389-outbound,FL-US-31388,ZIP-US-006,2025-04-12T12:08:48,outbound,75.9,31.7,24.0,0.96,0.85,37.4,nominal
TEL-31389-recovery,FL-US-31388,ZIP-US-006,2025-04-12T12:14:55,recovery,54.2,30.8,10.9,1.22,0.68,37.0,nominal
TEL-31390-pickup,FL-US-31389,ZIP-US-005,2025-04-12T17:28:00,pickup,100,30.5,17.9,1.33,0.75,35.3,nominal
TEL-31390-outbound,FL-US-31389,ZIP-US-005,2025-04-12T17:31:42,outbound,83.4,30.3,16.3,0.93,0.56,36.3,nominal
TEL-31390-recovery,FL-US-31389,ZIP-US-005,2025-04-12T17:35:01,recovery,68.4,30.6,26.1,1.25,0.94,36.6,nominal
TEL-31391-pickup,FL-US-31390,ZIP-US-001,2025-04-12T11:40:00,pickup,100,32.6,18.3,1.07,0.71,36.6,flagged
TEL-31391-outbound,FL-US-31390,ZIP-US-001,2025-04-12T11:50:06,outbound,76.3,31.7,17.5,0.96,0.93,36.6,flagged
TEL-31391-recovery,FL-US-31390,ZIP-US-001,2025-04-12T11:59:11,recovery,55.0,33.2,18.2,1.21,1.07,36.6,flagged
TEL-31392-pickup,FL-US-31391,ZIP-US-004,2025-04-12T09:31:00,pickup,100,30.0,24.3,1.05,0.5,35.4,nominal
TEL-31392-outbound,FL-US-31391,ZIP-US-004,2025-04-12T09:36:36,outbound,78.4,31.0,21.9,0.9,0.65,38.3,nominal
TEL-31392-recovery,FL-US-31391,ZIP-US-004,2025-04-12T09:41:38,recovery,58.9,33.9,21.6,1.07,0.93,36.9,nominal
TEL-31393-pickup,FL-US-31392,ZIP-US-006,2025-04-12T11:05:00,pickup,100,31.6,25.2,1.03,0.5,37.3,nominal
TEL-31393-outbound,FL-US-31392,ZIP-US-006,2025-04-12T11:10:39,outbound,77.4,29.1,18.2,0.92,0.83,37.1,nominal
TEL-31393-recovery,FL-US-31392,ZIP-US-006,2025-04-12T11:15:44,recovery,57.0,30.6,17.3,0.97,0.97,39.4,nominal
TEL-31394-pickup,FL-US-31393,ZIP-US-010,2025-04-12T11:05:00,pickup,100,31.1,24.8,0.89,0.89,38.3,nominal
TEL-31394-outbound,FL-US-31393,ZIP-US-010,2025-04-12T11:09:42,outbound,84.1,30.0,25.0,0.87,0.93,35.4,nominal
TEL-31394-recovery,FL-US-31393,ZIP-US-010,2025-04-12T11:13:55,recovery,69.8,31.0,16.9,1.2,0.62,37.1,nominal
TEL-31395-pickup,FL-US-31394,ZIP-US-010,2025-04-12T12:00:00,pickup,100,29.8,23.9,1.2,0.68,38.1,nominal
TEL-31395-outbound,FL-US-31394,ZIP-US-010,2025-04-12T12:04:48,outbound,85.3,30.6,19.3,1.04,0.88,36.9,nominal
TEL-31395-recovery,FL-US-31394,ZIP-US-010,2025-04-12T12:09:07,recovery,72.1,30.2,19.2,0.68,0.63,37.4,nominal
TEL-31396-pickup,FL-US-31395,ZIP-US-012,2025-04-12T11:05:00,pickup,100,33.5,15.9,1.3,0.84,36.5,nominal
TEL-31396-outbound,FL-US-31395,ZIP-US-012,2025-04-12T11:10:48,outbound,74.9,32.2,27.0,0.97,0.86,37.1,nominal
TEL-31396-recovery,FL-US-31395,ZIP-US-012,2025-04-12T11:16:01,recovery,52.3,32.8,24.7,0.89,0.73,36.7,nominal
TEL-31397-pickup,FL-US-31396,ZIP-US-015,2025-04-12T11:43:00,pickup,100,32.4,17.3,1.21,0.95,36.3,nominal
TEL-31397-outbound,FL-US-31396,ZIP-US-015,2025-04-12T11:47:06,outbound,81.8,31.9,20.9,1.2,0.72,35.1,nominal
TEL-31397-recovery,FL-US-31396,ZIP-US-015,2025-04-12T11:50:47,recovery,65.4,31.5,18.3,0.91,0.6,37.1,nominal
TEL-31398-pickup,FL-US-31397,ZIP-US-011,2025-04-12T14:26:00,pickup,100,30.9,21.9,1.03,0.53,36.8,nominal
TEL-31398-outbound,FL-US-31397,ZIP-US-011,2025-04-12T14:32:54,outbound,78.0,31.2,19.4,1.06,0.76,37.9,nominal
TEL-31398-recovery,FL-US-31397,ZIP-US-011,2025-04-12T14:39:06,recovery,58.3,31.5,16.1,1.21,0.99,37.4,nominal
TEL-31399-pickup,FL-US-31398,ZIP-US-015,2025-04-12T20:32:00,pickup,100,30.9,19.9,1.07,0.91,35.7,nominal
TEL-31399-outbound,FL-US-31398,ZIP-US-015,2025-04-12T20:36:45,outbound,80.0,32.3,20.5,0.98,0.8,36.6,nominal
TEL-31399-recovery,FL-US-31398,ZIP-US-015,2025-04-12T20:41:01,recovery,62.0,31.9,14.1,0.88,0.99,36.3,nominal
TEL-31400-pickup,FL-US-31399,ZIP-US-012,2025-04-12T12:50:00,pickup,100,32.1,19.6,1.09,0.79,35.8,nominal
TEL-31400-outbound,FL-US-31399,ZIP-US-012,2025-04-12T12:54:57,outbound,85.5,29.4,30.2,0.84,0.6,36.3,nominal
TEL-31400-recovery,FL-US-31399,ZIP-US-012,2025-04-12T12:59:24,recovery,72.5,29.8,12.0,0.88,0.5,36.5,nominal
TEL-31401-pickup,FL-US-31400,ZIP-US-010,2025-04-12T21:14:00,pickup,100,29.4,16.9,1.07,0.68,38.3,nominal
TEL-31401-outbound,FL-US-31400,ZIP-US-010,2025-04-12T21:16:57,outbound,85.6,28.6,22.9,1.02,0.99,36.6,nominal
TEL-31401-recovery,FL-US-31400,ZIP-US-010,2025-04-12T21:19:36,recovery,72.7,29.0,16.8,0.93,1.03,37.1,nominal
TEL-31402-pickup,FL-US-31401,ZIP-US-011,2025-04-12T20:50:00,pickup,100,30.6,15.1,1.08,0.74,38.5,nominal
TEL-31402-outbound,FL-US-31401,ZIP-US-011,2025-04-12T20:55:42,outbound,74.4,31.5,17.8,1.02,1.17,37.2,nominal
TEL-31402-recovery,FL-US-31401,ZIP-US-011,2025-04-12T21:00:49,recovery,51.3,32.7,20.9,1.05,0.61,37.1,nominal
TEL-31403-pickup,FL-US-31402,ZIP-US-012,2025-04-12T13:10:00,pickup,100,29.9,21.5,1.11,0.93,35.0,nominal
TEL-31403-outbound,FL-US-31402,ZIP-US-012,2025-04-12T13:14:21,outbound,82.1,31.1,15.6,0.9,0.56,36.3,nominal
TEL-31403-recovery,FL-US-31402,ZIP-US-012,2025-04-12T13:18:15,recovery,66.0,32.0,16.8,0.79,1.08,39.4,nominal
TEL-31404-pickup,FL-US-31403,ZIP-US-014,2025-04-12T13:48:00,pickup,100,30.5,16.4,1.15,0.7,36.6,nominal
TEL-31404-outbound,FL-US-31403,ZIP-US-014,2025-04-12T13:53:42,outbound,80.8,31.3,16.7,1.04,0.69,36.1,nominal
TEL-31404-recovery,FL-US-31403,ZIP-US-014,2025-04-12T13:58:49,recovery,63.5,31.9,19.3,0.91,0.53,38.0,nominal
TEL-31405-pickup,FL-US-31404,ZIP-US-011,2025-04-12T13:21:00,pickup,100,29.4,18.2,1.01,0.7,36.4,nominal
TEL-31405-outbound,FL-US-31404,ZIP-US-011,2025-04-12T13:26:57,outbound,78.8,30.0,21.9,0.92,0.96,38.2,nominal
TEL-31405-recovery,FL-US-31404,ZIP-US-011,2025-04-12T13:32:18,recovery,59.7,31.6,20.9,1.18,0.55,36.1,nominal
TEL-31406-pickup,FL-US-31405,ZIP-US-016,2025-04-12T20:10:00,pickup,100,27.9,19.3,1.0,0.88,34.3,nominal
TEL-31406-outbound,FL-US-31405,ZIP-US-016,2025-04-12T20:14:30,outbound,82.9,29.5,16.5,0.79,0.82,36.7,nominal
TEL-31406-recovery,FL-US-31405,ZIP-US-016,2025-04-12T20:18:33,recovery,67.5,29.0,15.1,1.04,1.17,36.1,nominal
TEL-31407-pickup,FL-US-31406,ZIP-US-009,2025-04-12T08:23:00,pickup,100,31.1,23.4,1.14,0.72,37.1,nominal
TEL-31407-outbound,FL-US-31406,ZIP-US-009,2025-04-12T08:27:54,outbound,78.6,29.9,16.4,0.91,0.62,36.6,nominal
TEL-31407-recovery,FL-US-31406,ZIP-US-009,2025-04-12T08:32:18,recovery,59.3,31.0,23.1,1.31,0.61,37.6,nominal
TEL-31408-pickup,FL-US-31407,ZIP-US-013,2025-04-12T21:06:00,pickup,100,31.0,17.2,1.21,1.03,37.9,nominal
TEL-31408-outbound,FL-US-31407,ZIP-US-013,2025-04-12T21:10:54,outbound,85.1,30.2,16.7,1.35,0.91,37.9,nominal
TEL-31408-recovery,FL-US-31407,ZIP-US-013,2025-04-12T21:15:18,recovery,71.7,28.9,19.8,1.0,0.83,36.5,nominal
TEL-31409-pickup,FL-US-31408,ZIP-US-012,2025-04-12T10:58:00,pickup,100,31.7,16.3,0.71,0.83,39.3,flagged
TEL-31409-outbound,FL-US-31408,ZIP-US-012,2025-04-12T11:06:24,outbound,76.8,32.9,22.3,0.96,0.94,35.2,flagged
TEL-31409-recovery,FL-US-31408,ZIP-US-012,2025-04-12T11:13:57,recovery,56.0,31.2,19.4,1.17,0.62,36.9,flagged
TEL-31410-pickup,FL-US-31409,ZIP-US-012,2025-04-12T16:39:00,pickup,100,29.4,20.1,1.06,0.5,37.4,nominal
TEL-31410-outbound,FL-US-31409,ZIP-US-012,2025-04-12T16:43:51,outbound,83.8,31.5,20.8,1.13,0.72,36.6,nominal
TEL-31410-recovery,FL-US-31409,ZIP-US-012,2025-04-12T16:48:12,recovery,69.2,30.8,23.7,0.83,0.52,37.0,nominal
TEL-31411-pickup,FL-US-31410,ZIP-US-009,2025-04-12T09:55:00,pickup,100,29.7,26.4,1.09,0.66,37.0,nominal
TEL-31411-outbound,FL-US-31410,ZIP-US-009,2025-04-12T09:59:33,outbound,83.0,29.5,16.6,0.99,0.74,37.6,nominal
TEL-31411-recovery,FL-US-31410,ZIP-US-009,2025-04-12T10:03:38,recovery,67.7,32.5,18.2,0.84,0.53,38.0,nominal
TEL-31412-pickup,FL-US-31411,ZIP-US-009,2025-04-12T14:14:00,pickup,100,29.8,21.2,1.12,0.78,38.0,nominal
TEL-31412-outbound,FL-US-31411,ZIP-US-009,2025-04-12T14:17:39,outbound,86.5,29.8,20.8,1.02,1.09,37.9,nominal
TEL-31412-recovery,FL-US-31411,ZIP-US-009,2025-04-12T14:20:56,recovery,74.4,29.9,24.7,0.93,1.03,34.8,nominal
TEL-31413-pickup,FL-US-31412,ZIP-US-012,2025-04-12T13:02:00,pickup,100,29.8,15.7,0.85,0.97,37.7,nominal
TEL-31413-outbound,FL-US-31412,ZIP-US-012,2025-04-12T13:07:30,outbound,80.2,31.6,21.0,1.23,0.71,35.8,nominal
TEL-31413-recovery,FL-US-31412,ZIP-US-012,2025-04-12T13:12:27,recovery,62.4,30.7,22.0,0.97,0.75,36.1,nominal
TEL-31414-pickup,FL-US-31413,ZIP-US-009,2025-04-12T12:17:00,pickup,100,30.9,17.5,0.88,0.92,37.2,nominal
TEL-31414-outbound,FL-US-31413,ZIP-US-009,2025-04-12T12:21:24,outbound,85.9,29.1,20.8,1.04,0.82,37.5,nominal
TEL-31414-recovery,FL-US-31413,ZIP-US-009,2025-04-12T12:25:21,recovery,73.3,30.4,16.9,0.98,0.7,35.7,nominal
TEL-31415-pickup,FL-US-31414,ZIP-US-016,2025-04-12T08:45:00,pickup,100,30.9,24.9,0.88,1.26,37.6,nominal
TEL-31415-outbound,FL-US-31414,ZIP-US-016,2025-04-12T08:52:12,outbound,74.6,31.7,14.2,0.87,0.68,39.2,nominal
TEL-31415-recovery,FL-US-31414,ZIP-US-016,2025-04-12T08:58:40,recovery,51.8,32.2,11.3,0.98,0.55,36.7,nominal
TEL-31416-pickup,FL-US-31415,ZIP-US-016,2025-04-12T19:20:00,pickup,100,30.3,20.1,0.83,0.5,35.8,nominal
TEL-31416-outbound,FL-US-31415,ZIP-US-016,2025-04-12T19:25:33,outbound,80.3,30.6,13.1,0.98,0.88,36.2,nominal
TEL-31416-recovery,FL-US-31415,ZIP-US-016,2025-04-12T19:30:32,recovery,62.5,32.9,18.9,0.98,0.58,38.6,nominal
TEL-31417-pickup,FL-US-31416,ZIP-US-011,2025-04-12T10:54:00,pickup,100,30.6,22.6,0.81,0.55,37.4,nominal
TEL-31417-outbound,FL-US-31416,ZIP-US-011,2025-04-12T10:59:06,outbound,82.7,32.3,23.0,0.76,0.5,36.6,nominal
TEL-31417-recovery,FL-US-31416,ZIP-US-011,2025-04-12T11:03:41,recovery,67.1,31.8,25.9,1.06,0.63,35.8,nominal
TEL-31418-pickup,FL-US-31417,ZIP-US-016,2025-04-12T18:20:00,pickup,100,30.5,21.7,1.17,0.78,39.4,nominal
TEL-31418-outbound,FL-US-31417,ZIP-US-016,2025-04-12T18:26:18,outbound,79.2,32.5,18.3,1.31,0.64,37.7,nominal
TEL-31418-recovery,FL-US-31417,ZIP-US-016,2025-04-12T18:31:58,recovery,60.5,30.9,18.4,1.03,0.85,39.4,nominal
TEL-31419-pickup,FL-US-31418,ZIP-US-013,2025-04-12T11:46:00,pickup,100,30.8,20.3,0.79,0.5,37.9,nominal
TEL-31419-outbound,FL-US-31418,ZIP-US-013,2025-04-12T11:52:42,outbound,77.3,31.9,12.2,1.08,0.54,37.1,nominal
TEL-31419-recovery,FL-US-31418,ZIP-US-013,2025-04-12T11:58:43,recovery,56.8,32.8,23.7,0.9,0.95,37.7,nominal
TEL-31420-pickup,FL-US-31419,ZIP-US-010,2025-04-12T19:26:00,pickup,100,30.3,28.0,0.98,0.94,36.8,nominal
TEL-31420-outbound,FL-US-31419,ZIP-US-010,2025-04-12T19:31:57,outbound,82.2,30.2,14.2,1.02,0.83,36.8,nominal
TEL-31420-recovery,FL-US-31419,ZIP-US-010,2025-04-12T19:37:18,recovery,66.1,32.1,19.1,1.37,0.71,36.3,nominal
TEL-31421-pickup,FL-US-31420,ZIP-US-012,2025-04-12T14:20:00,pickup,100,32.1,20.8,0.96,0.7,36.3,nominal
TEL-31421-outbound,FL-US-31420,ZIP-US-012,2025-04-12T14:26:00,outbound,80.8,29.1,18.2,1.02,0.82,37.4,nominal
TEL-31421-recovery,FL-US-31420,ZIP-US-012,2025-04-12T14:31:24,recovery,63.6,29.8,16.7,1.16,0.77,36.1,nominal
TEL-31422-pickup,FL-US-31421,ZIP-US-011,2025-04-12T15:48:00,pickup,100,34.6,22.1,0.82,0.86,38.5,nominal
TEL-31422-outbound,FL-US-31421,ZIP-US-011,2025-04-12T15:53:24,outbound,79.9,30.2,22.2,0.85,0.68,35.8,nominal
TEL-31422-recovery,FL-US-31421,ZIP-US-011,2025-04-12T15:58:15,recovery,61.8,30.8,17.6,1.07,0.5,37.3,nominal
TEL-31423-pickup,FL-US-31422,ZIP-US-012,2025-04-12T11:36:00,pickup,100,30.4,20.6,1.23,0.8,36.0,nominal
TEL-31423-outbound,FL-US-31422,ZIP-US-012,2025-04-12T11:41:21,outbound,85.6,30.5,21.9,1.21,0.7,38.0,nominal
TEL-31423-recovery,FL-US-31422,ZIP-US-012,2025-04-12T11:46:09,recovery,72.5,29.9,23.5,0.76,0.85,37.6,nominal
TEL-31424-pickup,FL-US-31423,ZIP-US-015,2025-04-12T11:27:00,pickup,100,29.1,26.8,0.78,0.5,36.2,nominal
TEL-31424-outbound,FL-US-31423,ZIP-US-015,2025-04-12T11:31:12,outbound,87.3,30.4,18.4,1.05,0.74,37.6,nominal
TEL-31424-recovery,FL-US-31423,ZIP-US-015,2025-04-12T11:34:58,recovery,75.8,29.9,19.3,0.94,1.18,39.5,nominal
TEL-31425-pickup,FL-US-31424,ZIP-US-013,2025-04-12T15:12:00,pickup,100,31.1,19.4,1.22,0.85,38.3,nominal
TEL-31425-outbound,FL-US-31424,ZIP-US-013,2025-04-12T15:15:51,outbound,83.8,28.4,21.7,1.13,1.03,37.6,nominal
TEL-31425-recovery,FL-US-31424,ZIP-US-013,2025-04-12T15:19:18,recovery,69.2,29.7,23.5,1.15,1.2,37.3,nominal
TEL-31426-pickup,FL-US-31425,ZIP-US-012,2025-04-12T18:37:00,pickup,100,31.7,16.9,0.95,1.27,36.4,nominal
TEL-31426-outbound,FL-US-31425,ZIP-US-012,2025-04-12T18:42:09,outbound,83.0,27.9,18.0,0.9,0.5,36.4,nominal
TEL-31426-recovery,FL-US-31425,ZIP-US-012,2025-04-12T18:46:47,recovery,67.7,30.6,15.6,0.94,0.77,37.1,nominal
TEL-31427-pickup,FL-US-31426,ZIP-US-011,2025-04-12T11:12:00,pickup,100,31.1,20.5,1.21,0.98,36.4,nominal
TEL-31427-outbound,FL-US-31426,ZIP-US-011,2025-04-12T11:16:48,outbound,82.9,32.3,20.6,1.36,0.56,36.4,nominal
TEL-31427-recovery,FL-US-31426,ZIP-US-011,2025-04-12T11:21:07,recovery,67.4,29.4,22.3,1.02,0.76,36.6,nominal
TEL-31428-pickup,FL-US-31427,ZIP-US-013,2025-04-12T13:03:00,pickup,100,30.4,9.3,1.05,0.58,37.8,nominal
TEL-31428-outbound,FL-US-31427,ZIP-US-013,2025-04-12T13:07:27,outbound,81.1,30.5,10.0,0.71,1.14,36.6,nominal
TEL-31428-recovery,FL-US-31427,ZIP-US-013,2025-04-12T13:11:27,recovery,64.1,31.0,24.9,1.12,0.73,36.2,nominal
TEL-31429-pickup,FL-US-31428,ZIP-US-015,2025-04-12T18:09:00,pickup,100,31.2,17.5,1.17,0.82,37.7,nominal
TEL-31429-outbound,FL-US-31428,ZIP-US-015,2025-04-12T18:13:51,outbound,82.7,31.2,15.4,0.88,0.85,37.1,nominal
TEL-31429-recovery,FL-US-31428,ZIP-US-015,2025-04-12T18:18:12,recovery,67.2,31.8,18.8,0.88,0.5,37.6,nominal
TEL-31430-pickup,FL-US-31429,ZIP-US-024,2025-04-12T18:58:00,pickup,100,31.6,21.6,0.86,0.78,37.3,nominal
TEL-31430-outbound,FL-US-31429,ZIP-US-024,2025-04-12T19:04:03,outbound,73.9,33.2,19.4,0.97,0.61,36.7,nominal
TEL-31430-recovery,FL-US-31429,ZIP-US-024,2025-04-12T19:09:29,recovery,50.4,32.4,21.8,0.77,1.04,35.6,nominal
TEL-31431-pickup,FL-US-31430,ZIP-US-017,2025-04-12T18:25:00,pickup,100,33.5,22.4,1.07,0.62,36.2,nominal
TEL-31431-outbound,FL-US-31430,ZIP-US-017,2025-04-12T18:28:39,outbound,80.5,31.4,16.5,0.91,0.84,35.6,nominal
TEL-31431-recovery,FL-US-31430,ZIP-US-017,2025-04-12T18:31:56,recovery,62.9,30.6,25.8,0.81,0.79,36.3,nominal
TEL-31432-pickup,FL-US-31431,ZIP-US-021,2025-04-12T20:35:00,pickup,100,30.8,18.5,0.92,0.99,36.5,nominal
TEL-31432-outbound,FL-US-31431,ZIP-US-021,2025-04-12T20:41:39,outbound,74.8,32.1,17.7,0.78,0.62,37.3,nominal
TEL-31432-recovery,FL-US-31431,ZIP-US-021,2025-04-12T20:47:38,recovery,52.2,32.3,16.3,0.89,0.84,36.3,nominal
TEL-31433-pickup,FL-US-31432,ZIP-US-017,2025-04-12T08:23:00,pickup,100,31.8,24.4,1.1,0.75,37.8,nominal
TEL-31433-outbound,FL-US-31432,ZIP-US-017,2025-04-12T08:29:12,outbound,76.4,32.7,17.6,1.21,0.82,37.1,nominal
TEL-31433-recovery,FL-US-31432,ZIP-US-017,2025-04-12T08:34:46,recovery,55.2,32.3,19.5,0.86,0.52,35.8,nominal
TEL-31434-pickup,FL-US-31433,ZIP-US-022,2025-04-12T19:10:00,pickup,100,30.6,20.1,0.99,0.85,37.1,nominal
TEL-31434-outbound,FL-US-31433,ZIP-US-022,2025-04-12T19:14:54,outbound,79.2,31.7,22.6,0.78,0.66,35.8,nominal
TEL-31434-recovery,FL-US-31433,ZIP-US-022,2025-04-12T19:19:18,recovery,60.4,31.2,19.9,1.14,1.04,38.1,nominal
TEL-31435-pickup,FL-US-31434,ZIP-US-024,2025-04-12T18:45:00,pickup,100,30.0,16.9,0.97,0.97,37.6,nominal
TEL-31435-outbound,FL-US-31434,ZIP-US-024,2025-04-12T18:49:36,outbound,82.2,30.4,19.8,0.98,0.64,38.1,nominal
TEL-31435-recovery,FL-US-31434,ZIP-US-024,2025-04-12T18:53:44,recovery,66.1,30.5,23.1,1.31,0.68,36.2,nominal
TEL-31436-pickup,FL-US-31435,ZIP-US-023,2025-04-12T12:47:00,pickup,100,30.5,18.5,0.77,1.19,38.1,nominal
TEL-31436-outbound,FL-US-31435,ZIP-US-023,2025-04-12T12:51:48,outbound,82.6,29.5,16.2,0.96,0.86,37.6,nominal
TEL-31436-recovery,FL-US-31435,ZIP-US-023,2025-04-12T12:56:07,recovery,67.0,29.0,16.8,1.17,1.06,36.7,nominal
TEL-31437-pickup,FL-US-31436,ZIP-US-024,2025-04-12T10:18:00,pickup,100,31.7,16.1,1.16,1.06,36.8,nominal
TEL-31437-outbound,FL-US-31436,ZIP-US-024,2025-04-12T10:24:33,outbound,75.7,31.5,25.6,0.75,0.84,36.6,nominal
TEL-31437-recovery,FL-US-31436,ZIP-US-024,2025-04-12T10:30:26,recovery,53.8,31.8,24.3,1.15,0.87,37.3,nominal
TEL-31438-pickup,FL-US-31437,ZIP-US-019,2025-04-12T08:43:00,pickup,100,31.6,17.0,1.0,1.07,35.6,nominal
TEL-31438-outbound,FL-US-31437,ZIP-US-019,2025-04-12T08:47:27,outbound,83.2,29.2,20.9,0.99,0.55,35.8,nominal
TEL-31438-recovery,FL-US-31437,ZIP-US-019,2025-04-12T08:51:27,recovery,68.1,30.0,22.8,0.98,0.67,36.1,nominal
TEL-31439-pickup,FL-US-31438,ZIP-US-020,2025-04-12T08:34:00,pickup,100,31.9,22.1,1.17,0.63,37.5,nominal
TEL-31439-outbound,FL-US-31438,ZIP-US-020,2025-04-12T08:37:33,outbound,84.3,28.7,17.8,0.81,0.8,36.1,nominal
TEL-31439-recovery,FL-US-31438,ZIP-US-020,2025-04-12T08:40:44,recovery,70.3,30.9,27.7,0.95,0.73,36.2,nominal
TEL-31440-pickup,FL-US-31439,ZIP-US-023,2025-04-12T10:56:00,pickup,100,29.6,15.3,0.92,1.02,37.3,nominal
TEL-31440-outbound,FL-US-31439,ZIP-US-023,2025-04-12T11:00:45,outbound,82.9,31.1,14.7,0.9,0.9,37.1,nominal
TEL-31440-recovery,FL-US-31439,ZIP-US-023,2025-04-12T11:05:01,recovery,67.5,30.1,13.6,1.02,0.69,36.0,nominal
TEL-31441-pickup,FL-US-31440,ZIP-US-022,2025-04-12T13:41:00,pickup,100,34.5,19.8,1.1,1.01,37.2,nominal
TEL-31441-outbound,FL-US-31440,ZIP-US-022,2025-04-12T13:48:03,outbound,74.9,31.5,20.5,0.81,0.6,35.5,nominal
TEL-31441-recovery,FL-US-31440,ZIP-US-022,2025-04-12T13:54:23,recovery,52.3,33.0,21.8,1.06,0.93,35.6,nominal
TEL-31442-pickup,FL-US-31441,ZIP-US-023,2025-04-12T12:12:00,pickup,100,30.8,20.5,1.15,0.78,36.8,nominal
TEL-31442-outbound,FL-US-31441,ZIP-US-023,2025-04-12T12:18:27,outbound,75.7,32.8,19.9,0.75,0.59,35.4,nominal
TEL-31442-recovery,FL-US-31441,ZIP-US-023,2025-04-12T12:24:15,recovery,53.9,32.7,14.8,1.11,1.12,37.8,nominal
TEL-31443-pickup,FL-US-31442,ZIP-US-022,2025-04-12T08:43:00,pickup,100,31.0,17.7,0.89,1.12,36.2,nominal
TEL-31443-outbound,FL-US-31442,ZIP-US-022,2025-04-12T08:49:45,outbound,75.3,32.6,23.2,1.07,0.96,37.0,nominal
TEL-31443-recovery,FL-US-31442,ZIP-US-022,2025-04-12T08:55:49,recovery,53.0,31.9,23.1,0.8,0.95,38.0,nominal
TEL-31444-pickup,FL-US-31443,ZIP-US-020,2025-04-12T20:38:00,pickup,100,31.3,11.5,1.15,0.64,36.5,nominal
TEL-31444-outbound,FL-US-31443,ZIP-US-020,2025-04-12T20:43:09,outbound,80.8,30.2,21.7,0.93,0.72,37.0,nominal
TEL-31444-recovery,FL-US-31443,ZIP-US-020,2025-04-12T20:47:47,recovery,63.4,31.8,23.9,1.12,0.69,36.6,nominal
TEL-31445-pickup,FL-US-31444,ZIP-US-017,2025-04-12T11:51:00,pickup,100,30.3,22.2,1.18,0.88,35.3,nominal
TEL-31445-outbound,FL-US-31444,ZIP-US-017,2025-04-12T11:55:39,outbound,84.6,28.1,8.3,1.0,0.92,35.9,nominal
