snapshot_date,drone_id,home_site,battery_capacity_pct,battery_cycle_count,cell_voltage_spread_mv,motor_vibration_mm_s,tether_descent_baseline_sec,maintenance_status
2025-05-31,ZIP-US-007,Northside_Fulfillment,93.9,241,26.7,1.31,37.4,operational
2025-05-31,ZIP-US-008,Northside_Fulfillment,94.0,244,26.0,0.63,37.2,operational
2025-05-31,ZIP-US-009,Central_Fulfillment,94.2,247,19.7,0.93,36.5,operational
2025-05-31,ZIP-US-010,Central_Fulfillment,94.0,250,27.9,1.13,38.4,operational
2025-05-31,ZIP-US-011,Central_Fulfillment,98.7,253,15.2,1.02,37.7,operational
2025-05-31,ZIP-US-012,Central_Fulfillment,94.8,256,23.2,1.16,36.6,operational
2025-05-31,ZIP-US-013,Central_Fulfillment,94.2,259,16.6,0.95,37.7,operational
2025-05-31,ZIP-US-014,Central_Fulfillment,94.3,262,14.9,1.12,37.6,operational
2025-05-31,ZIP-US-015,Central_Fulfillment,94.7,265,19.7,1.1,36.3,operational
2025-05-31,ZIP-US-016,Central_Fulfillment,94.2,268,25.0,0.95,39.0,operational
2025-05-31,ZIP-US-017,Eastside_Fulfillment,94.3,271,19.8,1.26,36.6,operational
2025-05-31,ZIP-US-018,Eastside_Fulfillment,93.4,274,16.0,1.05,38.6,operational
2025-05-31,ZIP-US-019,Eastside_Fulfillment,94.0,277,19.3,1.14,37.1,operational
2025-05-31,ZIP-US-020,Eastside_Fulfillment,94.3,280,18.4,0.83,37.2,operational
2025-05-31,ZIP-US-021,Eastside_Fulfillment,94.1,283,28.0,1.05,36.9,operational
2025-05-31,ZIP-US-022,Eastside_Fulfillment,93.8,286,23.0,0.74,36.3,operational
2025-05-31,ZIP-US-023,Eastside_Fulfillment,94.4,289,18.0,0.99,37.1,operational
2025-05-31,ZIP-US-024,Eastside_Fulfillment,94.2,292,23.3,0.94,36.0,operational
2025-06-01,ZIP-US-001,Northside_Fulfillment,94.1,224,16.2,1.04,38.4,operational
2025-06-01,ZIP-US-002,Northside_Fulfillment,93.6,227,26.2,0.82,37.2,operational
2025-06-01,ZIP-US-003,Northside_Fulfillment,94.8,230,16.7,0.9,38.6,operational
2025-06-01,ZIP-US-004,Northside_Fulfillment,94.2,233,21.2,1.02,36.5,operational
2025-06-01,ZIP-US-005,Northside_Fulfillment,94.4,236,19.2,0.92,37.7,operational
2025-06-01,ZIP-US-006,Northside_Fulfillment,94.4,239,19.6,1.15,37.9,operational
2025-06-01,ZIP-US-007,Northside_Fulfillment,94.4,242,13.0,1.11,35.1,operational
2025-06-01,ZIP-US-008,Northside_Fulfillment,93.4,245,15.9,0.79,39.8,operational
2025-06-01,ZIP-US-009,Central_Fulfillment,93.7,248,22.3,0.89,36.2,operational
2025-06-01,ZIP-US-010,Central_Fulfillment,94.3,251,20.4,1.0,35.4,operational
2025-06-01,ZIP-US-011,Central_Fulfillment,98.9,254,16.4,0.86,38.8,operational
2025-06-01,ZIP-US-012,Central_Fulfillment,94.1,257,14.2,0.99,37.2,operational
2025-06-01,ZIP-US-013,Central_Fulfillment,94.4,260,17.4,1.23,37.4,operational
2025-06-01,ZIP-US-014,Central_Fulfillment,94.4,263,23.4,0.74,35.9,operational
2025-06-01,ZIP-US-015,Central_Fulfillment,93.7,266,21.7,1.16,36.9,operational
2025-06-01,ZIP-US-016,Central_Fulfillment,94.2,269,14.3,0.93,37.5,operational
2025-06-01,ZIP-US-017,Eastside_Fulfillment,94.5,272,19.7,0.88,37.6,operational
2025-06-01,ZIP-US-018,Eastside_Fulfillment,94.7,275,20.2,1.09,37.6,operational
2025-06-01,ZIP-US-019,Eastside_Fulfillment,93.5,278,25.7,1.13,37.5,operational
2025-06-01,ZIP-US-020,Eastside_Fulfillment,94.2,281,16.0,0.97,37.4,operational
2025-06-01,ZIP-US-021,Eastside_Fulfillment,94.2,284,22.2,1.16,37.3,operational
2025-06-01,ZIP-US-022,Eastside_Fulfillment,94.2,287,23.0,0.94,36.8,operational
2025-06-01,ZIP-US-023,Eastside_Fulfillment,93.8,290,19.0,0.79,37.1,operational
2025-06-01,ZIP-US-024,Eastside_Fulfillment,94.2,293,22.7,1.18,36.6,operational
2025-06-02,ZIP-US-001,Northside_Fulfillment,94.0,226,24.4,1.0,36.6,operational
2025-06-02,ZIP-US-002,Northside_Fulfillment,93.8,229,19.5,1.16,37.7,operational
2025-06-02,ZIP-US-003,Northside_Fulfillment,93.9,232,25.4,1.1,37.7,operational
2025-06-02,ZIP-US-004,Northside_Fulfillment,93.6,235,20.6,0.86,36.4,operational
2025-06-02,ZIP-US-005,Northside_Fulfillment,94.2,238,18.8,1.17,37.5,operational
2025-06-02,ZIP-US-006,Northside_Fulfillment,94.1,241,13.6,0.81,37.4,operational
2025-06-02,ZIP-US-007,Northside_Fulfillment,94.7,244,13.0,1.04,37.3,operational
2025-06-02,ZIP-US-008,Northside_Fulfillment,94.4,247,19.8,0.91,36.9,operational
2025-06-02,ZIP-US-009,Central_Fulfillment,94.4,250,23.1,1.09,36.9,operational
2025-06-02,ZIP-US-010,Central_Fulfillment,94.6,253,24.7,1.1,38.8,operational
2025-06-02,ZIP-US-011,Central_Fulfillment,98.6,256,16.4,0.77,36.8,operational
2025-06-02,ZIP-US-012,Central_Fulfillment,94.3,259,24.8,0.87,36.2,operational
2025-06-02,ZIP-US-013,Central_Fulfillment,94.5,262,19.8,0.98,38.0,operational
2025-06-02,ZIP-US-014,Central_Fulfillment,94.0,265,25.4,1.12,36.6,operational
2025-06-02,ZIP-US-015,Central_Fulfillment,94.5,268,29.0,0.97,37.5,operational
2025-06-02,ZIP-US-016,Central_Fulfillment,93.8,271,22.5,1.04,36.2,operational
2025-06-02,ZIP-US-017,Eastside_Fulfillment,93.9,274,19.2,1.21,38.1,operational
2025-06-02,ZIP-US-018,Eastside_Fulfillment,93.9,277,11.4,1.16,39.4,operational
2025-06-02,ZIP-US-019,Eastside_Fulfillment,93.7,280,24.3,0.81,37.3,operational
2025-06-02,ZIP-US-020,Eastside_Fulfillment,93.8,283,22.1,1.13,37.2,operational
2025-06-02,ZIP-US-021,Eastside_Fulfillment,93.7,286,17.0,0.71,37.4,operational
2025-06-02,ZIP-US-022,Eastside_Fulfillment,95.0,289,20.2,1.23,36.8,operational
2025-06-02,ZIP-US-023,Eastside_Fulfillment,94.4,292,26.6,0.85,34.6,operational
2025-06-02,ZIP-US-024,Eastside_Fulfillment,94.1,295,22.2,1.09,37.1,operational
2025-06-03,ZIP-US-001,Northside_Fulfillment,94.0,227,18.8,1.21,36.5,operational
2025-06-03,ZIP-US-002,Northside_Fulfillment,95.1,230,20.4,1.01,36.8,operational
2025-06-03,ZIP-US-003,Northside_Fulfillment,93.9,233,22.8,1.01,38.5,operational
2025-06-03,ZIP-US-004,Northside_Fulfillment,94.0,236,17.3,1.17,36.0,operational
2025-06-03,ZIP-US-005,Northside_Fulfillment,94.3,239,22.6,0.96,36.1,operational
2025-06-03,ZIP-US-006,Northside_Fulfillment,94.2,242,17.2,1.05,36.1,operational
2025-06-03,ZIP-US-007,Northside_Fulfillment,93.9,245,27.4,0.93,36.6,operational
2025-06-03,ZIP-US-008,Northside_Fulfillment,94.4,248,19.5,0.99,35.1,operational
2025-06-03,ZIP-US-009,Central_Fulfillment,94.3,251,16.4,0.9,38.4,operational
2025-06-03,ZIP-US-010,Central_Fulfillment,94.0,254,18.7,0.94,37.0,operational
2025-06-03,ZIP-US-011,Central_Fulfillment,98.8,257,19.6,1.0,36.8,operational
2025-06-03,ZIP-US-012,Central_Fulfillment,94.7,260,17.2,0.97,38.4,operational
2025-06-03,ZIP-US-013,Central_Fulfillment,94.1,263,23.4,0.96,35.4,operational
2025-06-03,ZIP-US-014,Central_Fulfillment,94.2,266,14.9,1.14,37.6,operational
2025-06-03,ZIP-US-015,Central_Fulfillment,93.9,269,14.1,0.99,37.7,operational
2025-06-03,ZIP-US-016,Central_Fulfillment,94.5,272,23.0,1.01,37.0,operational
2025-06-03,ZIP-US-017,Eastside_Fulfillment,94.6,275,16.3,1.14,36.4,operational
2025-06-03,ZIP-US-018,Eastside_Fulfillment,93.6,278,24.9,1.04,39.9,operational
2025-06-03,ZIP-US-019,Eastside_Fulfillment,93.8,281,19.8,1.12,36.8,operational
2025-06-03,ZIP-US-020,Eastside_Fulfillment,94.3,284,23.3,0.85,37.6,operational
2025-06-03,ZIP-US-021,Eastside_Fulfillment,93.6,287,18.9,1.02,34.4,operational
2025-06-03,ZIP-US-022,Eastside_Fulfillment,94.4,290,16.4,1.05,39.1,operational
2025-06-03,ZIP-US-023,Eastside_Fulfillment,94.3,293,20.9,0.65,37.3,operational
2025-06-03,ZIP-US-024,Eastside_Fulfillment,94.4,296,24.9,1.01,39.3,operational
2025-06-04,ZIP-US-001,Northside_Fulfillment,93.4,229,19.2,1.01,36.7,operational
2025-06-04,ZIP-US-002,Northside_Fulfillment,94.3,232,19.4,1.07,36.1,operational
2025-06-04,ZIP-US-003,Northside_Fulfillment,93.8,235,23.2,0.94,37.9,operational
2025-06-04,ZIP-US-004,Northside_Fulfillment,93.4,238,16.2,1.09,36.9,operational
2025-06-04,ZIP-US-005,Northside_Fulfillment,93.9,241,21.7,0.67,37.6,operational
2025-06-04,ZIP-US-006,Northside_Fulfillment,93.9,244,21.4,1.18,37.0,operational
2025-06-04,ZIP-US-007,Northside_Fulfillment,94.2,247,18.5,0.99,38.0,operational
2025-06-04,ZIP-US-008,Northside_Fulfillment,94.4,250,16.8,0.89,35.3,operational
2025-06-04,ZIP-US-009,Central_Fulfillment,93.6,253,23.6,0.9,36.1,operational
2025-06-04,ZIP-US-010,Central_Fulfillment,93.8,256,19.5,0.8,37.6,operational
2025-06-04,ZIP-US-011,Central_Fulfillment,99.0,259,15.8,1.0,37.3,operational
2025-06-04,ZIP-US-012,Central_Fulfillment,93.8,262,20.7,1.33,37.0,operational
2025-06-04,ZIP-US-013,Central_Fulfillment,94.5,265,22.5,1.14,36.1,operational
2025-06-04,ZIP-US-014,Central_Fulfillment,94.4,268,13.1,0.83,36.9,operational
2025-06-04,ZIP-US-015,Central_Fulfillment,94.2,271,18.2,0.92,37.3,operational
2025-06-04,ZIP-US-016,Central_Fulfillment,93.9,274,21.8,0.94,36.2,operational
2025-06-04,ZIP-US-017,Eastside_Fulfillment,94.1,277,19.0,1.09,37.9,operational
2025-06-04,ZIP-US-018,Eastside_Fulfillment,94.3,280,21.3,1.11,35.3,operational
2025-06-04,ZIP-US-019,Eastside_Fulfillment,93.9,283,20.2,0.79,47.8,monitoring
2025-06-04,ZIP-US-020,Eastside_Fulfillment,93.7,286,22.1,1.03,37.2,operational
2025-06-04,ZIP-US-021,Eastside_Fulfillment,93.9,289,28.0,1.26,36.8,operational
2025-06-04,ZIP-US-022,Eastside_Fulfillment,93.7,292,24.7,1.03,35.8,operational
2025-06-04,ZIP-US-023,Eastside_Fulfillment,93.9,295,21.9,0.92,37.0,operational
2025-06-04,ZIP-US-024,Eastside_Fulfillment,94.0,298,21.1,0.74,37.0,operational
2025-06-05,ZIP-US-001,Northside_Fulfillment,93.9,230,26.9,0.97,38.0,operational
2025-06-05,ZIP-US-002,Northside_Fulfillment,94.0,233,20.9,1.19,38.2,operational
2025-06-05,ZIP-US-003,Northside_Fulfillment,94.1,236,22.9,0.87,36.8,operational
2025-06-05,ZIP-US-004,Northside_Fulfillment,93.9,239,21.4,1.11,34.9,operational
2025-06-05,ZIP-US-005,Northside_Fulfillment,94.1,242,20.2,1.04,37.2,operational
2025-06-05,ZIP-US-006,Northside_Fulfillment,93.6,245,21.3,1.25,37.6,operational
2025-06-05,ZIP-US-007,Northside_Fulfillment,94.2,248,20.7,0.83,36.0,operational
2025-06-05,ZIP-US-008,Northside_Fulfillment,94.5,251,16.5,0.96,35.6,operational
2025-06-05,ZIP-US-009,Central_Fulfillment,93.7,254,17.6,0.82,35.5,operational
2025-06-05,ZIP-US-010,Central_Fulfillment,93.5,257,14.2,1.18,37.9,operational
2025-06-05,ZIP-US-011,Central_Fulfillment,98.7,260,18.4,0.9,37.8,operational
2025-06-05,ZIP-US-012,Central_Fulfillment,94.2,263,19.6,0.94,36.9,operational
2025-06-05,ZIP-US-013,Central_Fulfillment,93.7,266,23.7,0.94,35.9,operational
2025-06-05,ZIP-US-014,Central_Fulfillment,94.1,269,9.4,0.95,38.7,operational
2025-06-05,ZIP-US-015,Central_Fulfillment,93.9,272,14.7,0.93,36.7,operational
2025-06-05,ZIP-US-016,Central_Fulfillment,93.6,275,20.9,1.28,36.8,operational
2025-06-05,ZIP-US-017,Eastside_Fulfillment,94.0,278,16.6,1.1,36.5,operational
2025-06-05,ZIP-US-018,Eastside_Fulfillment,94.4,281,29.4,1.13,38.2,operational
2025-06-05,ZIP-US-019,Eastside_Fulfillment,94.3,284,13.7,1.06,48.5,monitoring
2025-06-05,ZIP-US-020,Eastside_Fulfillment,94.3,287,17.8,1.04,36.5,operational
2025-06-05,ZIP-US-021,Eastside_Fulfillment,94.1,290,22.8,1.0,35.9,operational
2025-06-05,ZIP-US-022,Eastside_Fulfillment,94.2,293,21.8,1.07,36.6,operational
2025-06-05,ZIP-US-023,Eastside_Fulfillment,94.0,296,16.8,0.75,37.5,operational
2025-06-05,ZIP-US-024,Eastside_Fulfillment,94.2,299,27.6,0.97,36.6,operational
2025-06-06,ZIP-US-001,Northside_Fulfillment,93.8,232,19.9,1.1,38.2,operational
2025-06-06,ZIP-US-002,Northside_Fulfillment,94.2,235,22.6,1.02,38.3,operational
2025-06-06,ZIP-US-003,Northside_Fulfillment,93.9,238,24.3,1.08,37.6,operational
2025-06-06,ZIP-US-004,Northside_Fulfillment,93.6,241,15.9,0.89,36.0,operational
2025-06-06,ZIP-US-005,Northside_Fulfillment,93.7,244,22.4,1.17,36.9,operational
2025-06-06,ZIP-US-006,Northside_Fulfillment,94.0,247,24.1,1.28,37.9,operational
2025-06-06,ZIP-US-007,Northside_Fulfillment,93.4,250,17.0,0.99,37.9,operational
2025-06-06,ZIP-US-008,Northside_Fulfillment,94.4,253,14.1,0.82,36.2,operational
2025-06-06,ZIP-US-009,Central_Fulfillment,94.2,256,21.4,0.86,36.3,operational
2025-06-06,ZIP-US-010,Central_Fulfillment,93.9,259,18.0,1.0,35.8,operational
2025-06-06,ZIP-US-011,Central_Fulfillment,98.6,262,17.0,0.85,37.4,operational
2025-06-06,ZIP-US-012,Central_Fulfillment,93.8,265,19.1,0.81,37.7,operational
2025-06-06,ZIP-US-013,Central_Fulfillment,94.1,268,18.2,0.78,35.4,operational
2025-06-06,ZIP-US-014,Central_Fulfillment,94.0,271,23.3,0.94,38.0,operational
2025-06-06,ZIP-US-015,Central_Fulfillment,94.1,274,23.1,0.99,35.3,operational
2025-06-06,ZIP-US-016,Central_Fulfillment,93.6,277,16.4,1.05,36.2,operational
2025-06-06,ZIP-US-017,Eastside_Fulfillment,93.6,280,9.0,1.15,37.6,operational
2025-06-06,ZIP-US-018,Eastside_Fulfillment,94.0,283,19.1,0.7,37.9,operational
2025-06-06,ZIP-US-019,Eastside_Fulfillment,94.3,286,33.6,1.08,47.7,monitoring
2025-06-06,ZIP-US-020,Eastside_Fulfillment,94.3,289,15.7,0.85,34.9,operational
2025-06-06,ZIP-US-021,Eastside_Fulfillment,94.0,292,21.7,0.98,36.4,operational
2025-06-06,ZIP-US-022,Eastside_Fulfillment,93.8,295,27.1,1.0,36.4,operational
2025-06-06,ZIP-US-023,Eastside_Fulfillment,93.4,298,20.5,0.99,37.0,operational
2025-06-06,ZIP-US-024,Eastside_Fulfillment,94.0,301,15.3,0.92,36.7,operational
2025-06-07,ZIP-US-001,Northside_Fulfillment,94.3,233,19.9,0.86,34.4,operational
2025-06-07,ZIP-US-002,Northside_Fulfillment,94.3,236,12.7,1.01,37.2,operational
2025-06-07,ZIP-US-003,Northside_Fulfillment,94.0,239,19.5,0.94,38.1,operational
2025-06-07,ZIP-US-004,Northside_Fulfillment,93.4,242,14.0,0.94,37.3,operational
2025-06-07,ZIP-US-005,Northside_Fulfillment,94.2,245,17.4,1.05,36.3,operational
2025-06-07,ZIP-US-006,Northside_Fulfillment,93.7,248,19.1,0.85,37.2,operational
2025-06-07,ZIP-US-007,Northside_Fulfillment,94.2,251,21.6,1.01,38.0,operational
2025-06-07,ZIP-US-008,Northside_Fulfillment,94.0,254,24.1,0.87,38.1,operational
2025-06-07,ZIP-US-009,Central_Fulfillment,93.6,257,16.9,1.0,35.2,operational
2025-06-07,ZIP-US-010,Central_Fulfillment,94.2,260,13.8,1.1,35.0,operational
2025-06-07,ZIP-US-011,Central_Fulfillment,98.8,263,19.7,1.21,38.7,operational
2025-06-07,ZIP-US-012,Central_Fulfillment,93.6,266,21.9,0.95,37.5,operational
2025-06-07,ZIP-US-013,Central_Fulfillment,93.8,269,18.1,1.19,38.8,operational
2025-06-07,ZIP-US-014,Central_Fulfillment,93.1,272,22.8,0.82,36.8,operational
2025-06-07,ZIP-US-015,Central_Fulfillment,93.2,275,16.7,1.16,38.4,operational
2025-06-07,ZIP-US-016,Central_Fulfillment,93.9,278,20.4,1.29,37.8,operational
2025-06-07,ZIP-US-017,Eastside_Fulfillment,93.6,281,22.9,0.96,37.6,operational
2025-06-07,ZIP-US-018,Eastside_Fulfillment,93.9,284,19.2,1.07,35.7,operational
2025-06-07,ZIP-US-019,Eastside_Fulfillment,94.1,287,18.5,1.06,45.7,monitoring
2025-06-07,ZIP-US-020,Eastside_Fulfillment,93.2,290,20.7,1.18,38.4,operational
2025-06-07,ZIP-US-021,Eastside_Fulfillment,93.8,293,18.2,0.92,37.6,operational
2025-06-07,ZIP-US-022,Eastside_Fulfillment,94.8,296,21.7,1.08,37.1,operational
2025-06-07,ZIP-US-023,Eastside_Fulfillment,94.4,299,17.7,1.14,35.7,operational
2025-06-07,ZIP-US-024,Eastside_Fulfillment,93.7,302,24.6,0.81,37.3,operational
2025-06-08,ZIP-US-001,Northside_Fulfillment,94.4,235,21.7,1.25,37.9,operational
2025-06-08,ZIP-US-002,Northside_Fulfillment,94.0,238,18.4,1.33,37.6,operational
2025-06-08,ZIP-US-003,Northside_Fulfillment,94.4,241,23.5,1.14,36.3,operational
2025-06-08,ZIP-US-004,Northside_Fulfillment,93.9,244,16.7,0.9,37.6,operational
2025-06-08,ZIP-US-005,Northside_Fulfillment,93.7,247,20.3,1.11,35.3,operational
2025-06-08,ZIP-US-006,Northside_Fulfillment,93.9,250,20.1,1.01,37.5,operational
2025-06-08,ZIP-US-007,Northside_Fulfillment,94.5,253,22.9,0.82,37.5,operational
2025-06-08,ZIP-US-008,Northside_Fulfillment,93.6,256,28.9,0.86,35.6,operational
2025-06-08,ZIP-US-009,Central_Fulfillment,93.6,259,22.7,1.01,36.6,operational
2025-06-08,ZIP-US-010,Central_Fulfillment,94.1,262,25.1,0.63,37.0,operational
2025-06-08,ZIP-US-011,Central_Fulfillment,98.8,265,17.9,1.23,38.2,operational
2025-06-08,ZIP-US-012,Central_Fulfillment,94.0,268,28.3,1.2,37.3,operational
2025-06-08,ZIP-US-013,Central_Fulfillment,94.5,271,23.3,1.02,38.2,operational
2025-06-08,ZIP-US-014,Central_Fulfillment,94.3,274,20.7,1.28,36.6,operational
2025-06-08,ZIP-US-015,Central_Fulfillment,94.7,277,15.5,1.28,36.5,operational
2025-06-08,ZIP-US-016,Central_Fulfillment,94.2,280,15.0,1.13,37.1,operational
2025-06-08,ZIP-US-017,Eastside_Fulfillment,94.4,283,20.1,0.72,36.1,operational
2025-06-08,ZIP-US-018,Eastside_Fulfillment,94.6,286,14.3,0.99,38.4,operational
2025-06-08,ZIP-US-019,Eastside_Fulfillment,93.8,289,23.6,1.09,34.4,grounded
2025-06-08,ZIP-US-020,Eastside_Fulfillment,94.3,292,24.3,0.97,36.7,operational
2025-06-08,ZIP-US-021,Eastside_Fulfillment,93.6,295,21.3,0.84,36.4,operational
2025-06-08,ZIP-US-022,Eastside_Fulfillment,94.4,298,17.7,1.0,37.8,operational
2025-06-08,ZIP-US-023,Eastside_Fulfillment,94.0,301,22.2,1.23,37.2,operational
2025-06-08,ZIP-US-024,Eastside_Fulfillment,93.9,304,19.7,1.03,36.3,operational
2025-06-09,ZIP-US-001,Northside_Fulfillment,94.1,236,18.5,1.16,35.5,operational
2025-06-09,ZIP-US-002,Northside_Fulfillment,94.0,239,24.9,1.02,38.0,operational
2025-06-09,ZIP-US-003,Northside_Fulfillment,93.7,242,20.9,1.13,35.4,operational
2025-06-09,ZIP-US-004,Northside_Fulfillment,94.3,245,16.4,1.28,36.2,operational
2025-06-09,ZIP-US-005,Northside_Fulfillment,94.0,248,26.0,1.01,37.5,operational
2025-06-09,ZIP-US-006,Northside_Fulfillment,93.8,251,17.9,1.12,36.0,operational
2025-06-09,ZIP-US-007,Northside_Fulfillment,93.6,254,22.2,1.23,35.5,operational
2025-06-09,ZIP-US-008,Northside_Fulfillment,94.1,257,18.7,0.75,37.3,operational
2025-06-09,ZIP-US-009,Central_Fulfillment,94.1,260,19.9,0.79,37.6,operational
2025-06-09,ZIP-US-010,Central_Fulfillment,93.5,263,18.6,1.16,37.5,operational
2025-06-09,ZIP-US-011,Central_Fulfillment,98.5,266,16.6,0.97,38.1,operational
2025-06-09,ZIP-US-012,Central_Fulfillment,94.3,269,17.6,1.01,37.9,operational
2025-06-09,ZIP-US-013,Central_Fulfillment,93.8,272,24.4,1.17,37.7,operational
2025-06-09,ZIP-US-014,Central_Fulfillment,94.2,275,16.1,0.87,36.0,operational
2025-06-09,ZIP-US-015,Central_Fulfillment,93.7,278,14.8,0.71,36.2,operational
2025-06-09,ZIP-US-016,Central_Fulfillment,92.9,281,15.2,1.0,35.5,operational
2025-06-09,ZIP-US-017,Eastside_Fulfillment,94.1,284,18.6,1.07,36.0,operational
2025-06-09,ZIP-US-018,Eastside_Fulfillment,93.5,287,25.8,1.13,37.4,operational
2025-06-09,ZIP-US-019,Eastside_Fulfillment,93.6,290,24.3,1.12,36.0,grounded
2025-06-09,ZIP-US-020,Eastside_Fulfillment,93.5,293,25.5,1.13,37.9,operational
2025-06-09,ZIP-US-021,Eastside_Fulfillment,94.4,296,18.4,1.13,37.2,operational
2025-06-09,ZIP-US-022,Eastside_Fulfillment,94.1,299,19.3,0.85,38.9,operational
2025-06-09,ZIP-US-023,Eastside_Fulfillment,93.5,302,20.6,1.12,37.8,operational
2025-06-09,ZIP-US-024,Eastside_Fulfillment,94.1,305,19.0,0.91,35.4,operational
2025-06-10,ZIP-US-001,Northside_Fulfillment,94.1,238,16.1,1.25,38.1,operational
2025-06-10,ZIP-US-002,Northside_Fulfillment,94.0,241,19.9,1.11,36.2,operational
2025-06-10,ZIP-US-003,Northside_Fulfillment,94.1,244,15.8,0.98,37.1,operational
2025-06-10,ZIP-US-004,Northside_Fulfillment,94.4,247,15.6,1.02,36.4,operational
2025-06-10,ZIP-US-005,Northside_Fulfillment,93.9,250,24.5,1.01,36.4,operational
2025-06-10,ZIP-US-006,Northside_Fulfillment,93.3,253,20.1,0.96,36.9,operational
2025-06-10,ZIP-US-007,Northside_Fulfillment,93.9,256,17.9,1.22,37.2,operational
2025-06-10,ZIP-US-008,Northside_Fulfillment,93.6,259,18.0,1.03,35.3,operational
2025-06-10,ZIP-US-009,Central_Fulfillment,93.8,262,19.1,1.01,34.9,operational
2025-06-10,ZIP-US-010,Central_Fulfillment,94.3,265,17.8,1.07,37.6,operational
2025-06-10,ZIP-US-011,Central_Fulfillment,98.9,268,16.1,1.07,38.0,operational
2025-06-10,ZIP-US-012,Central_Fulfillment,93.7,271,18.8,0.79,36.8,operational
2025-06-10,ZIP-US-013,Central_Fulfillment,94.0,274,21.6,0.79,36.7,operational
2025-06-10,ZIP-US-014,Central_Fulfillment,94.0,277,23.5,1.12,34.9,operational
2025-06-10,ZIP-US-015,Central_Fulfillment,93.7,280,15.6,0.94,37.3,operational
2025-06-10,ZIP-US-016,Central_Fulfillment,94.7,283,20.9,0.83,36.7,operational
2025-06-10,ZIP-US-017,Eastside_Fulfillment,94.1,286,12.6,0.75,37.2,operational
2025-06-10,ZIP-US-018,Eastside_Fulfillment,93.9,289,18.0,1.06,36.6,operational
2025-06-10,ZIP-US-019,Eastside_Fulfillment,93.5,292,14.6,0.99,37.2,grounded
2025-06-10,ZIP-US-020,Eastside_Fulfillment,93.7,295,21.0,0.95,37.4,operational
2025-06-10,ZIP-US-021,Eastside_Fulfillment,93.5,298,25.6,0.81,36.3,operational
2025-06-10,ZIP-US-022,Eastside_Fulfillment,93.8,301,23.9,1.06,36.8,operational
2025-06-10,ZIP-US-023,Eastside_Fulfillment,94.1,304,20.5,1.07,38.1,operational
2025-06-10,ZIP-US-024,Eastside_Fulfillment,93.4,307,17.2,0.99,36.2,operational
2025-06-11,ZIP-US-001,Northside_Fulfillment,93.4,239,18.0,0.87,36.9,operational
2025-06-11,ZIP-US-002,Northside_Fulfillment,93.9,242,21.4,1.03,38.5,operational
2025-06-11,ZIP-US-003,Northside_Fulfillment,94.1,245,16.2,1.07,37.5,operational
2025-06-11,ZIP-US-004,Northside_Fulfillment,94.1,248,21.8,0.87,38.2,operational
2025-06-11,ZIP-US-005,Northside_Fulfillment,94.0,251,18.7,1.02,37.2,operational
2025-06-11,ZIP-US-006,Northside_Fulfillment,93.9,254,15.8,1.0,36.8,operational
2025-06-11,ZIP-US-007,Northside_Fulfillment,93.8,257,21.7,0.87,38.0,operational
2025-06-11,ZIP-US-008,Northside_Fulfillment,93.8,260,21.6,0.87,37.3,operational
2025-06-11,ZIP-US-009,Central_Fulfillment,94.8,263,21.4,0.9,38.3,operational
2025-06-11,ZIP-US-010,Central_Fulfillment,94.3,266,24.0,0.85,35.4,operational
2025-06-11,ZIP-US-011,Central_Fulfillment,98.7,269,16.0,0.72,36.3,operational
2025-06-11,ZIP-US-012,Central_Fulfillment,93.4,272,24.5,0.96,36.7,operational
2025-06-11,ZIP-US-013,Central_Fulfillment,94.1,275,16.1,0.87,36.6,operational
2025-06-11,ZIP-US-014,Central_Fulfillment,93.1,278,14.2,0.99,36.3,operational
2025-06-11,ZIP-US-015,Central_Fulfillment,94.0,281,18.4,1.12,36.4,operational
2025-06-11,ZIP-US-016,Central_Fulfillment,93.6,284,25.4,0.93,37.7,operational
2025-06-11,ZIP-US-017,Eastside_Fulfillment,94.0,287,21.1,0.91,35.1,operational
2025-06-11,ZIP-US-018,Eastside_Fulfillment,93.7,290,21.6,0.99,36.8,operational
2025-06-11,ZIP-US-019,Eastside_Fulfillment,94.0,293,23.1,1.09,38.6,operational
2025-06-11,ZIP-US-020,Eastside_Fulfillment,93.6,296,19.6,0.89,36.9,operational
2025-06-11,ZIP-US-021,Eastside_Fulfillment,94.0,299,23.7,0.91,36.5,operational
2025-06-11,ZIP-US-022,Eastside_Fulfillment,93.1,302,21.9,1.12,38.5,operational
2025-06-11,ZIP-US-023,Eastside_Fulfillment,94.0,305,20.2,1.16,35.8,operational
2025-06-11,ZIP-US-024,Eastside_Fulfillment,94.2,308,24.0,1.08,36.5,operational
2025-06-12,ZIP-US-001,Northside_Fulfillment,93.7,241,22.3,1.15,38.2,operational
2025-06-12,ZIP-US-002,Northside_Fulfillment,94.1,244,29.9,1.44,38.2,operational
2025-06-12,ZIP-US-003,Northside_Fulfillment,94.1,247,20.9,1.03,33.6,operational
2025-06-12,ZIP-US-004,Northside_Fulfillment,94.2,250,27.4,1.33,35.7,operational
2025-06-12,ZIP-US-005,Northside_Fulfillment,94.0,253,20.9,1.06,37.5,operational
2025-06-12,ZIP-US-006,Northside_Fulfillment,94.0,256,22.3,1.02,37.5,operational
2025-06-12,ZIP-US-007,Northside_Fulfillment,94.5,259,14.5,1.09,38.2,operational
