order_id,requested_at,merchant_id,merchant_name,merchant_category,fulfillment_site,delivery_zone,item_count,payload_weight_kg,service_level,promised_minutes,order_status
ORD-US-32192,2025-04-18T12:30:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Lakeside,5,1.46,priority,35,fulfilled
ORD-US-32193,2025-04-18T20:50:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Harbor Point,1,1.33,priority,35,fulfilled
ORD-US-32194,2025-04-18T09:20:00,M-012,Tech Stop,retail,Eastside_Fulfillment,East Ridge,5,0.56,standard,55,fulfilled
ORD-US-32195,2025-04-18T09:20:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Meadowview,2,0.98,standard,55,fulfilled
ORD-US-32196,2025-04-18T19:50:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,Harbor Point,5,1.42,standard,55,fulfilled
ORD-US-32197,2025-04-18T10:20:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Meadowview,1,1.27,standard,55,fulfilled
ORD-US-32198,2025-04-18T16:30:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,Meadowview,5,1.04,time_sensitive,25,fulfilled
ORD-US-32199,2025-04-19T11:00:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Cedar Park,4,0.31,priority,35,fulfilled
ORD-US-32200,2025-04-19T16:50:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,Brookfield,4,0.99,standard,55,fulfilled
ORD-US-32201,2025-04-19T15:00:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,Maplewood,5,0.83,priority,35,fulfilled
ORD-US-32202,2025-04-19T15:30:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,Brookfield,4,0.55,priority,35,fulfilled
ORD-US-32203,2025-04-19T12:40:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,Maplewood,5,1.08,time_sensitive,25,fulfilled
ORD-US-32204,2025-04-19T09:40:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,Brookfield,1,0.64,standard,55,fulfilled
ORD-US-32205,2025-04-19T18:15:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,Brookfield,3,1.03,priority,35,fulfilled
ORD-US-32206,2025-04-19T09:45:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Brookfield,5,1.19,priority,35,fulfilled
ORD-US-32207,2025-04-19T13:35:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,Brookfield,4,0.62,standard,55,fulfilled
ORD-US-32208,2025-04-19T16:05:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,North Hills,3,1.05,standard,55,fulfilled
ORD-US-32209,2025-04-19T19:25:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,Maplewood,1,0.42,standard,55,fulfilled
ORD-US-32210,2025-04-19T14:00:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Cedar Park,5,1.3,priority,35,fulfilled
ORD-US-32211,2025-04-19T17:30:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,Maplewood,4,1.15,standard,55,fulfilled
ORD-US-32212,2025-04-19T19:05:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,Maplewood,4,0.83,standard,55,fulfilled
ORD-US-32213,2025-04-19T16:30:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,Cedar Park,2,0.66,time_sensitive,25,fulfilled
ORD-US-32214,2025-04-19T15:35:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,Brookfield,1,1.06,priority,35,fulfilled
ORD-US-32215,2025-04-19T11:50:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Brookfield,5,0.75,standard,55,fulfilled
ORD-US-32216,2025-04-19T14:15:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,North Hills,1,1.01,priority,35,fulfilled
ORD-US-32217,2025-04-19T08:10:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,North Hills,5,0.67,priority,35,fulfilled
ORD-US-32218,2025-04-19T09:35:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Brookfield,1,0.71,standard,55,fulfilled
ORD-US-32219,2025-04-19T18:10:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Maplewood,1,0.4,standard,55,fulfilled
ORD-US-32220,2025-04-19T09:35:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,Maplewood,3,1.42,standard,55,fulfilled
ORD-US-32221,2025-04-19T20:50:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,Maplewood,3,0.93,standard,55,fulfilled
ORD-US-32222,2025-04-19T10:50:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,North Hills,3,0.3,standard,55,fulfilled
ORD-US-32223,2025-04-19T08:30:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,Brookfield,4,0.46,standard,55,fulfilled
ORD-US-32224,2025-04-19T20:55:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,Maplewood,2,0.87,standard,55,fulfilled
ORD-US-32225,2025-04-19T10:00:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,North Hills,5,0.6,standard,55,fulfilled
ORD-US-32226,2025-04-19T12:25:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,North Hills,2,0.58,priority,35,fulfilled
ORD-US-32227,2025-04-19T08:55:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,Cedar Park,5,0.79,standard,55,fulfilled
ORD-US-32228,2025-04-19T14:25:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Maplewood,4,1.33,priority,35,fulfilled
ORD-US-32229,2025-04-19T09:45:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,Cedar Park,1,0.45,priority,35,fulfilled
ORD-US-32230,2025-04-19T16:55:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Cedar Park,1,1.53,standard,55,fulfilled
ORD-US-32231,2025-04-19T11:45:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,Brookfield,2,0.44,priority,35,fulfilled
ORD-US-32232,2025-04-19T08:35:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,North Hills,3,0.94,standard,55,fulfilled
ORD-US-32233,2025-04-19T18:10:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Cedar Park,2,1.34,standard,55,fulfilled
ORD-US-32234,2025-04-19T10:45:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,Maplewood,2,0.92,priority,35,fulfilled
ORD-US-32235,2025-04-19T18:30:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,Cedar Park,2,0.54,standard,55,fulfilled
ORD-US-32236,2025-04-19T12:25:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,Maplewood,2,1.31,standard,55,fulfilled
ORD-US-32237,2025-04-19T15:20:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,Brookfield,5,0.86,time_sensitive,25,fulfilled
ORD-US-32238,2025-04-19T20:05:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Brookfield,5,1.47,standard,55,fulfilled
ORD-US-32239,2025-04-19T11:50:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Cedar Park,3,0.44,priority,35,fulfilled
ORD-US-32240,2025-04-19T14:15:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,North Hills,4,1.63,priority,35,fulfilled
ORD-US-32241,2025-04-19T14:25:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,Cedar Park,1,1.26,standard,55,fulfilled
ORD-US-32242,2025-04-19T17:55:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,Brookfield,1,0.79,standard,55,fulfilled
ORD-US-32243,2025-04-19T10:25:00,M-007,Home & Handy,retail,Central_Fulfillment,Riverside,4,0.32,standard,55,fulfilled
ORD-US-32244,2025-04-19T16:10:00,M-005,Corner Table,prepared_food,Central_Fulfillment,Downtown,3,1.14,priority,35,fulfilled
ORD-US-32245,2025-04-19T15:50:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,Westgate,5,0.69,priority,35,fulfilled
ORD-US-32246,2025-04-19T09:30:00,M-005,Corner Table,prepared_food,Central_Fulfillment,South Park,5,1.41,standard,55,fulfilled
ORD-US-32247,2025-04-19T09:50:00,M-007,Home & Handy,retail,Central_Fulfillment,South Park,4,0.19,time_sensitive,25,fulfilled
ORD-US-32248,2025-04-19T15:10:00,M-008,Noodle House,prepared_food,Central_Fulfillment,South Park,4,0.88,standard,55,fulfilled
ORD-US-32249,2025-04-19T20:20:00,M-005,Corner Table,prepared_food,Central_Fulfillment,Riverside,4,0.78,priority,35,fulfilled
ORD-US-32250,2025-04-19T16:20:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,Westgate,3,0.42,priority,35,fulfilled
ORD-US-32251,2025-04-19T09:25:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,South Park,1,0.8,standard,55,fulfilled
ORD-US-32252,2025-04-19T14:50:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,Downtown,1,0.17,standard,55,fulfilled
ORD-US-32253,2025-04-19T18:05:00,M-005,Corner Table,prepared_food,Central_Fulfillment,Westgate,4,0.19,time_sensitive,25,fulfilled
ORD-US-32254,2025-04-19T15:25:00,M-005,Corner Table,prepared_food,Central_Fulfillment,Downtown,3,0.58,standard,55,fulfilled
ORD-US-32255,2025-04-19T11:40:00,M-007,Home & Handy,retail,Central_Fulfillment,Westgate,2,1.52,standard,55,fulfilled
ORD-US-32256,2025-04-19T08:15:00,M-008,Noodle House,prepared_food,Central_Fulfillment,Downtown,3,1.03,priority,35,fulfilled
ORD-US-32257,2025-04-19T08:00:00,M-005,Corner Table,prepared_food,Central_Fulfillment,South Park,5,1.58,priority,35,fulfilled
ORD-US-32258,2025-04-19T20:35:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,Downtown,2,1.38,standard,55,fulfilled
ORD-US-32259,2025-04-19T19:10:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,Riverside,4,0.77,standard,55,fulfilled
ORD-US-32260,2025-04-19T11:35:00,M-008,Noodle House,prepared_food,Central_Fulfillment,Downtown,5,0.95,priority,35,fulfilled
ORD-US-32261,2025-04-19T13:35:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,Downtown,5,0.22,standard,55,fulfilled
ORD-US-32262,2025-04-19T18:40:00,M-007,Home & Handy,retail,Central_Fulfillment,Westgate,4,0.24,standard,55,fulfilled
ORD-US-32263,2025-04-19T17:40:00,M-007,Home & Handy,retail,Central_Fulfillment,Downtown,3,0.21,standard,55,fulfilled
ORD-US-32264,2025-04-19T16:30:00,M-005,Corner Table,prepared_food,Central_Fulfillment,Downtown,4,0.51,standard,55,fulfilled
ORD-US-32265,2025-04-19T13:40:00,M-008,Noodle House,prepared_food,Central_Fulfillment,Riverside,2,0.37,standard,55,fulfilled
ORD-US-32266,2025-04-19T09:10:00,M-008,Noodle House,prepared_food,Central_Fulfillment,Downtown,3,1.1,standard,55,fulfilled
ORD-US-32267,2025-04-19T16:30:00,M-005,Corner Table,prepared_food,Central_Fulfillment,Westgate,4,1.39,time_sensitive,25,fulfilled
ORD-US-32268,2025-04-19T12:15:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,Downtown,4,0.86,time_sensitive,25,fulfilled
ORD-US-32269,2025-04-19T16:05:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,Westgate,4,1.19,standard,55,fulfilled
ORD-US-32270,2025-04-19T16:35:00,M-008,Noodle House,prepared_food,Central_Fulfillment,South Park,2,1.63,standard,55,fulfilled
ORD-US-32271,2025-04-19T10:25:00,M-007,Home & Handy,retail,Central_Fulfillment,Riverside,2,1.43,priority,35,fulfilled
ORD-US-32272,2025-04-19T19:15:00,M-007,Home & Handy,retail,Central_Fulfillment,Westgate,1,0.88,priority,35,fulfilled
ORD-US-32273,2025-04-19T15:20:00,M-005,Corner Table,prepared_food,Central_Fulfillment,Riverside,4,0.83,priority,35,fulfilled
ORD-US-32274,2025-04-19T17:45:00,M-008,Noodle House,prepared_food,Central_Fulfillment,Westgate,3,0.93,standard,55,fulfilled
ORD-US-32275,2025-04-19T09:55:00,M-005,Corner Table,prepared_food,Central_Fulfillment,South Park,4,1.64,priority,35,fulfilled
ORD-US-32276,2025-04-19T15:00:00,M-007,Home & Handy,retail,Central_Fulfillment,Riverside,5,0.72,priority,35,fulfilled
ORD-US-32277,2025-04-19T20:05:00,M-006,Fresh Roots Grocery,grocery,Central_Fulfillment,South Park,3,0.69,standard,55,fulfilled
ORD-US-32278,2025-04-19T08:40:00,M-008,Noodle House,prepared_food,Central_Fulfillment,Westgate,2,0.88,standard,55,fulfilled
ORD-US-32279,2025-04-19T12:30:00,M-005,Corner Table,prepared_food,Central_Fulfillment,Westgate,5,0.73,standard,55,fulfilled
ORD-US-32280,2025-04-19T11:05:00,M-005,Corner Table,prepared_food,Central_Fulfillment,Riverside,4,0.72,priority,35,fulfilled
ORD-US-32281,2025-04-19T14:50:00,M-008,Noodle House,prepared_food,Central_Fulfillment,Westgate,4,1.31,standard,55,fulfilled
ORD-US-32282,2025-04-19T10:15:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Harbor Point,4,0.7,standard,55,fulfilled
ORD-US-32283,2025-04-19T20:15:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Harbor Point,5,0.35,standard,55,fulfilled
ORD-US-32284,2025-04-19T12:55:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Harbor Point,3,1.18,standard,55,fulfilled
ORD-US-32285,2025-04-19T08:55:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,East Ridge,5,0.55,standard,55,fulfilled
ORD-US-32286,2025-04-19T15:30:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Meadowview,4,1.61,standard,55,fulfilled
ORD-US-32287,2025-04-19T16:40:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Harbor Point,2,0.72,priority,35,fulfilled
ORD-US-32288,2025-04-19T14:05:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,East Ridge,4,0.17,priority,35,fulfilled
ORD-US-32289,2025-04-19T12:00:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Meadowview,1,0.15,priority,35,fulfilled
ORD-US-32290,2025-04-19T13:55:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Meadowview,1,0.76,standard,55,fulfilled
ORD-US-32291,2025-04-19T18:50:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Lakeside,1,0.52,standard,55,fulfilled
ORD-US-32292,2025-04-19T12:05:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Harbor Point,3,0.62,standard,55,fulfilled
ORD-US-32293,2025-04-19T19:40:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Lakeside,3,0.49,time_sensitive,25,fulfilled
ORD-US-32294,2025-04-19T12:50:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Lakeside,4,1.06,priority,35,fulfilled
ORD-US-32295,2025-04-19T08:25:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Meadowview,4,0.47,priority,35,fulfilled
ORD-US-32296,2025-04-19T11:25:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Meadowview,1,0.82,standard,55,fulfilled
ORD-US-32297,2025-04-19T09:40:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,East Ridge,5,0.75,priority,35,fulfilled
ORD-US-32298,2025-04-19T14:25:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Meadowview,5,0.88,priority,35,fulfilled
ORD-US-32299,2025-04-19T16:30:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Meadowview,5,1.27,priority,35,fulfilled
ORD-US-32300,2025-04-19T17:10:00,M-012,Tech Stop,retail,Eastside_Fulfillment,East Ridge,4,0.9,priority,35,fulfilled
ORD-US-32301,2025-04-19T11:15:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Meadowview,4,1.07,time_sensitive,25,fulfilled
ORD-US-32302,2025-04-19T18:05:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Lakeside,2,0.78,priority,35,fulfilled
ORD-US-32303,2025-04-19T18:10:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,East Ridge,4,0.64,priority,35,fulfilled
ORD-US-32304,2025-04-19T09:20:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,East Ridge,3,0.87,priority,35,fulfilled
ORD-US-32305,2025-04-19T13:20:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Harbor Point,4,0.45,priority,35,fulfilled
ORD-US-32306,2025-04-19T20:10:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,Lakeside,5,0.54,time_sensitive,25,fulfilled
ORD-US-32307,2025-04-19T19:20:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,East Ridge,2,0.83,standard,55,fulfilled
ORD-US-32308,2025-04-19T09:15:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Lakeside,4,0.71,time_sensitive,25,fulfilled
ORD-US-32309,2025-04-19T18:15:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Harbor Point,4,0.91,standard,55,fulfilled
ORD-US-32310,2025-04-19T09:25:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Meadowview,4,0.43,standard,55,fulfilled
ORD-US-32311,2025-04-19T09:05:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,East Ridge,5,0.26,priority,35,fulfilled
ORD-US-32312,2025-04-19T16:35:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Lakeside,4,0.38,time_sensitive,25,fulfilled
ORD-US-32313,2025-04-19T12:55:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Harbor Point,2,1.29,standard,55,fulfilled
ORD-US-32314,2025-04-19T17:35:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Harbor Point,3,0.64,standard,55,fulfilled
ORD-US-32315,2025-04-19T09:50:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Meadowview,4,0.41,time_sensitive,25,fulfilled
ORD-US-32316,2025-04-19T14:40:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Lakeside,2,1.14,priority,35,fulfilled
ORD-US-32317,2025-04-19T19:35:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,East Ridge,3,0.37,priority,35,fulfilled
ORD-US-32318,2025-04-19T09:50:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Lakeside,3,0.47,standard,55,fulfilled
ORD-US-32319,2025-04-19T18:30:00,M-010,Burger District,prepared_food,Eastside_Fulfillment,Meadowview,1,0.98,priority,35,fulfilled
ORD-US-32320,2025-04-19T16:40:00,M-011,Wellness Pharmacy,pharmacy,Eastside_Fulfillment,Meadowview,1,1.05,priority,35,fulfilled
ORD-US-32321,2025-04-19T18:50:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Harbor Point,5,0.3,standard,55,fulfilled
ORD-US-32322,2025-04-19T16:40:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Meadowview,2,0.98,priority,35,fulfilled
ORD-US-32323,2025-04-19T18:00:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Lakeside,5,1.52,time_sensitive,25,fulfilled
ORD-US-32324,2025-04-19T18:20:00,M-009,Daily Mart,grocery,Eastside_Fulfillment,Lakeside,1,0.51,standard,55,fulfilled
ORD-US-32325,2025-04-19T11:50:00,M-012,Tech Stop,retail,Eastside_Fulfillment,Meadowview,5,0.89,priority,35,fulfilled
ORD-US-32326,2025-04-20T08:35:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Cedar Park,3,0.43,priority,35,fulfilled
ORD-US-32327,2025-04-20T10:15:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,Brookfield,2,1.02,standard,55,fulfilled
ORD-US-32328,2025-04-20T19:55:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,North Hills,2,1.48,standard,55,fulfilled
ORD-US-32329,2025-04-20T10:35:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Brookfield,3,0.52,priority,35,fulfilled
ORD-US-32330,2025-04-20T09:15:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,Cedar Park,1,0.9,priority,35,fulfilled
ORD-US-32331,2025-04-20T20:50:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,Cedar Park,4,0.99,standard,55,fulfilled
ORD-US-32332,2025-04-20T18:25:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,North Hills,3,1.44,priority,35,fulfilled
ORD-US-32333,2025-04-20T10:55:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,Cedar Park,2,0.3,standard,55,fulfilled
ORD-US-32334,2025-04-20T17:55:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,Cedar Park,5,1.23,standard,55,fulfilled
ORD-US-32335,2025-04-20T19:20:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,Maplewood,3,0.96,standard,55,fulfilled
ORD-US-32336,2025-04-20T16:55:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,Maplewood,1,1.22,standard,55,fulfilled
ORD-US-32337,2025-04-20T16:15:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,Maplewood,3,0.34,standard,55,fulfilled
ORD-US-32338,2025-04-20T15:10:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,Brookfield,5,1.42,priority,35,fulfilled
ORD-US-32339,2025-04-20T13:50:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,North Hills,3,0.69,standard,55,fulfilled
ORD-US-32340,2025-04-20T11:35:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,Maplewood,5,0.73,priority,35,fulfilled
ORD-US-32341,2025-04-20T11:30:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,Cedar Park,3,0.46,standard,55,fulfilled
ORD-US-32342,2025-04-20T12:35:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,North Hills,1,0.17,standard,55,fulfilled
ORD-US-32343,2025-04-20T18:10:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,Brookfield,2,1.43,standard,55,fulfilled
ORD-US-32344,2025-04-20T08:40:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,North Hills,4,0.6,priority,35,fulfilled
ORD-US-32345,2025-04-20T10:55:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,Maplewood,5,1.45,priority,35,fulfilled
ORD-US-32346,2025-04-20T13:15:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,Maplewood,1,1.0,time_sensitive,25,fulfilled
ORD-US-32347,2025-04-20T10:05:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Brookfield,1,0.88,priority,35,fulfilled
ORD-US-32348,2025-04-20T16:15:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Brookfield,5,0.6,priority,35,fulfilled
ORD-US-32349,2025-04-20T09:10:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,Brookfield,1,1.2,standard,55,fulfilled
ORD-US-32350,2025-04-20T10:05:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Maplewood,5,1.16,time_sensitive,25,fulfilled
ORD-US-32351,2025-04-20T15:00:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,Maplewood,3,1.36,standard,55,fulfilled
ORD-US-32352,2025-04-20T12:20:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,Cedar Park,2,1.65,time_sensitive,25,fulfilled
ORD-US-32353,2025-04-20T11:45:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,Cedar Park,5,0.43,standard,55,fulfilled
ORD-US-32354,2025-04-20T09:50:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,Maplewood,3,0.18,priority,35,fulfilled
ORD-US-32355,2025-04-20T15:40:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,Brookfield,4,0.58,priority,35,fulfilled
ORD-US-32356,2025-04-20T09:10:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,Maplewood,2,1.16,standard,55,fulfilled
ORD-US-32357,2025-04-20T11:40:00,M-004,QuickCare Pharmacy,pharmacy,Northside_Fulfillment,Cedar Park,2,1.52,standard,55,fulfilled
ORD-US-32358,2025-04-20T14:25:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,Maplewood,2,1.48,standard,55,fulfilled
ORD-US-32359,2025-04-20T11:15:00,M-002,Crisp & Co.,prepared_food,Northside_Fulfillment,Cedar Park,1,0.42,time_sensitive,25,fulfilled
ORD-US-32360,2025-04-20T15:15:00,M-003,Pasta Garden,prepared_food,Northside_Fulfillment,Cedar Park,1,1.15,standard,55,fulfilled
ORD-US-32361,2025-04-20T19:10:00,M-001,Green Basket Market,grocery,Northside_Fulfillment,Cedar Park,2,0.34,time_sensitive,25,fulfilled
