flight_id,drone_id,drone_model,date,launch_time,recovery_time,hub,destination,distance_one_way_km,payload_type,payload_item,payload_weight_kg,urgency,cruise_speed_kph,cruise_altitude_m,flight_duration_min,battery_start_pct,battery_end_pct,battery_consumption_pct,wind_speed_kph,wind_gust_kph,visibility_km,status,anomaly_flag,operator_notes
FL-12112,ZIP-022,Zip_Mk4_standardized_fixed_wing,2025-01-16,2025-01-16T13:25:00,2025-01-16T14:07:54,Nest_Gamma,Musanze_Clinic,30.1,blood_product,platelets_2_units,1.55,scheduled,103.7,110.1,42.9,98,45.2,52.8,10.8,15.9,14.6,completed,none,
FL-12113,ZIP-017,Zip_Mk4_standardized_fixed_wing,2025-01-16,2025-01-16T06:40:00,2025-01-16T07:40:54,Nest_Gamma,Nyabihu_Clinic,42.5,blood_product,O_negative_whole_blood,1.35,scheduled,99.1,110.7,60.9,96,32.7,63.3,9.7,15.3,15.3,completed,none,
FL-12114,ZIP-023,Zip_Mk4_standardized_fixed_wing,2025-01-16,2025-01-16T11:45:00,2025-01-16T12:49:12,Nest_Gamma,Gakenke_Health_Post,48.7,medication,insulin_cold_chain,0.65,emergency,98.0,106.9,64.2,97,33.9,63.1,11.0,18.3,16.3,completed,none,
FL-12115,ZIP-019,Zip_Mk4_standardized_fixed_wing,2025-01-16,2025-01-16T16:55:00,2025-01-16T17:40:18,Nest_Gamma,Rubavu_Clinic,31.8,blood_product,O_negative_whole_blood,1.35,scheduled,101.4,101.0,45.3,97,46.5,50.5,16.4,20.8,14.6,completed,none,
FL-12116,ZIP-021,Zip_Mk4_standardized_fixed_wing,2025-01-16,2025-01-16T10:25:00,2025-01-16T11:06:12,Nest_Gamma,Musanze_Clinic,30.1,medication,antiretroviral_supply,1.05,scheduled,102.4,100.4,41.2,98,49.3,48.7,9.2,15.9,16.3,completed,none,
FL-12117,ZIP-025,Zip_Mk4_standardized_fixed_wing,2025-01-16,2025-01-16T06:30:00,2025-01-16T07:18:12,Nest_Delta,Mageragere_Clinic,33.8,blood_product,platelets_2_units,1.55,routine,103.8,109.2,48.2,98,44.9,53.1,5.7,11.2,15.1,completed,none,
FL-12118,ZIP-027,Zip_Mk4_standardized_fixed_wing,2025-01-16,2025-01-16T14:50:00,2025-01-16T16:00:42,Nest_Delta,Gicumbi_Hospital,50.6,medication,insulin_cold_chain,0.65,urgent,103.3,112.0,70.7,97,35.1,61.9,13.1,15.6,14.7,completed,none,
FL-12119,ZIP-024,Zip_Mk4_standardized_fixed_wing,2025-01-16,2025-01-16T06:20:00,2025-01-16T06:56:42,Nest_Delta,Kicukiro_Health_Center,23.1,blood_product,O_negative_whole_blood,1.35,urgent,101.9,99.8,36.7,97,51.8,45.2,5.7,11.2,15.1,completed,none,
FL-12120,ZIP-028,Zip_Mk4_standardized_fixed_wing,2025-01-16,2025-01-16T10:05:00,2025-01-16T11:15:54,Nest_Delta,Gicumbi_Hospital,50.6,vaccine,routine_vaccines,0.75,scheduled,100.7,114.6,70.9,97,30.3,66.7,10.3,12.7,14.5,completed,none,
FL-12121,ZIP-025,Zip_Mk4_standardized_fixed_wing,2025-01-16,2025-01-16T11:05:00,2025-01-16T11:43:06,Nest_Delta,Kicukiro_Health_Center,23.1,supplies,diagnostic_test_kits,0.9,scheduled,103.8,104.1,38.1,96,52.8,43.2,14.1,21.8,13.7,completed,none,
FL-12122,ZIP-025,Zip_Mk4_standardized_fixed_wing,2025-01-16,2025-01-16T06:50:00,2025-01-16T07:22:54,Nest_Delta,Kicukiro_Health_Center,23.1,vaccine,routine_vaccines,0.75,routine,98.3,102.0,32.9,97,54.5,42.5,5.7,11.2,15.1,completed,none,
FL-12123,ZIP-028,Zip_Mk4_standardized_fixed_wing,2025-01-16,2025-01-16T08:50:00,2025-01-16T09:43:24,Nest_Delta,Rulindo_Clinic,37.9,supplies,diagnostic_test_kits,0.9,urgent,103.1,107.3,53.4,99,43.9,55.1,8.4,16.5,13.9,completed,none,
FL-12124,ZIP-026,Zip_Mk4_standardized_fixed_wing,2025-01-16,2025-01-16T07:00:00,2025-01-16T07:56:06,Nest_Delta,Rulindo_Clinic,37.9,vaccine,routine_vaccines,0.75,emergency,105.3,95.2,56.1,97,45.2,51.8,9.4,13.9,15.2,completed,none,
FL-12125,ZIP-025,Zip_Mk4_standardized_fixed_wing,2025-01-16,2025-01-16T12:00:00,2025-01-16T12:35:30,Nest_Delta,Kicukiro_Health_Center,23.1,blood_product,O_negative_whole_blood,1.35,routine,103.4,106.3,35.5,97,48.9,48.1,10.4,14.8,14.8,completed,none,
FL-12126,ZIP-028,Zip_Mk4_standardized_fixed_wing,2025-01-16,2025-01-16T18:50:00,2025-01-16T19:26:54,Nest_Delta,Kicukiro_Health_Center,23.1,blood_product,O_negative_whole_blood,1.35,scheduled,102.4,100.1,36.9,97,48.5,48.5,14.1,18.5,14.8,completed,none,
FL-12127,ZIP-030,Zip_Mk4_standardized_fixed_wing,2025-01-16,2025-01-16T16:35:00,2025-01-16T17:27:36,Nest_Delta,Mageragere_Clinic,33.8,blood_product,O_negative_whole_blood,1.35,scheduled,102.4,108.3,52.6,100,41.8,58.2,17.2,24.8,15.5,completed,none,
FL-12128,ZIP-029,Zip_Mk4_standardized_fixed_wing,2025-01-16,2025-01-16T06:35:00,2025-01-16T07:26:36,Nest_Delta,Rulindo_Clinic,37.9,supplies,diagnostic_test_kits,0.9,urgent,106.2,107.9,51.6,97,42.5,54.5,5.7,11.2,15.1,completed,none,
FL-12129,ZIP-030,Zip_Mk4_standardized_fixed_wing,2025-01-16,2025-01-16T15:35:00,2025-01-16T16:40:12,Nest_Delta,Gicumbi_Hospital,50.6,medication,antiretroviral_supply,1.05,scheduled,100.7,111.3,65.2,99,33.8,65.2,18.5,28.3,16.6,completed,none,
FL-12130,ZIP-025,Zip_Mk4_standardized_fixed_wing,2025-01-16,2025-01-16T12:20:00,2025-01-16T13:10:12,Nest_Delta,Mageragere_Clinic,33.8,vaccine,routine_vaccines,0.75,scheduled,103.8,104.1,50.2,99,49.8,49.2,10.4,14.8,14.8,completed,none,
FL-12131,ZIP-029,Zip_Mk4_standardized_fixed_wing,2025-01-16,2025-01-16T14:35:00,2025-01-16T15:30:42,Nest_Delta,Rulindo_Clinic,37.9,supplies,diagnostic_test_kits,0.9,emergency,104.5,108.4,55.7,97,41.9,55.1,13.1,15.6,14.7,completed,none,
FL-12132,ZIP-028,Zip_Mk4_standardized_fixed_wing,2025-01-16,2025-01-16T15:15:00,2025-01-16T15:50:00,Nest_Delta,Kicukiro_Health_Center,23.1,blood_product,O_negative_whole_blood,1.35,scheduled,102.3,106.5,35.0,98,50.7,47.3,18.5,28.3,16.6,completed,none,
FL-12133,ZIP-027,Zip_Mk4_standardized_fixed_wing,2025-01-16,2025-01-16T07:10:00,2025-01-16T08:01:06,Nest_Delta,Rulindo_Clinic,37.9,blood_product,O_negative_whole_blood,1.35,scheduled,106.3,107.5,51.1,99,45.8,53.2,9.4,13.9,15.2,completed,none,
FL-12134,ZIP-027,Zip_Mk4_standardized_fixed_wing,2025-01-16,2025-01-16T18:35:00,2025-01-16T19:08:12,Nest_Delta,Kicukiro_Health_Center,23.1,medication,insulin_cold_chain,0.65,routine,100.8,97.0,33.2,97,54.2,42.8,14.1,18.5,14.8,completed,none,
FL-12135,ZIP-026,Zip_Mk4_standardized_fixed_wing,2025-01-16,2025-01-16T13:35:00,2025-01-16T14:21:00,Nest_Delta,Mageragere_Clinic,33.8,medication,antiretroviral_supply,1.05,routine,98.3,105.2,46.0,97,42.1,54.9,17.2,24.1,14.1,completed,none,
FL-12136,ZIP-024,Zip_Mk4_standardized_fixed_wing,2025-01-16,2025-01-16T10:45:00,2025-01-16T11:38:36,Nest_Delta,Rulindo_Clinic,37.9,medication,insulin_cold_chain,0.65,routine,101.9,96.0,53.6,96,39.2,56.8,10.3,12.7,14.5,completed,none,
FL-12137,ZIP-024,Zip_Mk4_standardized_fixed_wing,2025-01-16,2025-01-16T08:25:00,2025-01-16T09:31:24,Nest_Delta,Gicumbi_Hospital,50.6,medication,antiretroviral_supply,1.05,scheduled,104.4,106.4,66.4,100,37.7,62.3,8.4,16.5,13.9,completed,none,
FL-12138,ZIP-025,Zip_Mk4_standardized_fixed_wing,2025-01-16,2025-01-16T10:05:00,2025-01-16T11:13:06,Nest_Delta,Gicumbi_Hospital,50.6,vaccine,routine_vaccines,0.75,urgent,99.6,110.7,68.1,100,34.4,65.6,10.3,12.7,14.5,completed,none,
FL-12139,ZIP-026,Zip_Mk4_standardized_fixed_wing,2025-01-16,2025-01-16T10:05:00,2025-01-16T10:38:24,Nest_Delta,Kicukiro_Health_Center,23.1,medication,insulin_cold_chain,0.65,scheduled,100.9,98.3,33.4,100,58.0,42.0,10.3,12.7,14.5,completed,none,
FL-12140,ZIP-028,Zip_Mk4_standardized_fixed_wing,2025-01-16,2025-01-16T12:15:00,2025-01-16T13:00:00,Nest_Delta,Mageragere_Clinic,33.8,blood_product,O_negative_whole_blood,1.35,scheduled,99.5,113.4,45.0,100,48.1,51.9,10.4,14.8,14.8,completed,none,
FL-12141,ZIP-026,Zip_Mk4_standardized_fixed_wing,2025-01-16,2025-01-16T09:00:00,2025-01-16T10:06:30,Nest_Delta,Gicumbi_Hospital,50.6,blood_product,platelets_2_units,1.55,scheduled,103.4,102.7,66.5,100,30.7,69.3,11.1,15.1,15.0,completed,none,
FL-12142,ZIP-024,Zip_Mk4_standardized_fixed_wing,2025-01-16,2025-01-16T12:30:00,2025-01-16T13:18:54,Nest_Delta,Mageragere_Clinic,33.8,supplies,diagnostic_test_kits,0.9,scheduled,101.4,110.0,48.9,99,48.5,50.5,10.4,14.8,14.8,completed_delayed,parachute_release_delay,Operator event recorded; see incident corpus where applicable.
FL-12143,ZIP-027,Zip_Mk4_standardized_fixed_wing,2025-01-16,2025-01-16T07:15:00,2025-01-16T07:51:06,Nest_Delta,Kicukiro_Health_Center,23.1,vaccine,routine_vaccines,0.75,scheduled,99.6,114.7,36.1,100,58.1,41.9,9.4,13.9,15.2,completed,none,
FL-12144,ZIP-029,Zip_Mk4_standardized_fixed_wing,2025-01-16,2025-01-16T09:35:00,2025-01-16T10:21:42,Nest_Delta,Mageragere_Clinic,33.8,medication,insulin_cold_chain,0.65,routine,99.0,100.7,46.7,96,45.3,50.7,11.1,15.1,15.0,completed_delayed,recovery_wire_missed,Operator event recorded; see incident corpus where applicable.
FL-12145,ZIP-028,Zip_Mk4_standardized_fixed_wing,2025-01-16,2025-01-16T12:15:00,2025-01-16T13:04:12,Nest_Delta,Mageragere_Clinic,33.8,medication,antiretroviral_supply,1.05,routine,101.5,113.2,49.2,96,44.3,51.7,10.4,14.8,14.8,completed,none,
FL-12146,ZIP-028,Zip_Mk4_standardized_fixed_wing,2025-01-16,2025-01-16T18:10:00,2025-01-16T18:57:30,Nest_Delta,Mageragere_Clinic,33.8,vaccine,routine_vaccines,0.75,emergency,103.3,113.1,47.5,98,44.2,53.8,14.1,18.5,14.8,completed,none,
FL-12147,ZIP-026,Zip_Mk4_standardized_fixed_wing,2025-01-16,2025-01-16T18:35:00,2025-01-16T19:47:42,Nest_Delta,Gicumbi_Hospital,50.6,supplies,diagnostic_test_kits,0.9,routine,105.1,111.0,72.7,99,34.2,64.8,14.1,18.5,14.8,completed,none,
FL-12148,ZIP-030,Zip_Mk4_standardized_fixed_wing,2025-01-16,2025-01-16T10:30:00,2025-01-16T11:07:24,Nest_Delta,Kicukiro_Health_Center,23.1,supplies,diagnostic_test_kits,0.9,urgent,106.6,103.3,37.4,97,55.4,41.6,10.3,12.7,14.5,completed,none,
FL-12149,ZIP-029,Zip_Mk4_standardized_fixed_wing,2025-01-16,2025-01-16T13:15:00,2025-01-16T14:11:06,Nest_Delta,Rulindo_Clinic,37.9,supplies,diagnostic_test_kits,0.9,routine,97.5,108.7,56.1,99,43.6,55.4,17.2,24.1,14.1,aborted_return_to_base,gps_quality_low,Operator event recorded; see incident corpus where applicable.
FL-12150,ZIP-027,Zip_Mk4_standardized_fixed_wing,2025-01-16,2025-01-16T09:10:00,2025-01-16T10:16:18,Nest_Delta,Gicumbi_Hospital,50.6,blood_product,O_negative_whole_blood,1.35,urgent,102.1,108.0,66.3,97,33.9,63.1,11.1,15.1,15.0,completed,none,
FL-12151,ZIP-027,Zip_Mk4_standardized_fixed_wing,2025-01-16,2025-01-16T16:40:00,2025-01-16T17:51:00,Nest_Delta,Gicumbi_Hospital,50.6,blood_product,platelets_2_units,1.55,routine,101.8,100.8,71.0,99,31.5,67.5,17.2,24.8,15.5,completed,none,
FL-12152,ZIP-005,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T06:10:00,2025-01-17T07:13:24,Nest_Alpha,Kayonza_Clinic,47.8,vaccine,routine_vaccines,0.75,scheduled,104.2,101.6,63.4,97,33.4,63.6,5.9,10.4,17.6,completed,none,
FL-12153,ZIP-005,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T08:50:00,2025-01-17T09:59:00,Nest_Alpha,Ngoma_Health_Post,55.1,blood_product,platelets_2_units,1.55,routine,99.0,111.4,69.0,99,28.2,70.8,9.8,12.9,14.7,completed,none,
FL-12154,ZIP-001,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T18:30:00,2025-01-17T19:36:54,Nest_Alpha,Kayonza_Clinic,47.8,supplies,diagnostic_test_kits,0.9,routine,99.1,97.3,66.9,98,31.5,66.5,21.2,23.6,15.0,completed,none,
FL-12155,ZIP-001,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T10:05:00,2025-01-17T10:44:06,Nest_Alpha,Rwamagana_Clinic,28.5,blood_product,platelets_2_units,1.55,scheduled,99.4,95.5,39.1,100,51.5,48.5,11.9,16.2,15.5,completed,none,
FL-12156,ZIP-002,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T16:55:00,2025-01-17T17:37:12,Nest_Alpha,Rwamagana_Clinic,28.5,blood_product,O_negative_whole_blood,1.35,urgent,105.5,100.5,42.2,98,49.4,48.6,17.2,21.3,13.5,completed,none,
FL-12157,ZIP-002,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T12:35:00,2025-01-17T13:10:30,Nest_Alpha,Kigali_East_Clinic,26.5,blood_product,O_negative_whole_blood,1.35,emergency,99.9,102.5,35.5,99,53.6,45.4,10.4,14.1,14.1,completed,none,
FL-12158,ZIP-003,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T14:30:00,2025-01-17T15:35:42,Nest_Alpha,Kayonza_Clinic,47.8,vaccine,routine_vaccines,0.75,routine,104.2,102.8,65.7,96,30.2,65.8,16.7,19.1,15.8,completed,none,
FL-12159,ZIP-002,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T15:55:00,2025-01-17T17:06:36,Nest_Alpha,Ngoma_Health_Post,55.1,medication,antiretroviral_supply,1.05,routine,100.7,108.1,71.6,96,25.4,70.6,14.0,19.8,15.0,completed,none,
FL-12160,ZIP-006,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T07:20:00,2025-01-17T08:07:30,Nest_Alpha,Kabuga_Health_Center,34.2,vaccine,routine_vaccines,0.75,urgent,104.6,98.9,47.5,96,47.6,48.4,9.8,16.7,15.8,completed,none,
FL-12161,ZIP-006,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T17:25:00,2025-01-17T18:41:00,Nest_Alpha,Ngoma_Health_Post,55.1,blood_product,platelets_2_units,1.55,emergency,98.5,107.0,76.0,98,26.7,71.3,20.5,23.1,15.0,completed,none,
FL-12162,ZIP-007,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T12:10:00,2025-01-17T13:23:42,Nest_Alpha,Ngoma_Health_Post,55.1,medication,antiretroviral_supply,1.05,urgent,99.1,99.8,73.7,96,28.3,67.7,10.4,14.1,14.1,completed,none,
FL-12163,ZIP-008,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T11:45:00,2025-01-17T12:55:18,Nest_Alpha,Bugesera_Health_Post,52.3,blood_product,platelets_2_units,1.55,routine,101.2,101.1,70.3,99,34.3,64.7,11.7,17.6,13.6,completed,none,
FL-12164,ZIP-004,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T14:00:00,2025-01-17T14:42:36,Nest_Alpha,Rwamagana_Clinic,28.5,vaccine,routine_vaccines,0.75,routine,102.0,114.6,42.6,99,47.7,51.3,16.7,19.1,15.8,completed,none,
FL-12165,ZIP-006,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T07:35:00,2025-01-17T08:19:12,Nest_Alpha,Rwamagana_Clinic,28.5,blood_product,platelets_2_units,1.55,scheduled,102.8,105.7,44.2,100,54.8,45.2,9.8,16.7,15.8,completed,none,
FL-12166,ZIP-008,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T11:50:00,2025-01-17T12:59:12,Nest_Alpha,Bugesera_Health_Post,52.3,vaccine,routine_vaccines,0.75,urgent,101.9,97.4,69.2,99,33.4,65.6,11.7,17.6,13.6,completed,none,
FL-12167,ZIP-002,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T13:05:00,2025-01-17T13:48:48,Nest_Alpha,Rwamagana_Clinic,28.5,supplies,diagnostic_test_kits,0.9,urgent,102.2,97.4,43.8,97,49.2,47.8,14.4,19.2,14.7,completed,none,
FL-12168,ZIP-007,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T06:00:00,2025-01-17T06:48:54,Nest_Alpha,Kabuga_Health_Center,34.2,vaccine,routine_vaccines,0.75,emergency,100.4,96.7,48.9,99,44.5,54.5,5.9,10.4,17.6,completed,none,
FL-12169,ZIP-006,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T14:15:00,2025-01-17T14:57:42,Nest_Alpha,Rwamagana_Clinic,28.5,blood_product,platelets_2_units,1.55,scheduled,103.5,111.3,42.7,96,44.4,51.6,16.7,19.1,15.8,completed,none,
FL-12170,ZIP-001,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T06:55:00,2025-01-17T08:04:12,Nest_Alpha,Bugesera_Health_Post,52.3,medication,insulin_cold_chain,0.65,urgent,101.5,96.7,69.2,100,35.4,64.6,5.9,10.4,17.6,completed,none,
FL-12171,ZIP-004,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T07:15:00,2025-01-17T08:22:36,Nest_Alpha,Bugesera_Health_Post,52.3,blood_product,platelets_2_units,1.55,routine,100.7,97.3,67.6,97,26.3,70.7,9.8,16.7,15.8,completed,none,
FL-12172,ZIP-005,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T14:30:00,2025-01-17T15:36:24,Nest_Alpha,Kayonza_Clinic,47.8,medication,antiretroviral_supply,1.05,emergency,102.0,95.8,66.4,99,32.8,66.2,16.7,19.1,15.8,completed,none,
FL-12173,ZIP-004,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T18:45:00,2025-01-17T19:29:24,Nest_Alpha,Rwamagana_Clinic,28.5,vaccine,routine_vaccines,0.75,routine,101.0,99.2,44.4,98,51.3,46.7,21.2,23.6,15.0,completed,none,
FL-12174,ZIP-006,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T17:50:00,2025-01-17T18:54:48,Nest_Alpha,Kayonza_Clinic,47.8,supplies,diagnostic_test_kits,0.9,urgent,106.3,100.1,64.8,96,34.4,61.6,20.5,23.1,15.0,completed,none,
FL-12175,ZIP-005,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T13:50:00,2025-01-17T14:54:24,Nest_Alpha,Kayonza_Clinic,47.8,blood_product,O_negative_whole_blood,1.35,scheduled,99.9,101.6,64.4,100,34.8,65.2,14.4,19.2,14.7,completed,none,
FL-12176,ZIP-004,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T18:45:00,2025-01-17T19:28:30,Nest_Alpha,Rwamagana_Clinic,28.5,blood_product,platelets_2_units,1.55,scheduled,101.9,109.4,43.5,96,43.0,53.0,21.2,23.6,15.0,completed,none,
FL-12177,ZIP-003,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T09:45:00,2025-01-17T11:00:00,Nest_Alpha,Ngoma_Health_Post,55.1,medication,antiretroviral_supply,1.05,scheduled,100.2,114.5,75.0,99,29.7,69.3,9.3,11.4,14.9,completed,none,
FL-12178,ZIP-005,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T16:20:00,2025-01-17T16:59:42,Nest_Alpha,Rwamagana_Clinic,28.5,supplies,diagnostic_test_kits,0.9,urgent,100.2,99.0,39.7,100,46.2,53.8,17.2,21.3,13.5,completed,none,
FL-12179,ZIP-002,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T08:50:00,2025-01-17T09:31:18,Nest_Alpha,Kigali_East_Clinic,26.5,medication,antiretroviral_supply,1.05,routine,101.4,102.7,41.3,100,58.9,41.1,9.8,12.9,14.7,completed,none,
FL-12180,ZIP-006,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T13:45:00,2025-01-17T14:32:12,Nest_Alpha,Kabuga_Health_Center,34.2,vaccine,routine_vaccines,0.75,scheduled,104.4,111.5,47.2,96,44.4,51.6,14.4,19.2,14.7,completed,none,
FL-12181,ZIP-004,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T16:20:00,2025-01-17T17:28:24,Nest_Alpha,Bugesera_Health_Post,52.3,vaccine,routine_vaccines,0.75,routine,103.1,97.2,68.4,96,29.9,66.1,17.2,21.3,13.5,completed,none,
FL-12182,ZIP-002,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T11:05:00,2025-01-17T11:53:00,Nest_Alpha,Kabuga_Health_Center,34.2,blood_product,O_negative_whole_blood,1.35,urgent,100.0,100.6,48.0,98,46.5,51.5,11.7,17.6,13.6,completed,none,
FL-12183,ZIP-010,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T09:55:00,2025-01-17T10:35:36,Nest_Beta,Gisagara_Clinic,29.4,supplies,diagnostic_test_kits,0.9,routine,103.3,111.8,40.6,96,47.4,48.6,7.0,12.4,14.4,completed,none,
FL-12184,ZIP-013,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T08:55:00,2025-01-17T09:45:54,Nest_Beta,Huye_District_Hospital,36.4,medication,insulin_cold_chain,0.65,routine,102.4,114.8,50.9,97,44.9,52.1,5.9,13.8,14.5,completed,none,
FL-12185,ZIP-014,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T07:30:00,2025-01-17T08:13:00,Nest_Beta,Gisagara_Clinic,29.4,supplies,diagnostic_test_kits,0.9,routine,105.0,95.6,43.0,97,49.2,47.8,9.1,15.6,15.3,completed,none,
FL-12186,ZIP-016,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T11:30:00,2025-01-17T12:21:18,Nest_Beta,Huye_District_Hospital,36.4,medication,insulin_cold_chain,0.65,emergency,100.8,107.5,51.3,99,45.8,53.2,11.7,18.4,15.9,completed,none,
FL-12187,ZIP-013,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T17:45:00,2025-01-17T18:48:48,Nest_Beta,Kamonyi_Health_Center,44.6,blood_product,O_negative_whole_blood,1.35,routine,102.5,95.2,63.8,96,35.4,60.6,11.5,16.0,13.4,completed,none,
FL-12188,ZIP-015,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T11:20:00,2025-01-17T12:06:12,Nest_Beta,Gisagara_Clinic,29.4,blood_product,platelets_2_units,1.55,routine,102.1,96.2,46.2,96,46.1,49.9,11.7,18.4,15.9,completed,none,
FL-12189,ZIP-010,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T15:15:00,2025-01-17T16:14:36,Nest_Beta,Kamonyi_Health_Center,44.6,vaccine,routine_vaccines,0.75,routine,101.3,105.6,59.6,98,37.1,60.9,13.7,23.1,15.5,completed,none,
FL-12190,ZIP-014,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T13:25:00,2025-01-17T14:13:48,Nest_Beta,Huye_District_Hospital,36.4,supplies,diagnostic_test_kits,0.9,scheduled,102.0,101.4,48.8,97,44.9,52.1,10.1,16.6,14.0,completed,none,
FL-12191,ZIP-011,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T17:50:00,2025-01-17T18:34:54,Nest_Beta,Gisagara_Clinic,29.4,medication,insulin_cold_chain,0.65,routine,101.8,105.9,44.9,97,52.2,44.8,11.5,16.0,13.4,completed,none,
FL-12192,ZIP-012,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T15:45:00,2025-01-17T16:38:30,Nest_Beta,Huye_District_Hospital,36.4,medication,insulin_cold_chain,0.65,routine,105.7,100.0,53.5,96,44.1,51.9,13.7,23.1,15.5,completed,none,
FL-12193,ZIP-013,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T06:50:00,2025-01-17T07:51:24,Nest_Beta,Nyanza_District_Hospital,41.7,medication,insulin_cold_chain,0.65,scheduled,101.7,107.1,61.4,100,41.7,58.3,6.0,11.1,17.0,completed,none,
FL-12194,ZIP-012,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T14:00:00,2025-01-17T14:51:18,Nest_Beta,Huye_District_Hospital,36.4,blood_product,platelets_2_units,1.55,routine,104.1,111.6,51.3,98,39.9,58.1,17.7,27.5,14.0,completed,none,
FL-12195,ZIP-012,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T06:00:00,2025-01-17T06:56:00,Nest_Beta,Nyanza_District_Hospital,41.7,medication,insulin_cold_chain,0.65,urgent,103.1,105.2,56.0,99,41.3,57.7,6.0,11.1,17.0,completed,none,
FL-12196,ZIP-012,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T15:45:00,2025-01-17T16:44:18,Nest_Beta,Kamonyi_Health_Center,44.6,blood_product,O_negative_whole_blood,1.35,routine,102.2,109.8,59.3,99,37.1,61.9,13.7,23.1,15.5,completed,none,
FL-12197,ZIP-009,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T07:45:00,2025-01-17T08:47:12,Nest_Beta,Kamonyi_Health_Center,44.6,medication,insulin_cold_chain,0.65,scheduled,100.1,98.4,62.2,98,41.0,57.0,9.1,15.6,15.3,completed,none,
FL-12198,ZIP-015,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T12:40:00,2025-01-17T13:40:18,Nest_Beta,Kamonyi_Health_Center,44.6,supplies,diagnostic_test_kits,0.9,emergency,100.3,106.8,60.3,99,39.1,59.9,15.2,22.7,15.0,completed,none,
FL-12199,ZIP-011,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T06:35:00,2025-01-17T07:38:36,Nest_Beta,Kamonyi_Health_Center,44.6,blood_product,O_negative_whole_blood,1.35,routine,104.2,105.7,63.6,97,36.4,60.6,6.0,11.1,17.0,completed,none,
FL-12200,ZIP-016,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T12:50:00,2025-01-17T13:48:24,Nest_Beta,Nyanza_District_Hospital,41.7,blood_product,platelets_2_units,1.55,routine,99.5,100.9,58.4,97,35.8,61.2,15.2,22.7,15.0,completed,none,
FL-12201,ZIP-016,Zip_Mk4_standardized_fixed_wing,2025-01-17,2025-01-17T11:00:00,2025-01-17T11:58:54,Nest_Beta,Kamonyi_Health_Center,44.6,blood_product,platelets_2_units,1.55,emergency,102.0,108.3,58.9,96,34.3,61.7,11.7,18.4,15.9,completed,none,
