snapshot_date,drone_id,battery_pack_capacity_pct,battery_cycle_count,cell_voltage_spread_mv,motor_2_vibration_mm_s,motor_2_temperature_c,tether_descent_motor_current_a,parachute_release_test_ms,gps_module_health,maintenance_status
2025-02-01,ZIP-008,95.5,186,21.9,1.07,44.3,5.69,135.0,nominal,operational
2025-02-01,ZIP-009,94.5,189,24.7,1.0,46.3,5.58,122.0,nominal,operational
2025-02-01,ZIP-010,95.1,192,17.3,1.06,44.8,5.75,140.0,nominal,operational
2025-02-01,ZIP-011,94.8,195,15.9,0.92,43.2,5.75,113.0,nominal,operational
2025-02-01,ZIP-012,94.9,198,36.4,1.25,44.6,5.65,134.0,nominal,operational
2025-02-01,ZIP-013,94.9,201,20.5,1.15,44.5,5.49,118.0,nominal,operational
2025-02-01,ZIP-014,94.4,204,17.5,1.18,45.3,6.37,115.0,nominal,operational
2025-02-01,ZIP-015,94.4,207,15.2,0.75,44.1,5.66,112.0,nominal,operational
2025-02-01,ZIP-016,94.5,210,17.2,0.95,43.1,5.82,135.0,nominal,operational
2025-02-01,ZIP-017,95.4,213,10.4,1.1,44.9,5.88,145.0,nominal,operational
2025-02-01,ZIP-018,93.9,216,16.2,1.19,45.3,5.91,90.0,nominal,operational
2025-02-01,ZIP-019,94.5,219,19.6,1.27,45.6,5.81,125.0,nominal,operational
2025-02-01,ZIP-020,95.4,222,25.4,1.02,43.6,5.53,145.0,nominal,operational
2025-02-01,ZIP-021,94.1,225,25.6,1.1,45.0,6.01,119.0,nominal,operational
2025-02-01,ZIP-022,94.7,228,15.6,0.99,45.2,5.92,108.0,nominal,operational
2025-02-01,ZIP-023,94.7,231,20.3,0.92,42.4,6.2,134.0,nominal,operational
2025-02-01,ZIP-024,95.3,234,14.5,1.25,44.3,5.62,115.0,nominal,operational
2025-02-01,ZIP-025,94.7,237,17.4,1.07,44.6,5.88,131.0,nominal,operational
2025-02-01,ZIP-026,94.5,240,24.7,1.01,45.7,5.69,118.0,nominal,operational
2025-02-01,ZIP-027,94.5,243,17.7,1.16,44.3,5.45,154.0,nominal,operational
2025-02-01,ZIP-028,94.0,246,20.9,0.87,42.9,5.51,125.0,nominal,operational
2025-02-01,ZIP-029,94.4,249,26.8,1.18,45.7,5.57,127.0,nominal,operational
2025-02-01,ZIP-030,95.3,162,18.3,1.3,45.3,5.81,96.0,nominal,operational
2025-02-02,ZIP-001,94.8,167,15.4,1.24,44.9,6.0,156.0,nominal,operational
2025-02-02,ZIP-002,94.7,170,12.9,1.01,43.3,5.68,118.0,nominal,operational
2025-02-02,ZIP-003,95.1,173,25.8,0.82,40.5,5.8,151.0,nominal,operational
2025-02-02,ZIP-004,94.9,176,10.9,0.95,44.4,5.97,129.0,nominal,operational
2025-02-02,ZIP-005,94.9,179,28.3,0.93,44.5,5.76,116.0,nominal,grounded
2025-02-02,ZIP-006,94.9,182,18.3,0.99,44.2,5.98,134.0,nominal,operational
2025-02-02,ZIP-007,95.0,185,23.3,1.08,44.0,5.92,132.0,nominal,operational
2025-02-02,ZIP-008,95.1,188,20.7,1.23,45.3,6.01,118.0,nominal,operational
2025-02-02,ZIP-009,94.9,191,17.7,0.66,44.5,5.73,149.0,nominal,operational
2025-02-02,ZIP-010,94.9,194,19.5,0.96,43.3,5.89,153.0,nominal,operational
2025-02-02,ZIP-011,94.9,197,23.4,0.85,42.0,5.75,124.0,nominal,operational
2025-02-02,ZIP-012,95.0,200,8,0.96,43.8,5.72,129.0,nominal,operational
2025-02-02,ZIP-013,95.3,203,17.0,0.83,44.3,5.89,116.0,nominal,operational
2025-02-02,ZIP-014,94.4,206,14.6,0.84,43.8,6.01,95.0,nominal,operational
2025-02-02,ZIP-015,94.9,209,14.5,0.95,43.6,5.71,131.0,nominal,operational
2025-02-02,ZIP-016,94.9,212,14.3,0.85,43.4,6.0,112.0,nominal,operational
2025-02-02,ZIP-017,94.7,215,22.3,1.03,43.2,5.73,100.0,nominal,operational
2025-02-02,ZIP-018,94.7,218,18.7,0.74,42.9,5.55,85.0,nominal,operational
2025-02-02,ZIP-019,94.9,221,20.6,1.39,44.5,5.89,135.0,nominal,operational
2025-02-02,ZIP-020,95.4,224,17.5,1.19,42.5,5.87,106.0,nominal,operational
2025-02-02,ZIP-021,93.6,227,15.2,1.09,44.0,5.82,117.0,nominal,operational
2025-02-02,ZIP-022,94.7,230,22.3,1.16,45.5,5.68,107.0,nominal,operational
2025-02-02,ZIP-023,94.7,233,32.3,0.79,42.5,5.34,121.0,nominal,operational
2025-02-02,ZIP-024,94.8,236,8.8,1.37,45.3,5.97,138.0,nominal,operational
2025-02-02,ZIP-025,95.0,239,12.1,0.79,44.1,5.59,126.0,nominal,operational
2025-02-02,ZIP-026,94.3,242,24.3,1.21,46.1,6.05,109.0,nominal,operational
2025-02-02,ZIP-027,95.3,245,21.3,0.83,41.8,5.81,105.0,nominal,operational
2025-02-02,ZIP-028,95.1,248,15.2,1.16,45.7,5.82,129.0,nominal,operational
2025-02-02,ZIP-029,94.9,251,18.9,1.17,44.0,5.53,133.0,nominal,operational
2025-02-02,ZIP-030,95.0,164,20.9,0.83,43.3,5.76,145.0,nominal,operational
2025-02-03,ZIP-001,95.4,169,16.7,0.98,44.9,5.67,125.0,nominal,operational
2025-02-03,ZIP-002,95.1,172,23.9,0.81,43.0,5.62,105.0,nominal,operational
2025-02-03,ZIP-003,94.8,175,22.2,1.17,44.9,5.92,118.0,nominal,operational
2025-02-03,ZIP-004,94.6,178,28.6,1.0,43.2,5.68,138.0,nominal,operational
2025-02-03,ZIP-005,94.8,181,18.9,1.41,44.2,6.09,107.0,nominal,grounded
2025-02-03,ZIP-006,94.2,184,21.9,0.81,44.8,5.48,86.0,nominal,operational
2025-02-03,ZIP-007,94.0,187,16.7,0.96,42.8,5.89,79.0,nominal,operational
2025-02-03,ZIP-008,94.8,190,20.0,0.95,43.4,5.79,133.0,nominal,operational
2025-02-03,ZIP-009,94.2,193,19.6,1.17,42.9,5.79,97.0,nominal,operational
2025-02-03,ZIP-010,95.0,196,15.1,1.05,43.0,5.7,138.0,nominal,operational
2025-02-03,ZIP-011,95.2,199,17.4,0.99,42.8,5.9,151.0,nominal,operational
2025-02-03,ZIP-012,95.2,202,8,1.18,43.9,5.97,118.0,nominal,operational
2025-02-03,ZIP-013,94.6,205,20.9,1.05,44.1,5.92,95.0,nominal,operational
2025-02-03,ZIP-014,94.4,208,20.9,0.96,44.6,5.88,111.0,nominal,operational
2025-02-03,ZIP-015,95.0,211,16.8,0.92,44.5,5.91,93.0,nominal,operational
2025-02-03,ZIP-016,94.3,214,22.0,0.88,43.2,5.41,99.0,nominal,operational
2025-02-03,ZIP-017,95.2,217,19.3,1.05,43.5,5.95,129.0,nominal,operational
2025-02-03,ZIP-018,95.1,220,17.2,0.77,44.4,5.97,105.0,nominal,operational
2025-02-03,ZIP-019,95.1,223,22.5,1.02,42.9,5.26,131.0,nominal,operational
2025-02-03,ZIP-020,94.9,226,26.7,1.25,45.4,5.97,107.0,nominal,operational
2025-02-03,ZIP-021,94.2,229,15.6,1.06,43.9,5.8,112.0,nominal,operational
2025-02-03,ZIP-022,94.2,232,16.5,1.13,44.6,5.73,151.0,nominal,operational
2025-02-03,ZIP-023,94.7,235,21.1,1.26,47.0,5.54,103.0,nominal,operational
2025-02-03,ZIP-024,95.1,238,19.6,0.97,44.3,5.55,121.0,nominal,operational
2025-02-03,ZIP-025,94.8,241,18.6,0.98,42.9,5.51,134.0,nominal,operational
2025-02-03,ZIP-026,94.5,244,11.6,0.9,44.4,5.92,109.0,nominal,operational
2025-02-03,ZIP-027,95.1,247,18.4,0.97,44.4,6.01,152.0,nominal,operational
2025-02-03,ZIP-028,94.7,250,23.3,1.14,44.6,5.76,99.0,nominal,operational
2025-02-03,ZIP-029,94.5,253,13.5,0.94,43.4,5.9,109.0,nominal,operational
2025-02-03,ZIP-030,95.0,166,21.9,0.79,43.9,6.11,106.0,nominal,operational
2025-02-04,ZIP-001,94.8,170,23.3,0.91,44.7,5.95,138.0,nominal,operational
2025-02-04,ZIP-002,94.3,173,18.5,1.12,43.4,6.0,103.0,nominal,operational
2025-02-04,ZIP-003,95.0,176,25.3,1.23,44.3,5.65,98.0,nominal,operational
2025-02-04,ZIP-004,94.6,179,12.3,1.12,46.0,5.73,119.0,nominal,operational
2025-02-04,ZIP-005,94.6,182,24.5,1.14,43.6,5.81,97.0,nominal,grounded
2025-02-04,ZIP-006,95.0,185,20.2,0.87,44.3,5.79,119.0,nominal,operational
2025-02-04,ZIP-007,94.7,188,24.2,1.05,44.2,5.81,100.0,nominal,operational
2025-02-04,ZIP-008,94.8,191,11.9,1.02,44.7,5.77,121.0,nominal,operational
2025-02-04,ZIP-009,94.6,194,13.4,0.71,41.4,6.21,114.0,nominal,operational
2025-02-04,ZIP-010,94.8,197,20.3,1.06,44.7,5.59,116.0,nominal,operational
2025-02-04,ZIP-011,94.6,200,11.6,1.13,46.1,5.66,120.0,nominal,operational
2025-02-04,ZIP-012,95.0,203,29.9,1.17,44.1,6.09,118.0,nominal,operational
2025-02-04,ZIP-013,94.9,206,13.1,1.18,44.3,5.4,83.0,nominal,operational
2025-02-04,ZIP-014,94.5,209,15.2,0.78,42.9,5.85,141.0,nominal,operational
2025-02-04,ZIP-015,94.4,212,19.3,0.83,44.9,5.66,96.0,nominal,operational
2025-02-04,ZIP-016,94.9,215,12.8,1.26,45.4,5.84,130.0,nominal,operational
2025-02-04,ZIP-017,95.5,218,24.3,1.08,45.6,5.71,155.0,nominal,operational
2025-02-04,ZIP-018,94.0,221,17.7,0.95,44.7,6.09,111.0,nominal,operational
2025-02-04,ZIP-019,94.8,224,22.3,1.36,43.8,5.58,127.0,nominal,operational
2025-02-04,ZIP-020,94.4,227,23.4,1.08,44.8,5.72,95.0,nominal,operational
2025-02-04,ZIP-021,94.1,230,12.6,0.78,42.6,5.93,136.0,nominal,operational
2025-02-04,ZIP-022,94.8,233,25.1,1.17,44.8,5.94,121.0,nominal,operational
2025-02-04,ZIP-023,95.2,236,19.7,0.93,44.8,5.92,124.0,nominal,operational
2025-02-04,ZIP-024,95.4,239,16.2,1.07,43.9,5.63,136.0,nominal,operational
2025-02-04,ZIP-025,95.1,242,28.8,0.9,43.3,5.69,116.0,nominal,operational
2025-02-04,ZIP-026,95.0,245,26.0,0.93,43.5,5.88,147.0,nominal,operational
2025-02-04,ZIP-027,94.8,248,23.1,1.02,44.8,5.86,119.0,nominal,operational
2025-02-04,ZIP-028,94.3,251,22.8,0.8,41.5,5.91,134.0,nominal,operational
2025-02-04,ZIP-029,95.1,254,11.9,1.11,43.5,5.85,121.0,nominal,operational
2025-02-04,ZIP-030,95.0,167,20.2,1.17,45.9,6.06,127.0,nominal,operational
2025-02-05,ZIP-001,95.1,172,19.9,1.25,44.3,5.88,109.0,nominal,operational
2025-02-05,ZIP-002,94.3,175,20.7,0.89,44.6,5.79,131.0,nominal,operational
2025-02-05,ZIP-003,95.6,178,13.9,0.84,42.9,6.04,108.0,nominal,operational
2025-02-05,ZIP-004,95.0,181,20.0,0.91,45.0,5.99,121.0,nominal,operational
2025-02-05,ZIP-005,94.3,184,12.7,0.97,41.4,5.89,108.0,nominal,grounded
2025-02-05,ZIP-006,94.3,187,20.1,1.35,45.7,5.96,92.0,nominal,operational
2025-02-05,ZIP-007,95.1,190,21.4,0.92,44.8,5.91,142.0,nominal,operational
2025-02-05,ZIP-008,95.0,193,21.1,1.13,44.4,5.65,101.0,nominal,operational
2025-02-05,ZIP-009,95.0,196,19.9,1.04,42.8,5.72,112.0,nominal,operational
2025-02-05,ZIP-010,95.4,199,15.9,0.81,44.3,6.12,110.0,nominal,operational
2025-02-05,ZIP-011,94.1,202,20.5,1.17,43.0,5.68,136.0,nominal,operational
2025-02-05,ZIP-012,94.1,205,17.2,1.16,44.6,5.6,99.0,nominal,operational
2025-02-05,ZIP-013,94.6,208,21.6,1.11,44.6,5.67,158.0,nominal,operational
2025-02-05,ZIP-014,94.1,211,16.9,1.32,43.6,5.85,106.0,nominal,operational
2025-02-05,ZIP-015,95.0,214,12.6,0.9,43.7,6.05,110.0,nominal,operational
2025-02-05,ZIP-016,94.4,217,19.9,1.2,43.6,5.77,86.0,nominal,operational
2025-02-05,ZIP-017,95.1,220,11.1,1.19,44.5,5.88,137.0,nominal,operational
2025-02-05,ZIP-018,94.5,223,16.7,1.36,44.4,5.64,122.0,nominal,operational
2025-02-05,ZIP-019,94.9,226,24.8,1.09,43.9,6.27,118.0,nominal,operational
2025-02-05,ZIP-020,95.0,229,18.4,1.08,44.5,5.74,137.0,nominal,operational
2025-02-05,ZIP-021,94.4,232,18.6,1.08,43.7,5.51,129.0,nominal,operational
2025-02-05,ZIP-022,95.3,235,15.7,0.9,44.5,5.89,106.0,nominal,operational
2025-02-05,ZIP-023,95.0,238,16.8,1.31,43.7,5.8,129.0,nominal,operational
2025-02-05,ZIP-024,94.3,241,13.5,1.29,42.3,5.58,119.0,nominal,operational
2025-02-05,ZIP-025,94.6,244,22.3,0.92,44.8,6.33,153.0,nominal,operational
2025-02-05,ZIP-026,95.4,247,17.9,0.98,44.4,5.9,123.0,nominal,operational
2025-02-05,ZIP-027,94.5,250,16.0,1.19,43.7,5.65,99.0,nominal,operational
2025-02-05,ZIP-028,94.2,253,22.4,1.1,45.3,5.6,84.0,nominal,operational
2025-02-05,ZIP-029,94.7,256,16.4,1.29,45.2,5.63,142.0,nominal,operational
2025-02-05,ZIP-030,94.9,169,15.6,1.09,43.5,5.73,147.0,nominal,operational
2025-02-06,ZIP-001,94.3,174,13.4,1.22,44.8,6.14,82.0,nominal,operational
2025-02-06,ZIP-002,94.4,177,21.8,1.14,44.9,5.65,131.0,nominal,operational
2025-02-06,ZIP-003,95.4,180,23.6,1.12,45.3,6.0,111.0,nominal,operational
2025-02-06,ZIP-004,94.5,183,20.2,1.21,45.8,6.31,102.0,nominal,operational
2025-02-06,ZIP-005,94.5,186,20.6,0.87,43.4,5.83,130.0,nominal,grounded
2025-02-06,ZIP-006,94.7,189,18.6,1.07,44.2,6.03,118.0,nominal,operational
2025-02-06,ZIP-007,95.3,192,25.6,1.18,41.7,5.86,135.0,nominal,operational
2025-02-06,ZIP-008,94.3,195,21.0,1.14,46.0,5.94,97.0,nominal,operational
2025-02-06,ZIP-009,94.1,198,25.3,1.23,43.5,5.86,120.0,nominal,operational
2025-02-06,ZIP-010,95.2,201,24.0,1.03,44.3,5.57,112.0,nominal,operational
2025-02-06,ZIP-011,94.8,204,24.6,1.05,44.7,5.84,120.0,nominal,operational
2025-02-06,ZIP-012,94.6,207,19.3,1.22,44.9,5.47,135.0,nominal,operational
2025-02-06,ZIP-013,96.0,210,18.3,1.13,43.1,5.89,113.0,nominal,operational
2025-02-06,ZIP-014,95.6,213,17.6,1.17,46.8,5.44,94.0,nominal,operational
2025-02-06,ZIP-015,95.2,216,30.7,1.08,43.4,5.9,131.0,nominal,operational
2025-02-06,ZIP-016,94.5,219,9.9,1.33,45.6,5.95,125.0,nominal,operational
2025-02-06,ZIP-017,94.7,222,19.4,1.13,43.7,5.85,131.0,nominal,operational
2025-02-06,ZIP-018,93.8,225,12.8,1.34,46.1,5.84,103.0,nominal,operational
2025-02-06,ZIP-019,95.6,228,18.1,0.99,41.1,5.58,122.0,nominal,operational
2025-02-06,ZIP-020,94.4,231,16.5,0.97,42.1,5.82,147.0,nominal,operational
2025-02-06,ZIP-021,94.4,234,22.3,0.88,43.4,5.83,122.0,nominal,operational
2025-02-06,ZIP-022,95.3,237,27.2,1.61,46.5,6.05,135.0,nominal,operational
2025-02-06,ZIP-023,94.4,240,24.2,1.14,46.2,5.64,107.0,nominal,operational
2025-02-06,ZIP-024,95.0,243,27.1,1.31,45.0,5.41,126.0,nominal,operational
2025-02-06,ZIP-025,94.4,246,18.1,0.94,43.6,5.6,116.0,nominal,operational
2025-02-06,ZIP-026,95.3,249,27.6,1.09,43.7,5.93,120.0,nominal,operational
2025-02-06,ZIP-027,94.1,252,17.0,1.05,44.2,5.69,108.0,nominal,operational
2025-02-06,ZIP-028,94.4,255,10.7,0.87,42.7,6.02,120.0,nominal,operational
2025-02-06,ZIP-029,94.6,258,27.2,0.97,44.8,6.26,107.0,nominal,operational
2025-02-06,ZIP-030,95.2,171,22.2,0.99,45.1,5.6,128.0,nominal,operational
2025-02-07,ZIP-001,95.0,175,20.2,0.94,45.6,5.8,168.0,nominal,operational
2025-02-07,ZIP-002,94.2,178,23.9,1.17,44.3,5.75,107.0,nominal,operational
2025-02-07,ZIP-003,94.9,181,17.0,1.19,44.2,5.89,116.0,nominal,operational
2025-02-07,ZIP-004,95.1,184,13.7,1.01,43.7,5.68,118.0,nominal,operational
2025-02-07,ZIP-005,98.7,187,19.6,0.81,43.1,5.77,120.0,nominal,operational
2025-02-07,ZIP-006,94.6,190,30.5,1.11,45.1,5.99,112.0,nominal,operational
2025-02-07,ZIP-007,94.8,193,20.2,0.94,43.6,5.78,134.0,nominal,operational
2025-02-07,ZIP-008,94.1,196,22.5,1.13,42.2,5.69,148.0,nominal,operational
2025-02-07,ZIP-009,94.3,199,23.7,0.99,42.4,6.07,135.0,nominal,operational
2025-02-07,ZIP-010,94.8,202,19.4,1.19,44.8,5.54,115.0,nominal,operational
2025-02-07,ZIP-011,94.8,205,24.9,0.91,42.7,5.93,131.0,nominal,operational
2025-02-07,ZIP-012,94.5,208,10.1,0.97,43.3,5.53,77.0,nominal,operational
2025-02-07,ZIP-013,94.7,211,28.5,1.01,45.4,5.55,147.0,nominal,operational
2025-02-07,ZIP-014,94.6,214,11.3,0.78,42.3,5.51,109.0,nominal,operational
2025-02-07,ZIP-015,94.8,217,22.0,1.25,44.4,5.99,140.0,nominal,operational
2025-02-07,ZIP-016,95.4,220,12.2,1.09,45.0,5.5,133.0,nominal,operational
2025-02-07,ZIP-017,94.5,223,19.0,1.22,45.1,5.51,132.0,nominal,operational
2025-02-07,ZIP-018,94.3,226,19.3,1.33,44.0,5.92,113.0,nominal,operational
2025-02-07,ZIP-019,94.8,229,14.5,1.0,44.3,5.68,151.0,nominal,operational
2025-02-07,ZIP-020,94.7,232,22.5,0.99,45.0,5.97,107.0,nominal,operational
2025-02-07,ZIP-021,95.4,235,19.9,1.02,45.1,5.86,100.0,nominal,operational
2025-02-07,ZIP-022,95.0,238,23.0,1.03,43.2,5.82,136.0,nominal,operational
2025-02-07,ZIP-023,94.5,241,26.9,0.95,44.8,5.71,127.0,nominal,operational
2025-02-07,ZIP-024,94.9,244,23.0,0.99,44.4,5.49,111.0,nominal,operational
2025-02-07,ZIP-025,95.2,247,15.1,1.05,43.4,5.68,106.0,nominal,operational
2025-02-07,ZIP-026,94.4,250,28.7,0.98,43.5,5.99,127.0,nominal,operational
2025-02-07,ZIP-027,94.8,253,18.1,0.97,43.7,5.75,118.0,nominal,operational
2025-02-07,ZIP-028,95.5,256,21.4,0.9,43.9,5.65,121.0,nominal,operational
2025-02-07,ZIP-029,95.2,259,20.8,0.94,43.9,6.08,96.0,nominal,operational
2025-02-07,ZIP-030,94.3,172,26.3,1.1,42.6,5.82,100.0,nominal,operational
2025-02-08,ZIP-001,94.4,177,25.2,1.23,43.8,5.52,98.0,nominal,operational
2025-02-08,ZIP-002,94.5,180,21.5,0.99,45.2,5.99,112.0,nominal,operational
2025-02-08,ZIP-003,94.3,183,28.3,1.13,44.5,6.07,112.0,nominal,operational
2025-02-08,ZIP-004,95.0,186,11.7,1.05,45.0,5.94,125.0,nominal,operational
2025-02-08,ZIP-005,99.1,189,17.4,1.01,45.1,5.84,104.0,nominal,operational
2025-02-08,ZIP-006,95.1,192,30.3,0.99,44.2,6.01,109.0,degraded,operational
2025-02-08,ZIP-007,93.9,195,15.8,1.25,45.7,5.45,131.0,nominal,operational
2025-02-08,ZIP-008,94.6,198,17.7,0.76,40.9,6.14,111.0,nominal,operational
2025-02-08,ZIP-009,95.2,201,29.8,1.19,44.5,6.1,106.0,nominal,operational
2025-02-08,ZIP-010,94.3,204,19.3,0.77,43.6,6.49,119.0,nominal,operational
2025-02-08,ZIP-011,94.2,207,12.3,0.78,42.8,5.67,110.0,nominal,operational
2025-02-08,ZIP-012,95.0,210,13.7,1.12,45.7,5.93,89.0,nominal,operational
2025-02-08,ZIP-013,94.9,213,19.2,1.22,42.0,5.35,109.0,nominal,operational
2025-02-08,ZIP-014,94.9,216,14.6,0.92,44.7,5.67,138.0,nominal,operational
2025-02-08,ZIP-015,95.1,219,13.8,1.05,44.2,5.89,145.0,nominal,operational
2025-02-08,ZIP-016,94.8,222,24.4,0.9,44.1,6.1,94.0,nominal,operational
2025-02-08,ZIP-017,94.6,225,19.1,1.07,45.9,5.67,152.0,nominal,operational
2025-02-08,ZIP-018,94.6,228,23.6,0.87,43.1,5.98,135.0,nominal,operational
2025-02-08,ZIP-019,94.4,231,24.6,1.06,44.0,5.46,138.0,nominal,operational
2025-02-08,ZIP-020,94.7,234,12.3,0.85,44.7,6.09,137.0,nominal,operational
2025-02-08,ZIP-021,95.3,237,20.8,0.97,43.9,6.15,114.0,nominal,operational
2025-02-08,ZIP-022,95.2,240,20.2,1.26,44.4,5.76,139.0,nominal,operational
2025-02-08,ZIP-023,95.6,243,19.0,0.86,43.9,6.03,142.0,nominal,operational
2025-02-08,ZIP-024,94.9,246,12.1,1.13,44.0,5.56,113.0,nominal,operational
2025-02-08,ZIP-025,95.2,249,25.0,1.09,44.6,5.89,114.0,nominal,operational
2025-02-08,ZIP-026,95.0,252,16.1,1.01,43.6,5.36,121.0,nominal,operational
2025-02-08,ZIP-027,94.4,255,21.6,1.02,45.2,6.06,115.0,nominal,operational
2025-02-08,ZIP-028,94.7,258,17.5,1.04,43.4,5.57,145.0,nominal,operational
2025-02-08,ZIP-029,94.1,261,12.8,1.21,45.5,5.33,110.0,nominal,operational
2025-02-08,ZIP-030,94.2,174,13.6,1.01,45.7,5.97,126.0,nominal,operational
2025-02-09,ZIP-001,94.7,179,20.2,1.1,45.4,5.93,119.0,nominal,operational
2025-02-09,ZIP-002,94.9,182,20.0,1.1,44.7,5.88,138.0,nominal,operational
2025-02-09,ZIP-003,94.4,185,22.9,0.91,45.2,5.77,128.0,nominal,operational
2025-02-09,ZIP-004,94.9,188,21.9,1.09,43.0,5.75,118.0,nominal,operational
2025-02-09,ZIP-005,98.9,191,16.9,1.05,43.5,5.83,109.0,nominal,operational
2025-02-09,ZIP-006,94.5,194,17.4,1.03,44.5,5.7,147.0,degraded,operational
2025-02-09,ZIP-007,94.2,197,12.2,1.06,43.9,5.37,124.0,nominal,operational
2025-02-09,ZIP-008,94.7,200,13.9,0.91,43.3,5.58,107.0,nominal,operational
2025-02-09,ZIP-009,94.5,203,8.9,1.05,43.7,5.87,98.0,nominal,operational
2025-02-09,ZIP-010,94.4,206,16.7,1.21,44.3,5.86,143.0,nominal,operational
2025-02-09,ZIP-011,94.4,209,20.0,0.94,45.3,6.06,107.0,nominal,operational
2025-02-09,ZIP-012,94.4,212,22.3,1.03,44.2,5.81,115.0,nominal,operational
2025-02-09,ZIP-013,94.6,215,25.0,1.24,46.0,5.84,114.0,nominal,operational
2025-02-09,ZIP-014,94.8,218,22.6,1.43,46.5,6.41,127.0,nominal,operational
2025-02-09,ZIP-015,94.4,221,22.7,1.01,44.1,5.22,130.0,nominal,operational
2025-02-09,ZIP-016,95.0,224,20.7,1.03,42.3,5.59,101.0,nominal,operational
2025-02-09,ZIP-017,94.4,227,20.7,0.94,43.8,5.86,97.0,nominal,operational
2025-02-09,ZIP-018,94.9,230,29.2,1.38,45.1,6.15,139.0,nominal,operational
2025-02-09,ZIP-019,94.1,233,25.0,1.05,44.4,5.98,118.0,nominal,operational
2025-02-09,ZIP-020,94.2,236,30.7,1.11,44.8,5.7,145.0,nominal,operational
2025-02-09,ZIP-021,93.9,239,23.0,1.21,44.7,5.7,137.0,nominal,operational
2025-02-09,ZIP-022,95.2,242,10.4,1.16,43.7,5.51,112.0,nominal,operational
2025-02-09,ZIP-023,94.7,245,24.5,1.15,44.8,5.74,163.0,nominal,operational
2025-02-09,ZIP-024,94.8,248,28.2,1.06,43.2,5.91,115.0,nominal,operational
2025-02-09,ZIP-025,94.9,251,22.3,0.67,41.7,5.48,107.0,nominal,operational
2025-02-09,ZIP-026,94.8,254,26.0,1.07,43.8,5.99,125.0,nominal,operational
2025-02-09,ZIP-027,94.6,257,21.8,1.13,44.9,5.81,111.0,nominal,operational
2025-02-09,ZIP-028,94.0,260,20.6,1.33,45.0,5.93,140.0,nominal,operational
2025-02-09,ZIP-029,94.7,263,31.9,1.0,44.0,5.46,136.0,nominal,operational
2025-02-09,ZIP-030,94.8,176,8,1.26,44.7,5.65,100.0,nominal,operational
2025-02-10,ZIP-001,94.7,181,15.0,1.09,44.9,5.54,113.0,nominal,operational
2025-02-10,ZIP-002,94.7,184,25.1,1.0,44.0,5.9,151.0,nominal,operational
2025-02-10,ZIP-003,95.3,187,10.2,0.85,44.4,5.67,88.0,nominal,operational
2025-02-10,ZIP-004,94.6,190,27.1,0.98,44.5,5.91,129.0,nominal,operational
2025-02-10,ZIP-005,99.0,193,19.7,1.03,45.7,5.83,93.0,nominal,operational
2025-02-10,ZIP-006,94.9,196,13.2,1.4,45.7,5.91,125.0,degraded,operational
2025-02-10,ZIP-007,95.2,199,23.3,0.95,43.5,5.61,94.0,nominal,operational
2025-02-10,ZIP-008,95.2,202,22.6,1.08,43.4,5.55,120.0,nominal,operational
2025-02-10,ZIP-009,94.6,205,25.6,1.07,45.1,6.18,96.0,nominal,operational
2025-02-10,ZIP-010,94.9,208,23.5,1.09,42.7,5.79,126.0,nominal,operational
2025-02-10,ZIP-011,95.1,211,23.3,1.39,44.4,5.58,106.0,nominal,operational
2025-02-10,ZIP-012,94.4,214,22.3,0.96,46.1,6.04,135.0,nominal,operational
2025-02-10,ZIP-013,94.7,217,17.9,1.21,45.1,6.19,109.0,nominal,operational
2025-02-10,ZIP-014,94.6,220,13.4,0.96,44.0,5.85,116.0,nominal,operational
2025-02-10,ZIP-015,94.0,223,13.6,0.9,46.0,6.04,96.0,nominal,operational
2025-02-10,ZIP-016,94.3,226,22.6,1.27,44.3,5.98,129.0,nominal,operational
2025-02-10,ZIP-017,93.8,229,22.8,1.18,43.9,6.11,125.0,nominal,operational
2025-02-10,ZIP-018,94.7,232,11.5,1.23,45.9,5.72,104.0,nominal,operational
2025-02-10,ZIP-019,94.6,235,13.5,1.02,42.9,5.82,91.0,nominal,operational
2025-02-10,ZIP-020,94.7,238,21.0,1.08,42.2,6.05,144.0,nominal,operational
2025-02-10,ZIP-021,94.5,241,19.5,1.03,46.1,6.0,122.0,nominal,operational
2025-02-10,ZIP-022,95.1,244,12.7,0.79,42.8,5.58,146.0,nominal,operational
2025-02-10,ZIP-023,94.8,247,29.3,0.67,43.9,5.77,138.0,nominal,operational
2025-02-10,ZIP-024,94.8,250,21.8,1.04,44.2,5.83,122.0,nominal,operational
2025-02-10,ZIP-025,94.6,253,22.4,1.03,44.2,6.04,86.0,nominal,operational
2025-02-10,ZIP-026,94.9,256,23.3,1.03,44.7,5.75,132.0,nominal,operational
2025-02-10,ZIP-027,94.1,259,15.5,1.16,44.8,5.9,118.0,nominal,operational
2025-02-10,ZIP-028,95.4,262,21.7,1.0,44.6,5.27,94.0,nominal,operational
2025-02-10,ZIP-029,94.9,265,14.9,0.85,41.3,5.47,136.0,nominal,operational
2025-02-10,ZIP-030,95.0,178,12.5,1.23,43.4,5.98,154.0,nominal,operational
2025-02-11,ZIP-001,94.7,182,15.4,0.97,45.0,5.73,167.0,nominal,operational
2025-02-11,ZIP-002,94.1,185,10.6,0.96,43.9,5.62,140.0,nominal,operational
