order_id,requested_at,flight_id,origin_hub,destination,clinical_category,urgency,requested_item,payload_weight_kg,service_level_minutes,order_status
ORD-02064,2025-01-16T06:38:00,FL-12063,Nest_Beta,Kamonyi_Health_Center,blood_product,urgent,platelets_2_units,1.55,30,fulfilled
ORD-02065,2025-01-16T06:55:00,FL-12064,Nest_Beta,Kamonyi_Health_Center,medication,urgent,antiretroviral_supply,1.05,30,fulfilled
ORD-02066,2025-01-16T12:55:00,FL-12065,Nest_Beta,Nyanza_District_Hospital,medication,scheduled,insulin_cold_chain,0.65,180,fulfilled
ORD-02067,2025-01-16T13:09:00,FL-12066,Nest_Beta,Gisagara_Clinic,supplies,urgent,diagnostic_test_kits,0.9,30,fulfilled
ORD-02068,2025-01-16T09:46:00,FL-12067,Nest_Beta,Nyanza_District_Hospital,vaccine,urgent,routine_vaccines,0.75,30,fulfilled
ORD-02069,2025-01-16T11:52:00,FL-12068,Nest_Beta,Kamonyi_Health_Center,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-02070,2025-01-16T15:14:00,FL-12069,Nest_Beta,Nyanza_District_Hospital,medication,scheduled,insulin_cold_chain,0.65,180,fulfilled
ORD-02071,2025-01-16T12:28:00,FL-12070,Nest_Beta,Nyanza_District_Hospital,medication,urgent,antiretroviral_supply,1.05,30,fulfilled
ORD-02072,2025-01-16T15:37:00,FL-12071,Nest_Beta,Huye_District_Hospital,medication,urgent,insulin_cold_chain,0.65,30,fulfilled
ORD-02073,2025-01-16T12:19:00,FL-12072,Nest_Beta,Huye_District_Hospital,medication,routine,antiretroviral_supply,1.05,180,fulfilled
ORD-02074,2025-01-16T09:12:00,FL-12073,Nest_Beta,Huye_District_Hospital,blood_product,scheduled,platelets_2_units,1.55,180,fulfilled
ORD-02075,2025-01-16T16:48:00,FL-12074,Nest_Beta,Nyanza_District_Hospital,medication,urgent,insulin_cold_chain,0.65,30,fulfilled
ORD-02076,2025-01-16T12:26:00,FL-12075,Nest_Beta,Kamonyi_Health_Center,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-02077,2025-01-16T13:30:00,FL-12076,Nest_Beta,Gisagara_Clinic,medication,scheduled,insulin_cold_chain,0.65,180,fulfilled
ORD-02078,2025-01-16T15:33:00,FL-12077,Nest_Beta,Kamonyi_Health_Center,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-02079,2025-01-16T15:42:00,FL-12078,Nest_Beta,Kamonyi_Health_Center,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-02080,2025-01-16T05:13:00,FL-12079,Nest_Beta,Kamonyi_Health_Center,medication,urgent,antiretroviral_supply,1.05,30,fulfilled
ORD-02081,2025-01-16T07:48:00,FL-12080,Nest_Beta,Kamonyi_Health_Center,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-02082,2025-01-16T16:16:00,FL-12081,Nest_Beta,Gisagara_Clinic,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-02083,2025-01-16T13:42:00,FL-12082,Nest_Beta,Gisagara_Clinic,supplies,scheduled,diagnostic_test_kits,0.9,180,fulfilled
ORD-02084,2025-01-16T12:35:00,FL-12083,Nest_Beta,Huye_District_Hospital,supplies,scheduled,diagnostic_test_kits,0.9,180,fulfilled
ORD-02085,2025-01-16T11:44:00,FL-12084,Nest_Beta,Gisagara_Clinic,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-02086,2025-01-16T16:49:00,FL-12085,Nest_Beta,Huye_District_Hospital,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-02087,2025-01-16T14:08:00,FL-12086,Nest_Gamma,Nyabihu_Clinic,supplies,scheduled,diagnostic_test_kits,0.9,180,fulfilled
ORD-02088,2025-01-16T08:51:00,FL-12087,Nest_Gamma,Gakenke_Health_Post,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-02089,2025-01-16T07:50:00,FL-12088,Nest_Gamma,Gakenke_Health_Post,supplies,urgent,diagnostic_test_kits,0.9,30,fulfilled
ORD-02090,2025-01-16T09:36:00,FL-12089,Nest_Gamma,Gakenke_Health_Post,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-02091,2025-01-16T08:16:00,FL-12090,Nest_Gamma,Rubavu_Clinic,supplies,urgent,diagnostic_test_kits,0.9,30,fulfilled
ORD-02092,2025-01-16T09:32:00,FL-12091,Nest_Gamma,Musanze_Clinic,medication,scheduled,antiretroviral_supply,1.05,180,fulfilled
ORD-02093,2025-01-16T16:35:00,FL-12092,Nest_Gamma,Gakenke_Health_Post,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-02094,2025-01-16T09:48:00,FL-12093,Nest_Gamma,Rubavu_Clinic,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-02095,2025-01-16T09:03:00,FL-12094,Nest_Gamma,Rubavu_Clinic,blood_product,scheduled,O_negative_whole_blood,1.35,180,fulfilled
ORD-02096,2025-01-16T06:06:00,FL-12095,Nest_Gamma,Musanze_Clinic,medication,urgent,insulin_cold_chain,0.65,30,fulfilled
ORD-02097,2025-01-16T10:39:00,FL-12096,Nest_Gamma,Rubavu_Clinic,vaccine,scheduled,routine_vaccines,0.75,180,fulfilled
ORD-02098,2025-01-16T10:53:00,FL-12097,Nest_Gamma,Rubavu_Clinic,supplies,scheduled,diagnostic_test_kits,0.9,180,fulfilled
ORD-02099,2025-01-16T08:32:00,FL-12098,Nest_Gamma,Gakenke_Health_Post,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-02100,2025-01-16T18:14:00,FL-12099,Nest_Gamma,Gakenke_Health_Post,supplies,scheduled,diagnostic_test_kits,0.9,180,fulfilled
ORD-02101,2025-01-16T08:12:00,FL-12100,Nest_Gamma,Nyabihu_Clinic,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-02102,2025-01-16T11:28:00,FL-12101,Nest_Gamma,Rubavu_Clinic,blood_product,emergency,O_negative_whole_blood,1.35,30,fulfilled
ORD-02103,2025-01-16T07:15:00,FL-12102,Nest_Gamma,Musanze_Clinic,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-02104,2025-01-16T13:55:00,FL-12103,Nest_Gamma,Musanze_Clinic,medication,urgent,antiretroviral_supply,1.05,30,fulfilled
ORD-02105,2025-01-16T08:32:00,FL-12104,Nest_Gamma,Gakenke_Health_Post,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-02106,2025-01-16T13:48:00,FL-12105,Nest_Gamma,Gakenke_Health_Post,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-02107,2025-01-16T12:33:00,FL-12106,Nest_Gamma,Rubavu_Clinic,supplies,emergency,diagnostic_test_kits,0.9,30,fulfilled
ORD-02108,2025-01-16T15:31:00,FL-12107,Nest_Gamma,Rubavu_Clinic,medication,routine,antiretroviral_supply,1.05,180,fulfilled
ORD-02109,2025-01-16T10:56:00,FL-12108,Nest_Gamma,Rubavu_Clinic,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-02110,2025-01-16T12:37:00,FL-12109,Nest_Gamma,Rubavu_Clinic,supplies,urgent,diagnostic_test_kits,0.9,30,fulfilled
ORD-02111,2025-01-16T08:04:00,FL-12110,Nest_Gamma,Musanze_Clinic,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-02112,2025-01-16T13:13:00,FL-12111,Nest_Gamma,Rubavu_Clinic,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-02113,2025-01-16T11:32:00,FL-12112,Nest_Gamma,Musanze_Clinic,blood_product,scheduled,platelets_2_units,1.55,180,fulfilled
ORD-02114,2025-01-16T05:53:00,FL-12113,Nest_Gamma,Nyabihu_Clinic,blood_product,scheduled,O_negative_whole_blood,1.35,180,fulfilled
ORD-02115,2025-01-16T11:04:00,FL-12114,Nest_Gamma,Gakenke_Health_Post,medication,emergency,insulin_cold_chain,0.65,30,fulfilled
ORD-02116,2025-01-16T15:00:00,FL-12115,Nest_Gamma,Rubavu_Clinic,blood_product,scheduled,O_negative_whole_blood,1.35,180,fulfilled
ORD-02117,2025-01-16T09:31:00,FL-12116,Nest_Gamma,Musanze_Clinic,medication,scheduled,antiretroviral_supply,1.05,180,fulfilled
ORD-02118,2025-01-16T04:24:00,FL-12117,Nest_Delta,Mageragere_Clinic,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-02119,2025-01-16T13:43:00,FL-12118,Nest_Delta,Gicumbi_Hospital,medication,urgent,insulin_cold_chain,0.65,30,fulfilled
ORD-02120,2025-01-16T04:55:00,FL-12119,Nest_Delta,Kicukiro_Health_Center,blood_product,urgent,O_negative_whole_blood,1.35,30,fulfilled
ORD-02121,2025-01-16T07:58:00,FL-12120,Nest_Delta,Gicumbi_Hospital,vaccine,scheduled,routine_vaccines,0.75,180,fulfilled
ORD-02122,2025-01-16T10:41:00,FL-12121,Nest_Delta,Kicukiro_Health_Center,supplies,scheduled,diagnostic_test_kits,0.9,180,fulfilled
ORD-02123,2025-01-16T05:12:00,FL-12122,Nest_Delta,Kicukiro_Health_Center,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-02124,2025-01-16T07:31:00,FL-12123,Nest_Delta,Rulindo_Clinic,supplies,urgent,diagnostic_test_kits,0.9,30,fulfilled
ORD-02125,2025-01-16T06:04:00,FL-12124,Nest_Delta,Rulindo_Clinic,vaccine,emergency,routine_vaccines,0.75,30,fulfilled
ORD-02126,2025-01-16T10:10:00,FL-12125,Nest_Delta,Kicukiro_Health_Center,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-02127,2025-01-16T17:10:00,FL-12126,Nest_Delta,Kicukiro_Health_Center,blood_product,scheduled,O_negative_whole_blood,1.35,180,fulfilled
ORD-02128,2025-01-16T15:09:00,FL-12127,Nest_Delta,Mageragere_Clinic,blood_product,scheduled,O_negative_whole_blood,1.35,180,fulfilled
ORD-02129,2025-01-16T06:11:00,FL-12128,Nest_Delta,Rulindo_Clinic,supplies,urgent,diagnostic_test_kits,0.9,30,fulfilled
ORD-02130,2025-01-16T14:53:00,FL-12129,Nest_Delta,Gicumbi_Hospital,medication,scheduled,antiretroviral_supply,1.05,180,fulfilled
ORD-02131,2025-01-16T10:39:00,FL-12130,Nest_Delta,Mageragere_Clinic,vaccine,scheduled,routine_vaccines,0.75,180,fulfilled
ORD-02132,2025-01-16T12:57:00,FL-12131,Nest_Delta,Rulindo_Clinic,supplies,emergency,diagnostic_test_kits,0.9,30,fulfilled
ORD-02133,2025-01-16T14:46:00,FL-12132,Nest_Delta,Kicukiro_Health_Center,blood_product,scheduled,O_negative_whole_blood,1.35,180,fulfilled
ORD-02134,2025-01-16T05:51:00,FL-12133,Nest_Delta,Rulindo_Clinic,blood_product,scheduled,O_negative_whole_blood,1.35,180,fulfilled
ORD-02135,2025-01-16T16:17:00,FL-12134,Nest_Delta,Kicukiro_Health_Center,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-02136,2025-01-16T11:30:00,FL-12135,Nest_Delta,Mageragere_Clinic,medication,routine,antiretroviral_supply,1.05,180,fulfilled
ORD-02137,2025-01-16T09:48:00,FL-12136,Nest_Delta,Rulindo_Clinic,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-02138,2025-01-16T07:18:00,FL-12137,Nest_Delta,Gicumbi_Hospital,medication,scheduled,antiretroviral_supply,1.05,180,fulfilled
ORD-02139,2025-01-16T08:30:00,FL-12138,Nest_Delta,Gicumbi_Hospital,vaccine,urgent,routine_vaccines,0.75,30,fulfilled
ORD-02140,2025-01-16T08:15:00,FL-12139,Nest_Delta,Kicukiro_Health_Center,medication,scheduled,insulin_cold_chain,0.65,180,fulfilled
ORD-02141,2025-01-16T10:43:00,FL-12140,Nest_Delta,Mageragere_Clinic,blood_product,scheduled,O_negative_whole_blood,1.35,180,fulfilled
ORD-02142,2025-01-16T07:22:00,FL-12141,Nest_Delta,Gicumbi_Hospital,blood_product,scheduled,platelets_2_units,1.55,180,fulfilled
ORD-02143,2025-01-16T12:11:00,FL-12142,Nest_Delta,Mageragere_Clinic,supplies,scheduled,diagnostic_test_kits,0.9,180,fulfilled
ORD-02144,2025-01-16T06:18:00,FL-12143,Nest_Delta,Kicukiro_Health_Center,vaccine,scheduled,routine_vaccines,0.75,180,fulfilled
ORD-02145,2025-01-16T08:33:00,FL-12144,Nest_Delta,Mageragere_Clinic,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-02146,2025-01-16T11:13:00,FL-12145,Nest_Delta,Mageragere_Clinic,medication,routine,antiretroviral_supply,1.05,180,fulfilled
ORD-02147,2025-01-16T16:27:00,FL-12146,Nest_Delta,Mageragere_Clinic,vaccine,emergency,routine_vaccines,0.75,30,fulfilled
ORD-02148,2025-01-16T16:18:00,FL-12147,Nest_Delta,Gicumbi_Hospital,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-02149,2025-01-16T08:10:00,FL-12148,Nest_Delta,Kicukiro_Health_Center,supplies,urgent,diagnostic_test_kits,0.9,30,fulfilled
ORD-02150,2025-01-16T12:36:00,FL-12149,Nest_Delta,Rulindo_Clinic,supplies,routine,diagnostic_test_kits,0.9,180,reassigned_or_delayed
ORD-02151,2025-01-16T08:28:00,FL-12150,Nest_Delta,Gicumbi_Hospital,blood_product,urgent,O_negative_whole_blood,1.35,30,fulfilled
ORD-02152,2025-01-16T15:29:00,FL-12151,Nest_Delta,Gicumbi_Hospital,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-02153,2025-01-17T05:17:00,FL-12152,Nest_Alpha,Kayonza_Clinic,vaccine,scheduled,routine_vaccines,0.75,180,fulfilled
ORD-02154,2025-01-17T06:32:00,FL-12153,Nest_Alpha,Ngoma_Health_Post,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-02155,2025-01-17T17:50:00,FL-12154,Nest_Alpha,Kayonza_Clinic,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-02156,2025-01-17T08:43:00,FL-12155,Nest_Alpha,Rwamagana_Clinic,blood_product,scheduled,platelets_2_units,1.55,180,fulfilled
ORD-02157,2025-01-17T15:56:00,FL-12156,Nest_Alpha,Rwamagana_Clinic,blood_product,urgent,O_negative_whole_blood,1.35,30,fulfilled
ORD-02158,2025-01-17T10:33:00,FL-12157,Nest_Alpha,Kigali_East_Clinic,blood_product,emergency,O_negative_whole_blood,1.35,30,fulfilled
ORD-02159,2025-01-17T13:38:00,FL-12158,Nest_Alpha,Kayonza_Clinic,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-02160,2025-01-17T15:05:00,FL-12159,Nest_Alpha,Ngoma_Health_Post,medication,routine,antiretroviral_supply,1.05,180,fulfilled
ORD-02161,2025-01-17T05:58:00,FL-12160,Nest_Alpha,Kabuga_Health_Center,vaccine,urgent,routine_vaccines,0.75,30,fulfilled
ORD-02162,2025-01-17T16:31:00,FL-12161,Nest_Alpha,Ngoma_Health_Post,blood_product,emergency,platelets_2_units,1.55,30,fulfilled
ORD-02163,2025-01-17T11:48:00,FL-12162,Nest_Alpha,Ngoma_Health_Post,medication,urgent,antiretroviral_supply,1.05,30,fulfilled
ORD-02164,2025-01-17T09:50:00,FL-12163,Nest_Alpha,Bugesera_Health_Post,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-02165,2025-01-17T12:29:00,FL-12164,Nest_Alpha,Rwamagana_Clinic,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-02166,2025-01-17T05:33:00,FL-12165,Nest_Alpha,Rwamagana_Clinic,blood_product,scheduled,platelets_2_units,1.55,180,fulfilled
ORD-02167,2025-01-17T10:56:00,FL-12166,Nest_Alpha,Bugesera_Health_Post,vaccine,urgent,routine_vaccines,0.75,30,fulfilled
ORD-02168,2025-01-17T11:42:00,FL-12167,Nest_Alpha,Rwamagana_Clinic,supplies,urgent,diagnostic_test_kits,0.9,30,fulfilled
ORD-02169,2025-01-17T03:48:00,FL-12168,Nest_Alpha,Kabuga_Health_Center,vaccine,emergency,routine_vaccines,0.75,30,fulfilled
ORD-02170,2025-01-17T12:52:00,FL-12169,Nest_Alpha,Rwamagana_Clinic,blood_product,scheduled,platelets_2_units,1.55,180,fulfilled
ORD-02171,2025-01-17T05:42:00,FL-12170,Nest_Alpha,Bugesera_Health_Post,medication,urgent,insulin_cold_chain,0.65,30,fulfilled
ORD-02172,2025-01-17T06:52:00,FL-12171,Nest_Alpha,Bugesera_Health_Post,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-02173,2025-01-17T12:30:00,FL-12172,Nest_Alpha,Kayonza_Clinic,medication,emergency,antiretroviral_supply,1.05,30,fulfilled
ORD-02174,2025-01-17T17:35:00,FL-12173,Nest_Alpha,Rwamagana_Clinic,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-02175,2025-01-17T16:47:00,FL-12174,Nest_Alpha,Kayonza_Clinic,supplies,urgent,diagnostic_test_kits,0.9,30,fulfilled
ORD-02176,2025-01-17T12:16:00,FL-12175,Nest_Alpha,Kayonza_Clinic,blood_product,scheduled,O_negative_whole_blood,1.35,180,fulfilled
ORD-02177,2025-01-17T17:06:00,FL-12176,Nest_Alpha,Rwamagana_Clinic,blood_product,scheduled,platelets_2_units,1.55,180,fulfilled
ORD-02178,2025-01-17T07:36:00,FL-12177,Nest_Alpha,Ngoma_Health_Post,medication,scheduled,antiretroviral_supply,1.05,180,fulfilled
ORD-02179,2025-01-17T14:45:00,FL-12178,Nest_Alpha,Rwamagana_Clinic,supplies,urgent,diagnostic_test_kits,0.9,30,fulfilled
ORD-02180,2025-01-17T08:09:00,FL-12179,Nest_Alpha,Kigali_East_Clinic,medication,routine,antiretroviral_supply,1.05,180,fulfilled
ORD-02181,2025-01-17T12:54:00,FL-12180,Nest_Alpha,Kabuga_Health_Center,vaccine,scheduled,routine_vaccines,0.75,180,fulfilled
ORD-02182,2025-01-17T14:37:00,FL-12181,Nest_Alpha,Bugesera_Health_Post,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-02183,2025-01-17T08:56:00,FL-12182,Nest_Alpha,Kabuga_Health_Center,blood_product,urgent,O_negative_whole_blood,1.35,30,fulfilled
ORD-02184,2025-01-17T09:45:00,FL-12183,Nest_Beta,Gisagara_Clinic,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-02185,2025-01-17T08:12:00,FL-12184,Nest_Beta,Huye_District_Hospital,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-02186,2025-01-17T06:30:00,FL-12185,Nest_Beta,Gisagara_Clinic,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-02187,2025-01-17T10:24:00,FL-12186,Nest_Beta,Huye_District_Hospital,medication,emergency,insulin_cold_chain,0.65,30,fulfilled
ORD-02188,2025-01-17T16:21:00,FL-12187,Nest_Beta,Kamonyi_Health_Center,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-02189,2025-01-17T09:56:00,FL-12188,Nest_Beta,Gisagara_Clinic,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-02190,2025-01-17T13:27:00,FL-12189,Nest_Beta,Kamonyi_Health_Center,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-02191,2025-01-17T11:44:00,FL-12190,Nest_Beta,Huye_District_Hospital,supplies,scheduled,diagnostic_test_kits,0.9,180,fulfilled
ORD-02192,2025-01-17T16:53:00,FL-12191,Nest_Beta,Gisagara_Clinic,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-02193,2025-01-17T14:35:00,FL-12192,Nest_Beta,Huye_District_Hospital,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-02194,2025-01-17T05:32:00,FL-12193,Nest_Beta,Nyanza_District_Hospital,medication,scheduled,insulin_cold_chain,0.65,180,fulfilled
ORD-02195,2025-01-17T11:43:00,FL-12194,Nest_Beta,Huye_District_Hospital,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-02196,2025-01-17T05:22:00,FL-12195,Nest_Beta,Nyanza_District_Hospital,medication,urgent,insulin_cold_chain,0.65,30,fulfilled
ORD-02197,2025-01-17T14:45:00,FL-12196,Nest_Beta,Kamonyi_Health_Center,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-02198,2025-01-17T05:34:00,FL-12197,Nest_Beta,Kamonyi_Health_Center,medication,scheduled,insulin_cold_chain,0.65,180,fulfilled
ORD-02199,2025-01-17T10:33:00,FL-12198,Nest_Beta,Kamonyi_Health_Center,supplies,emergency,diagnostic_test_kits,0.9,30,fulfilled
ORD-02200,2025-01-17T05:15:00,FL-12199,Nest_Beta,Kamonyi_Health_Center,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-02201,2025-01-17T11:26:00,FL-12200,Nest_Beta,Nyanza_District_Hospital,blood_product,routine,platelets_2_units,1.55,180,fulfilled
ORD-02202,2025-01-17T09:56:00,FL-12201,Nest_Beta,Kamonyi_Health_Center,blood_product,emergency,platelets_2_units,1.55,30,fulfilled
ORD-02203,2025-01-17T07:02:00,FL-12202,Nest_Beta,Gisagara_Clinic,blood_product,scheduled,platelets_2_units,1.55,180,fulfilled
ORD-02204,2025-01-17T15:15:00,FL-12203,Nest_Beta,Gisagara_Clinic,medication,scheduled,antiretroviral_supply,1.05,180,fulfilled
ORD-02205,2025-01-17T09:57:00,FL-12204,Nest_Beta,Kamonyi_Health_Center,medication,scheduled,insulin_cold_chain,0.65,180,fulfilled
ORD-02206,2025-01-17T16:37:00,FL-12205,Nest_Beta,Nyanza_District_Hospital,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-02207,2025-01-17T08:45:00,FL-12206,Nest_Beta,Gisagara_Clinic,blood_product,urgent,O_negative_whole_blood,1.35,30,fulfilled
ORD-02208,2025-01-17T09:41:00,FL-12207,Nest_Beta,Nyanza_District_Hospital,vaccine,scheduled,routine_vaccines,0.75,180,fulfilled
ORD-02209,2025-01-17T07:27:00,FL-12208,Nest_Beta,Nyanza_District_Hospital,blood_product,urgent,O_negative_whole_blood,1.35,30,fulfilled
ORD-02210,2025-01-17T11:15:00,FL-12209,Nest_Beta,Nyanza_District_Hospital,vaccine,scheduled,routine_vaccines,0.75,180,fulfilled
ORD-02211,2025-01-17T09:59:00,FL-12210,Nest_Beta,Gisagara_Clinic,vaccine,scheduled,routine_vaccines,0.75,180,fulfilled
ORD-02212,2025-01-17T16:56:00,FL-12211,Nest_Beta,Huye_District_Hospital,supplies,urgent,diagnostic_test_kits,0.9,30,fulfilled
ORD-02213,2025-01-17T11:57:00,FL-12212,Nest_Beta,Gisagara_Clinic,blood_product,emergency,O_negative_whole_blood,1.35,30,fulfilled
ORD-02214,2025-01-17T17:29:00,FL-12213,Nest_Beta,Kamonyi_Health_Center,vaccine,urgent,routine_vaccines,0.75,30,fulfilled
ORD-02215,2025-01-17T15:30:00,FL-12214,Nest_Beta,Kamonyi_Health_Center,medication,scheduled,insulin_cold_chain,0.65,180,fulfilled
ORD-02216,2025-01-17T07:29:00,FL-12215,Nest_Beta,Kamonyi_Health_Center,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-02217,2025-01-17T12:55:00,FL-12216,Nest_Beta,Nyanza_District_Hospital,blood_product,routine,O_negative_whole_blood,1.35,180,fulfilled
ORD-02218,2025-01-17T17:57:00,FL-12217,Nest_Beta,Nyanza_District_Hospital,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-02219,2025-01-17T15:26:00,FL-12218,Nest_Beta,Kamonyi_Health_Center,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-02220,2025-01-17T12:16:00,FL-12219,Nest_Beta,Huye_District_Hospital,blood_product,urgent,platelets_2_units,1.55,30,fulfilled
ORD-02221,2025-01-17T12:14:00,FL-12220,Nest_Beta,Huye_District_Hospital,vaccine,emergency,routine_vaccines,0.75,30,fulfilled
ORD-02222,2025-01-17T09:39:00,FL-12221,Nest_Beta,Nyanza_District_Hospital,supplies,scheduled,diagnostic_test_kits,0.9,180,fulfilled
ORD-02223,2025-01-17T11:30:00,FL-12222,Nest_Gamma,Nyabihu_Clinic,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-02224,2025-01-17T12:55:00,FL-12223,Nest_Gamma,Rubavu_Clinic,supplies,urgent,diagnostic_test_kits,0.9,30,fulfilled
ORD-02225,2025-01-17T04:49:00,FL-12224,Nest_Gamma,Musanze_Clinic,medication,routine,antiretroviral_supply,1.05,180,fulfilled
ORD-02226,2025-01-17T07:09:00,FL-12225,Nest_Gamma,Musanze_Clinic,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-02227,2025-01-17T17:45:00,FL-12226,Nest_Gamma,Musanze_Clinic,vaccine,scheduled,routine_vaccines,0.75,180,fulfilled
ORD-02228,2025-01-17T10:41:00,FL-12227,Nest_Gamma,Musanze_Clinic,blood_product,urgent,O_negative_whole_blood,1.35,30,fulfilled
ORD-02229,2025-01-17T16:47:00,FL-12228,Nest_Gamma,Rubavu_Clinic,supplies,routine,diagnostic_test_kits,0.9,180,fulfilled
ORD-02230,2025-01-17T10:02:00,FL-12229,Nest_Gamma,Nyabihu_Clinic,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-02231,2025-01-17T09:29:00,FL-12230,Nest_Gamma,Nyabihu_Clinic,vaccine,routine,routine_vaccines,0.75,180,fulfilled
ORD-02232,2025-01-17T14:21:00,FL-12231,Nest_Gamma,Gakenke_Health_Post,medication,routine,insulin_cold_chain,0.65,180,fulfilled
ORD-02233,2025-01-17T13:14:00,FL-12232,Nest_Gamma,Gakenke_Health_Post,medication,routine,antiretroviral_supply,1.05,180,fulfilled
ORD-02234,2025-01-17T14:11:00,FL-12233,Nest_Gamma,Rubavu_Clinic,vaccine,urgent,routine_vaccines,0.75,30,fulfilled
ORD-02235,2025-01-17T11:10:00,FL-12234,Nest_Gamma,Nyabihu_Clinic,medication,routine,insulin_cold_chain,0.65,180,fulfilled
